country,partyfacts_id,technical,name_short,name,name_english,name_other,year_first,year_last,share,share_year,new,wikipedia,description,comment,created,modified
LAO,6966,,VG/AND,Vientiane Group / Association of Northern Deputies,Vientiane Group / Association of Northern Deputies,,1965,1970,15.3,1965,,https://en.wikipedia.org/wiki/Association_of_Northern_Deputies,9 of 59 seats in 1965 Laotian parliamentary election,ParIS,2019-04-24 10:54:05.953046+00:00,2020-02-17 18:04:09.039137+00:00
LAO,6965,,YM,Youth Movement / Youth Party / Young People's Party,Youth Movement / Youth Party / Young People's Party,,1965,1970,20.3,1965,,https://en.wikipedia.org/wiki/Youth_Movement_(Laos),12 of 59 seats in 1965 Laotian parliamentary election,ParIS,2019-04-24 10:51:47.564426+00:00,2019-04-24 10:51:47.564486+00:00
LAO,4990,15,ally,alliance,alliance,,1800,,,,,,,,2016-07-12 16:16:44.424766+00:00,2020-06-11 20:24:03.046642+00:00
LAO,4989,12,tech,technical,technical,,1800,,,,,,,,2016-07-12 16:16:44.378486+00:00,2020-06-11 20:24:03.035443+00:00
LAO,4988,11,1-perc,1 percent,1 percent,,1800,,,,,,,,2016-07-12 16:16:44.345861+00:00,2020-06-11 20:24:03.027062+00:00
LAO,4987,10,unknown,unknown,unknown,,1800,,,,,,,,2016-07-12 16:16:44.307344+00:00,2020-06-11 20:24:03.006584+00:00
LAO,4986,8,indep,independent,independent,,1800,,,,,,,,2016-07-12 16:16:44.270788+00:00,2020-06-11 20:24:02.989711+00:00
LAO,4985,7,etc,other,other,,1800,,,,,,,,2016-07-12 16:16:44.219675+00:00,2020-06-11 20:24:02.982407+00:00
LVA,506,,VL,Visu Latvijai!,All For Latvia!,,2006,2011,1.5,2006,,https://en.wikipedia.org/wiki/All_For_Latvia!,,,2012-12-29 10:54:00.512000+00:00,2018-07-14 12:21:19.157266+00:00
LVA,304,,KDS,Kristīgi demokrātiskā savienība,Christian Democratic Union,,1993,1998,6.4,1995,,https://en.wikipedia.org/wiki/Latvian_parliamentary_election%2C_1995,,,2012-12-29 10:53:22.466000+00:00,2018-07-07 20:06:21.701615+00:00
LVA,1612,,LZS/KDS,Latvijas Zemnieku Savienība / Kristīgo Demokrātu Savienība,Christian Democratic Union / Farmers Union of Latvia,,1995,1998,6.3,1995,,,,,2012-12-29 10:57:44.516000+00:00,2015-11-07 20:59:40.909024+00:00
LVA,8079,,CNU,Christian National Union,Christian National Union,,1920,1931,4.0,1928,,https://en.wikipedia.org/wiki/Christian_National_Union_(Latvia),4 of 100 seats in 1928 Latvian parliamentary election.,,2019-12-10 15:15:13.438700+00:00,2019-12-10 15:15:13.438733+00:00
LVA,415,,PS,Pilsoniskā savienība,Civic Union,,2008,2011,24.3,2009,,https://en.wikipedia.org/wiki/Pilsonisk%C4%81_savien%C4%ABba,24.3% in 2009 EP election,,2012-12-29 10:53:43.023000+00:00,2018-11-02 19:20:25.350438+00:00
LVA,6801,,ADP,Ausschuß der Deutschbaltischen Parteien,Committee of the German Baltic Parties,,1920,1931,5.3,1922,,https://en.wikipedia.org/wiki/Committee_of_the_German_Baltic_Parties,alliance of Baltic German political parties,ParIS,2019-03-14 16:39:15.476851+00:00,2019-03-14 16:39:15.476909+00:00
LVA,600,,LKP,Latvijas Komunistiskā partija,Communist Party of Latvia,Russian: Коммунистическая партия Латвии,1904,1991,21.5,1990,,https://en.wikipedia.org/wiki/Communist_Party_of_Latvia,,,2012-12-29 10:54:18.896000+00:00,2018-08-04 20:33:59.824983+00:00
LVA,944,,K,Konservatīvā partija,Conservative Party,,1998,2008,1.7,2004,,https://lv.wikipedia.org/wiki/Konservat%C4%ABv%C4%81_partija_%28Latvija%29,1.7% in 2004 EP election,,2012-12-29 10:55:27.063000+00:00,2018-11-02 19:18:38.807195+00:00
LVA,5707,,DC,Demokrātiskais Centrs,Democratic Centre,,1922,1934,6.0,1931,,https://en.wikipedia.org/wiki/Democratic_Centre_(Latvia),,,2017-08-04 20:03:00.400626+00:00,2017-08-04 20:03:00.400655+00:00
LVA,837,,DCP,Demokrātiskā Centra Partija,Democratic Centre Party,,1992,1995,4.8,1993,,https://en.wikipedia.org/wiki/Democratic_Center_Party_of_Latvia,,,2012-12-29 10:55:05.456000+00:00,2018-07-07 20:06:22.756937+00:00
LVA,19,,DPS,"Demokrātiskā partija ""Saimnieks""","Democratic Party ""Saimnieks""",,1995,1998,15.2,1995,,https://en.wikipedia.org/wiki/Democratic_Party_%22Saimnieks%22,,,2012-12-29 10:52:30.150000+00:00,2018-07-14 20:58:35.178779+00:00
LVA,8393,,AP!,Attīstībai/Par!,Development/For!,,2018,,12.0,2018,,https://en.wikipedia.org/wiki/Development/For!,,,2020-06-20 19:55:13.550683+00:00,2020-06-20 19:55:25.916431+00:00
LVA,860,,L,Līdztiesība,Equal Rights,,1993,1998,5.8,1993,,https://en.wikipedia.org/wiki/Equal_Rights_%28Latvia%29,,,2012-12-29 10:55:10.029000+00:00,2018-07-07 20:06:23.304560+00:00
LVA,393,,PLL,Par Labu Latviju!,For a Good Latvia,,2010,2011,7.8,2010,,https://en.wikipedia.org/wiki/For_a_Good_Latvia,,,2012-12-29 10:53:38.983000+00:00,2018-07-14 12:21:19.275080+00:00
LVA,671,,TB,Tēvzemei un Brīvībai,For Fatherland and Freedom,,1993,1995,11.9,1995,,https://en.wikipedia.org/wiki/Tevzemei_un_Brivibai,,,2012-12-29 10:54:32.928000+00:00,2018-07-07 20:06:23.974509+00:00
LVA,1704,,TB/LNNK,Tēvzemei un Brīvībai / LNNK,For Fatherland and Freedom / LNNK,,1997,2011,16.6,2014,,https://en.wikipedia.org/wiki/Fatherland_and_Freedom_Party,,,2012-12-29 10:58:03.866000+00:00,2020-03-22 18:11:31.676809+00:00
LVA,176,,PCTVL,Par cilvēka tiesībām vienotā Latvijā,For Human Rights in a United Latvia,,2002,,19.0,2002,,https://en.wikipedia.org/wiki/For_Human_Rights_in_United_Latvia,,,2012-12-29 10:52:58.684000+00:00,2018-07-07 20:06:24.232276+00:00
LVA,3193,,NsL,No sirds Latvijai,For Latvia from the Heart,,2014,,6.8,2014,,https://en.wikipedia.org/wiki/For_Latvia_from_the_Heart,,,2015-01-22 13:50:43.347298+00:00,2018-07-07 20:06:24.411921+00:00
LVA,701,,ZZS,Zaļo un Zemnieku savienība,Green and Farmers' Union,,2002,,20.1,2010,,https://en.wikipedia.org/wiki/Union_of_Greens_and_Farmers,,,2012-12-29 10:54:38.854000+00:00,2018-07-07 20:06:24.583420+00:00
LVA,7864,,G,Growth,Growth,,2018,2018,,,,,There is no available information on Wikipedia for the items above,,2019-09-21 06:30:33.127791+00:00,2020-06-11 17:26:52.489143+00:00
LVA,1056,,SC,Saskaņas Centrs,Harmony Centre,,2006,,28.4,2011,,https://en.wikipedia.org/wiki/Harmony_Centre,,,2012-12-29 10:55:50.269000+00:00,2018-07-07 20:06:24.733683+00:00
LVA,5709,,LKZKP,Latgales kristīgo zemnieku un katoļu partija,Latgalian Christian Peasant and Catholic Party,,1920,1933,9.0,1931,,https://en.wikipedia.org/wiki/Latgalian_Christian_Peasant_and_Catholic_Party,,,2017-08-04 20:10:56.809112+00:00,2017-08-04 20:10:56.809163+00:00
LVA,6725,,LPF,Latgalian Progressive Farmers,Latgalian Farmer-Labour Party,,1922,1931,5.0,1931,,https://en.wikipedia.org/wiki/Latgalian_Farmer-Labour_Party,,,2019-02-23 15:30:29.073152+00:00,2019-02-23 15:30:29.073212+00:00
LVA,6800,,LZP,Latgales Zemnieku partija,Latgalian Farmers Party,,1920,1925,10.3,1920,,https://en.wikipedia.org/wiki/Latgalian_Farmers_Party,,ParIS,2019-03-14 16:29:03.009056+00:00,2019-03-14 16:29:03.009106+00:00
LVA,8086,,LPP,Latgallian Progressive Party,Latgallian Progressive Party,,1928,1928,3.2,1928,,https://en.wikipedia.org/wiki/1928_Latvian_parliamentary_election,,,2019-12-16 13:07:11.438187+00:00,2019-12-16 13:07:11.438224+00:00
LVA,3194,,LRa,Latvijas Reģionu apvienība,Latvian Association of Regions,,2014,,6.7,2014,,https://en.wikipedia.org/wiki/Latvian_Association_of_Regions,,,2015-01-22 13:51:56.811945+00:00,2018-07-07 20:06:25.066490+00:00
LVA,94,,LDDP,Latvijas Demokrātiskā darba partija,Latvian Democratic Labour Party,,1990,1998,4.5,1995,,https://lv.wikipedia.org/wiki/Latvijas_Soci%C4%81ldemokr%C4%81tisk%C4%81_partija,,,2012-12-29 10:52:43.642000+00:00,2018-11-02 19:12:20.112877+00:00
LVA,3213,,LAAT,Latvijas attīstībai,Latvian Development,,2013,,12.1,2018,,https://en.wikipedia.org/wiki/Latvian_Development,,,2015-02-20 15:26:36.547472+00:00,2018-11-02 19:10:17.244564+00:00
LVA,1702,,LZS,Latvijas Zemnieku savienība,Latvian Farmers' Union,,1917,,10.7,1993,,https://en.wikipedia.org/wiki/Latvian_Farmers%27_Union,,,2012-12-29 10:58:03.343000+00:00,2018-07-07 20:06:25.589627+00:00
LVA,461,,LPP/LC,Latvijas Pirmā partija / Latvijas Ceļš,Latvian First Party / Latvian Way Party,,2006,2011,8.6,2006,,https://en.wikipedia.org/wiki/LPP/LC,,,2012-12-29 10:53:51.824000+00:00,2018-07-14 12:21:18.326124+00:00
LVA,1296,,LZP,Latvijas Zaļā partija,Latvian Green Party,,1993,2006,2.3,1998,,https://en.wikipedia.org/wiki/Green_Party_of_Latvia,,,2012-12-29 10:56:39.253000+00:00,2018-07-07 20:06:26.081858+00:00
LVA,1789,,LNNK,Latvijas Nacionālās Neatkarības Kustība,Latvian National Independence Movement,,1993,1995,13.3,1993,,https://en.wikipedia.org/wiki/Latvian_National_Independence_Movement_%28LNNK%29,,,2012-12-29 10:58:22.374000+00:00,2018-07-07 20:06:26.342610+00:00
LVA,708,,LNNK/LNKK,Latvijas Nacionālās neatkarības kustība / Latvijas Nacionāli konservatīvā partija,Latvian National Independence Movement / National Conservative Party,,1988,1997,6.3,1995,,https://en.wikipedia.org/wiki/Latvian_National_Independence_Movement,,,2012-12-29 10:54:40.261000+00:00,2019-01-18 07:58:47.146013+00:00
LVA,5657,,LKS/RSL,Latvijas Krievu savienība / Русский союз Латвии,Latvian Russian Union,,2007,,1.6,2014,,https://en.wikipedia.org/wiki/Latvian_Russian_Union,,,2017-06-26 12:29:15.060612+00:00,2018-11-11 18:57:52.077450+00:00
LVA,741,,LSDSP,Latvijas Sociāldemokrātiskā Strādnieku Partija,Latvian Social Democratic Workers' Party,,1918,,12.8,1998,,https://en.wikipedia.org/wiki/Latvian_Social_Democratic_Workers%27_Party,,,2012-12-29 10:54:46.648000+00:00,2018-07-07 20:06:26.597416+00:00
LVA,373,,LVP,Latvijas Vienības Partija,Latvian Unity Party,,1992,2001,7.2,1995,,https://en.wikipedia.org/wiki/Latvian_Unity_Party,,,2012-12-29 10:53:35.382000+00:00,2018-11-02 18:29:18.371066+00:00
LVA,1043,,LC,Latvijas Ceļš,Latvian Way,,1993,2006,32.4,1993,,https://en.wikipedia.org/wiki/Latvian_Way,,,2012-12-29 10:55:47.463000+00:00,2018-07-07 20:06:26.888536+00:00
LVA,1778,,LPP,Latvijas Pirmā partija,Latvia's First Party,,2002,2006,9.5,2002,,https://en.wikipedia.org/wiki/Latvia_First_Party,,,2012-12-29 10:58:20.039000+00:00,2018-07-07 20:06:27.087507+00:00
LVA,75,,LKPP,Latvijas Krievu pilsoņu partija,Latvia’s Party of Russian Citizens,,1993,1995,1.2,1995,,,,,2012-12-29 10:52:40.360000+00:00,2015-11-07 20:59:41.477434+00:00
LVA,367,,Lib,Libertas.lv,Libertas.lv,,2009,,4.3,2009,,https://en.wikipedia.org/wiki/Libertas_Latvia,,,2012-12-29 10:53:34.218000+00:00,2018-11-10 23:51:36.232481+00:00
LVA,8400,,LP,Liepājas Partija,Liepāja Party,,2004,,,,,https://en.wikipedia.org/wiki/Liepāja_Party,Minister-president 2016-2019,,2020-06-21 20:40:29.183670+00:00,2020-06-21 20:40:29.183728+00:00
LVA,404,,LG,Latgales Gaisma,Light of Latgale,,2002,2004,1.6,2002,,https://en.wikipedia.org/wiki/Light_of_Latgale,,,2012-12-29 10:53:41.009000+00:00,2018-07-07 20:06:27.376013+00:00
LVA,897,,D,Dzimtene,Motherland,,2006,2006,2.1,2006,,https://en.wikipedia.org/wiki/Motherland_(Latvia),,,2012-12-29 10:55:17.701000+00:00,2018-07-07 20:06:27.565649+00:00
LVA,7863,,MF,Kustība Par!,Movement For!,,2017,,,,,https://en.wikipedia.org/wiki/Movement_For!,,,2019-09-21 06:29:59.058069+00:00,2019-09-21 06:29:59.058104+00:00
LVA,7619,,NA,Nacionālā apvienība,National Alliance,,2010,,,,,https://en.wikipedia.org/wiki/National_Alliance_(Latvia),,,2019-09-11 14:52:34.089810+00:00,2019-09-11 14:52:34.089867+00:00
LVA,1719,,TSP,Tautas Saskaņas Partija,National Harmony Party,,1993,2004,14.1,1998,,https://en.wikipedia.org/wiki/Tautas_Saskanas_Partija,,,2012-12-29 10:58:07.800000+00:00,2018-07-07 20:06:28.071514+00:00
LVA,8081,,NA,Nacionālā apvienība,National Union,,1919,1934,2.3,1928,,https://en.wikipedia.org/wiki/National_Union_(Latvia),,,2019-12-10 15:58:39.576591+00:00,2019-12-10 15:58:39.577044+00:00
LVA,6355,,JKP,Jaunā konservatīvā partija,New Conservative Party,,2014,,13.7,2018,,https://en.wikipedia.org/wiki/New_Conservative_Party_(Latvia),,,2018-11-10 11:23:20.121253+00:00,2018-11-10 11:23:20.121291+00:00
LVA,1000,,JD,Jaunie Demokrāti,New Democrats,,2006,2006,1.3,2006,,https://en.wikipedia.org/wiki/New_Democrats_(Latvia),,,2012-12-29 10:55:39.141000+00:00,2018-07-07 20:06:28.291761+00:00
LVA,1531,,JL,Jaunais Laiks,New Era,,2002,2011,23.9,2002,,https://en.wikipedia.org/wiki/New_Era_Party,,,2012-12-29 10:57:27.718000+00:00,2018-07-14 12:21:13.430587+00:00
LVA,5708,,LJSP,Latvijas Jaunsaimnieku un sīkgruntnieku partija,New Farmers-Small Landowners Party,,1925,1933,9.0,1931,,https://en.wikipedia.org/wiki/New_Farmers-Small_Landowners_Party,,,2017-08-04 20:06:25.720438+00:00,2017-08-04 20:06:25.720486+00:00
LVA,1632,,JP,Jaunā partija,New Party,,1998,2000,7.3,1998,,https://en.wikipedia.org/wiki/New_Party_%28Latvia%29,,,2012-12-29 10:57:48.808000+00:00,2020-06-21 20:37:18.889450+00:00
LVA,1654,,TKL-ZP,Tautas Kustība Latvijai – Zīgerista Partija,People's Movement for Latvia -- Siegerist Party,,1995,1998,14.9,1995,,,,,2012-12-29 10:57:53.436000+00:00,2018-08-04 20:36:50.909272+00:00
LVA,1755,,TP,Tautas Partija,People's Party,,1998,2011,21.2,1998,,https://en.wikipedia.org/wiki/Tautas_Partija,,,2012-12-29 10:58:15.266000+00:00,2018-07-14 12:21:12.964597+00:00
LVA,8080,,PC,Polish Catholic Party // Polish-Catholic Latvian Union of Poles,Polish Catholic Party // Polish-Catholic Latvian Union of Poles,Latvian: Poļu-katoļu Latvijas poļu savienība,1917,1931,2.0,1928,,https://en.wikipedia.org/wiki/Polish-Catholic_Latvian_Union_of_Poles,,,2019-12-10 15:26:18.365667+00:00,2019-12-10 15:26:27.059715+00:00
LVA,3214,,PPA,"Politiskā Partija ""Alternative""","Political Party ""Alternative""",,2014,,3.7,2014,,,,,2015-02-20 15:27:43.369125+00:00,2018-11-10 23:51:37.825996+00:00
LVA,871,,TPA,Tautsaimnieku politiskā apvienība,Political Union of Economists,,1995,1995,1.5,1995,,,,,2012-12-29 10:55:12.131000+00:00,2018-11-11 22:14:50.477017+00:00
LVA,1315,,LTF,Latvijas Tautas fronte,Popular Front of Latvia,,1990,1995,68.2,1990,,https://en.wikipedia.org/wiki/Latvian_Popular_Front,,,2012-12-29 10:56:43.012000+00:00,2018-07-07 20:06:30.892413+00:00
LVA,5786,,PA,Progresīvā apvienība,Progressive Union,,1929,1934,2.3,1931,,https://lv.wikipedia.org/wiki/Progres%C4%ABv%C4%81_apvien%C4%ABba,PM Skujenieks 1931 to 1933,,2017-08-23 06:33:23.998219+00:00,2018-07-07 20:06:30.965095+00:00
LVA,87,,SDP,Sociāldemokrātiskā partija,Social Democratic Party,,2002,2010,1.5,2002,,https://en.wikipedia.org/wiki/Social_Democratic_Party_%28Latvia%29,,,2012-12-29 10:52:42.432000+00:00,2018-11-02 18:58:32.436479+00:00
LVA,5976,,SDPS,"Sociāldemokrātiskā Partija ""Saskaņa""","Social Democratic Party ""Harmony""",Russian: Социал-демократическая партия «Согласие»,2009,,23.0,2014,,https://en.wikipedia.org/wiki/Social_Democratic_Party_%22Harmony%22,,,2018-06-21 14:31:04.850209+00:00,2018-06-21 14:31:04.850259+00:00
LVA,680,,SDLP,Sociāldemokrātiskā Labklājības partija,Social Democratic Welfare Party,,1998,2004,2.1,2006,,,,,2012-12-29 10:54:34.710000+00:00,2015-11-07 20:59:41.844624+00:00
LVA,588,,LSP,Latvijas Sociālistiskā partija,Socialist Party of Latvia,,1995,2004,5.6,1995,,https://en.wikipedia.org/wiki/Latvian_Socialist_Party,,,2012-12-29 10:54:16.547000+00:00,2018-07-07 20:06:31.353446+00:00
LVA,627,,SCP,Sabiedrība citai politikai,Society for Other Politics,,2009,,3.8,2009,,https://en.wikipedia.org/wiki/Society_for_Other_Politics,,,2012-12-29 10:54:24.299000+00:00,2018-11-10 23:51:36.273974+00:00
LVA,6357,,P,Progresīvie,The Progressive,,2017,,2.6,2018,,https://en.wikipedia.org/wiki/The_Progressives_(Latvia),,,2018-11-10 11:24:32.321612+00:00,2018-11-10 11:24:32.321676+00:00
LVA,3690,,LZ,Latviesu Zemnieku Savieniba,Union of Latvian Farmers,,1995,1995,1.4,1995,,,,,2015-07-31 15:08:21.225419+00:00,2015-11-07 18:32:38.038635+00:00
LVA,5787,,SDML,Sociāldemokrātu mazinieku un laukstrādnieku savenība,Union of Social Democrats – Mensheviks and Rural Workers,,1921,1929,6.3,1922,,https://en.wikipedia.org/wiki/Union_of_Social_Democrats_%E2%80%93_Mensheviks_and_Rural_Workers,,,2017-08-23 06:35:15.297100+00:00,2017-08-23 06:35:15.297149+00:00
LVA,900,,LPA/LNP,Maznodrošināto politiskā apvienība / Latviešu neatkarības partija,Union of the Indigent / Latvian Independence Party,,1995,1995,1.0,1995,,,,,2012-12-29 10:55:18.317000+00:00,2015-11-07 20:59:41.686887+00:00
LVA,3195,,ViLa,Vienoti Latvijai,United for Latvia,,2011,,1.2,2014,,https://de.wikipedia.org/wiki/Vienoti_Latvijai,,,2015-01-22 13:53:03.096258+00:00,2018-07-07 20:06:31.927521+00:00
LVA,852,,V,Vienotība,Unity,,2010,,31.9,2010,,https://en.wikipedia.org/wiki/Unity_%28Latvia%29,,,2012-12-29 10:55:08.498000+00:00,2018-07-07 20:06:32.145733+00:00
LVA,6356,,KPVLV,Kam pieder valsts?,Who owns the state?,,2016,,14.3,2018,,https://en.wikipedia.org/wiki/Who_owns_the_state%3F,,,2018-11-10 11:24:07.437502+00:00,2020-02-17 18:04:09.055367+00:00
LVA,1476,,ZRP,Zatlera Reformu partija,Zatlers' Reform Party,,2011,2015,20.8,2011,,https://en.wikipedia.org/wiki/Reform_Party_(Latvia),,,2012-12-29 10:57:16.191000+00:00,2018-07-14 12:21:14.153590+00:00
LVA,3965,15,ally,alliance,alliance,,1800,,,,,,,,2015-09-09 13:49:38.847525+00:00,2020-06-11 20:24:03.157734+00:00
LVA,3044,12,tech,technical,technical,,1800,,,,,,,,2014-09-05 07:46:42.605468+00:00,2020-06-11 20:24:03.145989+00:00
LVA,2768,11,1-perc,1 percent,1 percent,,1800,,,,,,,,2014-07-07 14:01:47.356289+00:00,2020-06-11 20:24:03.134430+00:00
LVA,2767,10,unknown,unknown,unknown,,1800,,,,,,,,2014-07-07 14:01:47.330562+00:00,2020-06-11 20:24:03.114260+00:00
LVA,2766,8,indep,independent,independent,,1800,,,,,,,,2014-07-07 14:01:47.282615+00:00,2020-06-11 20:24:03.094735+00:00
LVA,1848,7,etc,other,other,,1800,,,,,,,,2013-08-27 13:53:37.030591+00:00,2020-06-11 20:24:03.069550+00:00
LBN,3165,,Amal,Harakat Amal,Amal Movement,,1974,,10.5,2008,,https://en.wikipedia.org/wiki/Amal_Movement,,,2014-10-04 12:04:50.313226+00:00,2018-11-11 10:46:10.836197+00:00
LBN,8351,,ALP,Hizb al-Taharor al-'Arabi,Arab Liberation Party,,2004,,,,,https://en.wikipedia.org/wiki/Arab_Liberation_Party,"Party of Omar Karami, prime minister (HoG) in 2004.",,2020-04-07 17:01:05.720036+00:00,2020-04-07 17:01:05.720085+00:00
LBN,7992,,AM,Azm Movement,Azm Movement,,2004,,3.1,2018,,https://en.wikipedia.org/wiki/Azm_Movement,4 of 128 seats in 2018 Lebanese general election,,2019-10-26 22:25:52.849667+00:00,2019-10-26 22:25:52.849700+00:00
LBN,6039,,CB,Al Kutla ad Dustuuriyya,Constitutional Bloc,Arabic: الكتلة الدستورية,1934,1958,,,,https://en.wikipedia.org/wiki/Constitutional_Bloc_(Lebanon),leader support 1952 Chamoun (SNF) –  see CHISOLS,,2018-07-10 22:00:29.063563+00:00,2018-11-11 01:12:20.065395+00:00
LBN,4742,,CU,Constitutionalist Union / Party of Constitutionalist Union,Constitutionalist Union / Party of Constitutionalist Union,,1943,1968,5.0,1960,,"https://en.wikipedia.org/wiki/Lebanese_general_election,_1960",,,2015-12-15 16:59:17.548518+00:00,2018-11-17 16:01:28.154295+00:00
LBN,5508,,AK,al-Karamah,Dignity,,2001,2005,14.1,2000,,,,,2017-02-15 18:54:35.643713+00:00,2017-02-15 18:54:35.643740+00:00
LBN,2564,,FPM,at-Tayyār al-Waṭanī al-Horr,Free Patriotic Movement,Arabic: التيار الوطني الحر‎,2005,,16.4,2005,,https://en.wikipedia.org/wiki/Free_Patriotic_Movement,,,2014-07-02 09:18:18.069371+00:00,2018-07-07 20:06:32.692223+00:00
LBN,2562,,FM,Tayyar Al-Mustaqbal,Future Movement,Arabic: تيار المستقبل,1992,,25.0,2008,,https://en.wikipedia.org/wiki/Future_Movement,,,2014-07-02 09:15:06.630576+00:00,2018-11-11 10:46:11.761068+00:00
LBN,8350,,HM,Harakat Majd,Glory Movement,,2004,,,,,https://en.wikipedia.org/wiki/Majd_Movement,"Party of Najib Azmi Mikati, prime minister (HoG) from 2011 to 2013.",,2020-04-07 16:58:01.664741+00:00,2020-04-07 16:58:01.664806+00:00
LBN,7473,,GC,Greek Catholics,Greek Catholics,,1960,2000,6.3,1996,,,,ParIS,2019-09-05 21:12:07.180026+00:00,2019-09-05 21:12:07.180092+00:00
LBN,5510,,GO,Greek Orthodox,Greek Orthodox,,1960,2000,11.1,1959,,,,,2017-02-15 19:09:22.607616+00:00,2019-09-05 21:09:08.103004+00:00
LBN,3238,,Hizb,Ḥizbu 'llāh,Hezbollah,Arabic: حزب الله‎ Ḥizbu 'llāh,1985,,10.5,2008,,https://en.wikipedia.org/wiki/Hezbollah,,,2015-02-21 10:41:40.541901+00:00,2018-11-11 10:46:11.852614+00:00
LBN,2317,,LDemP,Hizb al-democraty al-lubnany – الحزب الديمقراطي اللبناني,Lebanese Democratic Party,,2001,,1.2,2008,,https://en.wikipedia.org/wiki/Lebanese_Democratic_Party,,,2014-06-14 07:44:49.129410+00:00,2018-11-11 10:46:11.175689+00:00
LBN,3235,,LF,al-Quwwāt al-Libnānīyah,Lebanese Forces,Arabic: القوات اللبنانية‎ al-Quwwāt al-Libnānīyah,1976,,5.5,2008,,https://en.wikipedia.org/wiki/Lebanese_Forces,,,2015-02-21 10:35:48.801160+00:00,2018-11-11 13:21:37.279797+00:00
LBN,2566,,Kateab,Hizb Al-Kata’eb Al-Lubnaniyah,Lebanese Phalanges Party,Arabic: حزب الكتائب اللبنانية,1936,,4.3,2008,,https://en.wikipedia.org/wiki/Kataeb_Party,,,2014-07-03 12:09:12.509495+00:00,2018-11-17 17:11:40.538317+00:00
