cntry,essround,variable,ess_id,party,party_id,name_check
NL,3,prtvtbnl,15,Don't know,NA,NA
NL,4,prtvtcnl,1,Christian Democratic Party,NL-1-1,  Christian Democratic Party
NL,4,prtvtcnl,2,Labour Party,NL-2-2,  Labour Party
NL,4,prtvtcnl,3,Party for Freedom and Democracy,NL-6-1,  Party for Freedom and Democracy / People's Party for Freedom and Democracy
NL,4,prtvtcnl,4,List Pim Fortuyn,NL-1-4,  List Pim Fortuyn
NL,4,prtvtcnl,5,Democrats `66,NL-6-6,  Democrats 66
NL,4,prtvtcnl,6,Green Left,NL-5-7,  Green Left
NL,4,prtvtcnl,7,Socialistic Party,NL-7-4,  Socialist Party
NL,4,prtvtcnl,8,Christian Union,NL-4-8,  Christian Union
NL,4,prtvtcnl,9,Liveable Netherlands,NL-1-9,  Liveable Netherlands
NL,4,prtvtcnl,10,Social Reformed Party,NL-2-10,  Social Reformed Party / Political Reformed Party
NL,4,prtvtcnl,11,PVV (List Wilders),NL-5-3,PVV List Wilders Group Geert Wilders
NL,4,prtvtcnl,12,Party for the Animals,NL-7-10,  Party for the Animals
NL,4,prtvtcnl,13,Other,NA,NA
NL,4,prtvtcnl,14,Blanc,NL-5-13, Blanc 
NL,4,prtvtcnl,15,Not applicable,NA,NA
NL,4,prtvtcnl,16,Refusal,NA,NA
NL,4,prtvtcnl,17,Don't know,NA,NA
NL,5,prtvtdnl,1,Party for Freedom and Democracy,NL-6-1,  Party for Freedom and Democracy / People's Party for Freedom and Democracy
NL,5,prtvtdnl,2,Labour Party,NL-2-2,  Labour Party
NL,5,prtvtdnl,3,PVV (List Wilders),NL-5-3,PVV List Wilders Group Geert Wilders
NL,5,prtvtdnl,4,Christian Democratic Party,NL-1-1,  Christian Democratic Party
NL,5,prtvtdnl,5,Socialistic Party,NL-7-4,  Socialist Party
NL,5,prtvtdnl,6,Democrats `66,NL-6-6,  Democrats 66
NL,5,prtvtdnl,7,Green Left,NL-5-7,  Green Left
NL,5,prtvtdnl,8,Christian Union,NL-4-8,  Christian Union
NL,5,prtvtdnl,9,Social Reformed Party,NL-2-10,  Social Reformed Party / Political Reformed Party
NL,5,prtvtdnl,10,Party for the Animals,NL-7-10,  Party for the Animals
NL,5,prtvtdnl,11,TON (List Verdonk),NL-5-11,TON List Verdonk 
NL,5,prtvtdnl,12,Other,NA,NA
NL,5,prtvtdnl,13,Blanc,NL-5-13, Blanc 
NL,5,prtvtdnl,14,Not applicable,NA,NA
NL,5,prtvtdnl,15,Refusal,NA,NA
NL,5,prtvtdnl,16,Don't know,NA,NA
NL,6,prtvtenl,1,Party for Freedom and Democracy,NL-6-1,  Party for Freedom and Democracy / People's Party for Freedom and Democracy
NL,6,prtvtenl,2,Labour Party,NL-2-2,  Labour Party
NL,6,prtvtenl,3,PVV (List Wilders),NL-5-3,PVV List Wilders Group Geert Wilders
NL,6,prtvtenl,4,Christian Democratic Party,NL-1-1,  Christian Democratic Party
NL,6,prtvtenl,5,Socialistic Party,NL-7-4,  Socialist Party
NL,6,prtvtenl,6,Democrats `66,NL-6-6,  Democrats 66
NL,6,prtvtenl,7,Green Left,NL-5-7,  Green Left
NL,6,prtvtenl,8,Christian Union,NL-4-8,  Christian Union
NL,6,prtvtenl,9,Social Reformed Party,NL-2-10,  Social Reformed Party / Political Reformed Party
NL,6,prtvtenl,10,Party for the Animals,NL-7-10,  Party for the Animals
NL,6,prtvtenl,11,Pirate Party,NL-6-11,  Pirate Party
NL,6,prtvtenl,12,50Plus,NL-6-12, 50Plus 
NL,6,prtvtenl,13,Other,NA,NA
NL,6,prtvtenl,14,Blanc,NL-5-13, Blanc 
NL,6,prtvtenl,15,Not applicable,NA,NA
NL,6,prtvtenl,16,Refusal,NA,NA
NL,6,prtvtenl,17,Don't know,NA,NA
NL,7,prtvtfnl,1,People's Party for Freedom and Democracy,NL-6-1,  Party for Freedom and Democracy / People's Party for Freedom and Democracy
NL,7,prtvtfnl,2,Labour Party,NL-2-2,  Labour Party
NL,7,prtvtfnl,3,Party for Freedom,NL-7-3, Party for Freedom 
NL,7,prtvtfnl,4,Socialist Party,NL-7-4,  Socialist Party
NL,7,prtvtfnl,5,Christian Democratic Appeal,NL-7-5, Christian Democratic Appeal 
NL,7,prtvtfnl,6,Democrats 66,NL-6-6,  Democrats 66
NL,7,prtvtfnl,7,Christian Union,NL-4-8,  Christian Union
NL,7,prtvtfnl,8,Green Left,NL-5-7,  Green Left
NL,7,prtvtfnl,9,Reformed Political Party,NL-7-9, Reformed Political Party 
NL,7,prtvtfnl,10,Party for the Animals,NL-7-10,  Party for the Animals
NL,7,prtvtfnl,11,50PLUS,NL-6-12, 50Plus 
NL,7,prtvtfnl,12,Other,NA,NA
NL,7,prtvtfnl,13,Blanc,NL-5-13, Blanc 
NL,7,prtvtfnl,14,Not applicable,NA,NA
NL,7,prtvtfnl,15,Refusal,NA,NA
NL,7,prtvtfnl,16,Don't know,NA,NA
NL,7,prtvtfnl,17,No answer,NA,NA
NO,1,prtvtno,1,Red Electoral Alliance (RV),NO-3-1,RV Red Electoral Alliance
NO,1,prtvtno,2,Socialist left party (SV),NO-2-2,SV Socialist Left Party
NO,1,prtvtno,3,Labour Party (A),NO-6-3,  Labour Party
NO,1,prtvtno,4,Liberal Party (V),NO-7-4,  Liberal Party
NO,1,prtvtno,5,Christian Democratic Party (Krf),NO-1-5,KRF Christian Democratic Party
NO,1,prtvtno,6,Centre Party (Sp),NO-3-6,SP Centre Party
NO,1,prtvtno,7,Conservative Party (H),NO-7-7,  Conservative Party
NO,1,prtvtno,8,Progress Party (FrP),NO-3-8,FRP Progress Party
NO,1,prtvtno,9,Coast Party (KYST),NO-1-9,KYST Coast Party
NO,1,prtvtno,10,Other,NA,NA
NO,1,prtvtno,11,Not applicable,NA,NA
NO,1,prtvtno,12,Refusal,NA,NA
NO,1,prtvtno,13,Don't know,NA,NA
NO,2,prtvtno,1,Red Electoral Alliance (RV),NO-3-1,RV Red Electoral Alliance
NO,2,prtvtno,2,Socialist left party (SV),NO-2-2,SV Socialist Left Party
NO,2,prtvtno,3,Labour Party (A),NO-6-3,  Labour Party
NO,2,prtvtno,4,Liberal Party (V),NO-7-4,  Liberal Party
NO,2,prtvtno,5,Christian Democratic Party (Krf),NO-1-5,KRF Christian Democratic Party
NO,2,prtvtno,6,Centre Party (Sp),NO-3-6,SP Centre Party
NO,2,prtvtno,7,Conservative Party (H),NO-7-7,  Conservative Party
NO,2,prtvtno,8,Progress Party (FrP),NO-3-8,FRP Progress Party
NO,2,prtvtno,9,Coast Party (KYST),NO-1-9,KYST Coast Party
NO,2,prtvtno,10,Other,NA,NA
NO,2,prtvtno,11,Not applicable,NA,NA
NO,2,prtvtno,12,Refusal,NA,NA
NO,2,prtvtno,13,Don't know,NA,NA
NO,3,prtvtno,1,Red Electoral Alliance (RV),NO-3-1,RV Red Electoral Alliance
NO,3,prtvtno,2,Socialist left party (SV),NO-2-2,SV Socialist Left Party
NO,3,prtvtno,3,Labour Party (A),NO-6-3,  Labour Party
NO,3,prtvtno,4,Liberal Party (V),NO-7-4,  Liberal Party
NO,3,prtvtno,5,Christian Democratic Party (Krf),NO-1-5,KRF Christian Democratic Party
NO,3,prtvtno,6,Centre Party (Sp),NO-3-6,SP Centre Party
NO,3,prtvtno,7,Conservative Party (H),NO-7-7,  Conservative Party
NO,3,prtvtno,8,Progress Party (FrP),NO-3-8,FRP Progress Party
NO,3,prtvtno,9,Coast Party (KYST),NO-1-9,KYST Coast Party
NO,3,prtvtno,10,Other,NA,NA
NO,3,prtvtno,11,Not applicable,NA,NA
NO,3,prtvtno,12,Refusal,NA,NA
NO,3,prtvtno,13,Don't know,NA,NA
NO,4,prtvtno,1,Red Electoral Alliance (RV),NO-3-1,RV Red Electoral Alliance
NO,4,prtvtno,2,Socialist left party (SV),NO-2-2,SV Socialist Left Party
NO,4,prtvtno,3,Labour Party (A),NO-6-3,  Labour Party
NO,4,prtvtno,4,Liberal Party (V),NO-7-4,  Liberal Party
NO,4,prtvtno,5,Christian Democratic Party (Krf),NO-1-5,KRF Christian Democratic Party
NO,4,prtvtno,6,Centre Party (Sp),NO-3-6,SP Centre Party
NO,4,prtvtno,7,Conservative Party (H),NO-7-7,  Conservative Party
NO,4,prtvtno,8,Progress Party (FrP),NO-3-8,FRP Progress Party
NO,4,prtvtno,9,Coast Party (KYST),NO-1-9,KYST Coast Party
NO,4,prtvtno,10,Other,NA,NA
NO,4,prtvtno,11,Not applicable,NA,NA
NO,4,prtvtno,12,Refusal,NA,NA
NO,4,prtvtno,13,Don't know,NA,NA
NO,5,prtvtano,1,The Party Red (RØDT),NO-5-1,DT The Party Red
NO,5,prtvtano,2,Socialist Left Party (SV),NO-2-2,SV Socialist Left Party
NO,5,prtvtano,3,Labour Party (A),NO-6-3,  Labour Party
NO,5,prtvtano,4,Liberal party (V),NO-7-4,  Liberal Party
NO,5,prtvtano,5,Christian Democratic Party (KRF),NO-1-5,KRF Christian Democratic Party
NO,5,prtvtano,6,Centre Party (SP),NO-3-6,SP Centre Party
NO,5,prtvtano,7,Conservative Party (H),NO-7-7,  Conservative Party
NO,5,prtvtano,8,Progress Party (FRP),NO-3-8,FRP Progress Party
NO,5,prtvtano,9,Coastal Party (KYST),NO-1-9,KYST Coast Party
NO,5,prtvtano,10,Other,NA,NA
NO,5,prtvtano,11,Not applicable,NA,NA
NO,5,prtvtano,12,Refusal,NA,NA
NO,5,prtvtano,13,Don't know,NA,NA
NO,6,prtvtano,1,The Party Red (RØDT),NO-5-1,DT The Party Red
NO,6,prtvtano,2,Socialist Left Party (SV),NO-2-2,SV Socialist Left Party
NO,6,prtvtano,3,Labour Party (A),NO-6-3,  Labour Party
NO,6,prtvtano,4,Liberal party (V),NO-7-4,  Liberal Party
NO,6,prtvtano,5,Christian Democratic Party (KRF),NO-1-5,KRF Christian Democratic Party
NO,6,prtvtano,6,Centre Party (SP),NO-3-6,SP Centre Party
NO,6,prtvtano,7,Conservative Party (H),NO-7-7,  Conservative Party
NO,6,prtvtano,8,Progress Party (FRP),NO-3-8,FRP Progress Party
NO,6,prtvtano,9,Coastal Party (KYST),NO-1-9,KYST Coast Party
NO,6,prtvtano,10,Other,NA,NA
NO,6,prtvtano,11,Not applicable,NA,NA
NO,6,prtvtano,12,Refusal,NA,NA
NO,6,prtvtano,13,Don't know,NA,NA
NO,7,prtvtbno,1,The Party Red (RØDT),NO-5-1,DT The Party Red
NO,7,prtvtbno,2,Socialist Left Party (SV),NO-2-2,SV Socialist Left Party
NO,7,prtvtbno,3,Labour Party (A),NO-6-3,  Labour Party
NO,7,prtvtbno,4,Liberal party (V),NO-7-4,  Liberal Party
NO,7,prtvtbno,5,Christian Democratic Party (KRF),NO-1-5,KRF Christian Democratic Party
NO,7,prtvtbno,6,Centre Party (SP),NO-3-6,SP Centre Party
NO,7,prtvtbno,7,Conservative Party (H),NO-7-7,  Conservative Party
NO,7,prtvtbno,8,Progress Party (FRP),NO-3-8,FRP Progress Party
NO,7,prtvtbno,9,Coastal Party (KYST),NO-1-9,KYST Coast Party
NO,7,prtvtbno,10,Green Party (MDG),NO-7-10,MDG Green Party 
NO,7,prtvtbno,11,Other,NA,NA
NO,7,prtvtbno,12,Not applicable,NA,NA
NO,7,prtvtbno,13,Refusal,NA,NA
NO,7,prtvtbno,14,Don't know,NA,NA
PL,1,prtvtpl,1,Sojusz Lewicy Demokratycznej/Unia Pracy,PL-1-1, Sojusz Lewicy Demokratycznej / Unia Pracy 
PL,1,prtvtpl,2,Akcja Wyborcza Solidarnosc Prawicy,PL-1-2, Akcja Wyborcza Solidarnosc Prawicy 
PL,1,prtvtpl,3,Unia Wolnosci,PL-1-3,UW Unia Wolnosci-/Unia Wolnosci 
PL,1,prtvtpl,4,Samoobrona Rzeczypospolitej Polskiej,PL-2-4, Samoobrona Rzeczypospolitej Polskiej 
PL,1,prtvtpl,5,Prawo i Sprawiedliwosc,PL-5-6, Prawo i Sprawiedliwosc Law and Justice
PL,1,prtvtpl,6,Polskie Stronnictwo Ludowe,PL-1-6, Polskie Stronnictwo Ludowe 
PL,1,prtvtpl,6,Polskie Stronnictwo Ludowe,PL-4-5,PSL Polskie Stronnictwo Ludowe Polish Peasants Party
PL,1,prtvtpl,7,Platforma Obywatelska,PL-3-9, Platforma Obywatelska 
PL,1,prtvtpl,7,Platforma Obywatelska,PL-4-3,RP Platforma Obywatelska Rzeczypospolitej Polskiej Civic Platform
PL,1,prtvtpl,8,Alternatywa Ruch Spoleczny,PL-1-8, Alternatywa Ruch Spoleczny 
PL,1,prtvtpl,10,Liga Polskich Rodzin,PL-4-2, Liga Polskich Rodzin League of Polish Families
PL,1,prtvtpl,11,Mniejszosc Niemiecka,PL-1-11, Mniejszosc Niemiecka 
PL,1,prtvtpl,13,Polska Partia Socjalistyczna,PL-1-13, Polska Partia Socjalistyczna 
PL,1,prtvtpl,15,Not applicable,NA,NA
PL,1,prtvtpl,16,Refusal,NA,NA
PL,1,prtvtpl,17,Don't know,NA,NA
PL,2,prtvtpl,1,Sojusz Lewicy Demokratycznej/Unia Pracy,PL-1-1, Sojusz Lewicy Demokratycznej / Unia Pracy 
PL,2,prtvtpl,2,Akcja Wyborcza Solidarnosc Prawicy,PL-1-2, Akcja Wyborcza Solidarnosc Prawicy 
PL,2,prtvtpl,3,Unia Wolnosci,PL-1-3,UW Unia Wolnosci-/Unia Wolnosci 
PL,2,prtvtpl,4,Samoobrona Rzeczypospolitej Polskiej,PL-2-4, Samoobrona Rzeczypospolitej Polskiej 
PL,2,prtvtpl,5,Prawo i Sprawiedliwosc,PL-5-6, Prawo i Sprawiedliwosc Law and Justice
PL,2,prtvtpl,6,Polskie Stronnictwo Ludowe,PL-1-6, Polskie Stronnictwo Ludowe 
PL,2,prtvtpl,6,Polskie Stronnictwo Ludowe,PL-4-5,PSL Polskie Stronnictwo Ludowe Polish Peasants Party
PL,2,prtvtpl,7,Platforma Obywatelska,PL-3-9, Platforma Obywatelska 
PL,2,prtvtpl,7,Platforma Obywatelska,PL-4-3,RP Platforma Obywatelska Rzeczypospolitej Polskiej Civic Platform
PL,2,prtvtpl,9,Polska Wspolnota Narodowa,PL-2-9, Polska Wspolnota Narodowa 
PL,2,prtvtpl,10,Liga Polskich Rodzin,PL-4-2, Liga Polskich Rodzin League of Polish Families
PL,2,prtvtpl,15,Not applicable,NA,NA
PL,2,prtvtpl,16,Refusal,NA,NA
PL,2,prtvtpl,17,Don't know,NA,NA
PL,3,prtvtapl,2,Dom Ojczysty,PL-3-2, Dom Ojczysty 
PL,3,prtvtapl,3,Liga Polskich Rodzin,PL-4-2, Liga Polskich Rodzin League of Polish Families
PL,3,prtvtapl,5,Ogolnopolska Koalicja Obywatelska,PL-3-5, Ogolnopolska Koalicja Obywatelska 
PL,3,prtvtapl,6,Partia Demokratyczna demokraci.pl,PL-3-6, demokraci.pl Democratic Party
PL,3,prtvtapl,8,Platforma Janusza Korwin-Mikke,PL-7-1, Platforma Janusza Korwin-Mikke Congress of the New Right
PL,3,prtvtapl,9,Platforma Obywatelska,PL-3-9, Platforma Obywatelska 
PL,3,prtvtapl,9,Platforma Obywatelska,PL-4-3,RP Platforma Obywatelska Rzeczypospolitej Polskiej Civic Platform
PL,3,prtvtapl,13,Polskie Stronnictwo Ludowe,PL-1-6, Polskie Stronnictwo Ludowe 
PL,3,prtvtapl,13,Polskie Stronnictwo Ludowe,PL-4-5,PSL Polskie Stronnictwo Ludowe Polish Peasants Party
PL,3,prtvtapl,14,Prawo i Sprawiedliwosc,PL-5-6, Prawo i Sprawiedliwosc Law and Justice
PL,3,prtvtapl,16,Samoobrona Rzeczypospolitej Polskiej,PL-2-4, Samoobrona Rzeczypospolitej Polskiej 
PL,3,prtvtapl,17,Socjaldemokracja Polska,PL-3-17, Socjaldemokracja Polska Social Democratic Party of Poland
PL,3,prtvtapl,18,Sojusz Lewicy Demokratycznej,PL-6-8,SLD Sojusz Lewicy Demokratycznej Democratic Left Alliance
PL,3,prtvtapl,19,Other party,PL-3-19,1 Other
PL,3,prtvtapl,20,Not applicable,NA,NA
PL,3,prtvtapl,21,Refusal,NA,NA
PL,3,prtvtapl,22,Don't know,NA,NA
PL,3,prtvtapl,23,No answer,NA,NA
PL,4,prtvtbpl,1,Left and Democrats,PL-5-1,  Left and Democrats
PL,4,prtvtbpl,2,League of Polish Families,PL-4-2, Liga Polskich Rodzin League of Polish Families
PL,4,prtvtbpl,3,Civic Platform,PL-4-3,RP Platforma Obywatelska Rzeczypospolitej Polskiej Civic Platform
PL,4,prtvtbpl,4,Polish Labour Party,PL-4-4,  Polish Labour Party
PL,4,prtvtbpl,5,Polish Peasants Party,PL-4-5,PSL Polskie Stronnictwo Ludowe Polish Peasants Party
PL,4,prtvtbpl,6,Law and Justice,PL-5-6, Prawo i Sprawiedliwosc Law and Justice
PL,4,prtvtbpl,7,Self-defence,PL-2-4,RP Samoobrona Rzeczypospolitej Polskiej Self-defence
PL,4,prtvtbpl,8,Other party,PL-3-19,1 Other
PL,4,prtvtbpl,9,Not applicable,NA,NA
PL,4,prtvtbpl,10,Refusal,NA,NA
PL,4,prtvtbpl,11,Don't know,NA,NA
PL,4,prtvtbpl,12,No answer,NA,NA
PL,5,prtvtbpl,1,Left and Democrats,PL-5-1,  Left and Democrats
PL,5,prtvtbpl,2,League of Polish Families,PL-4-2, Liga Polskich Rodzin League of Polish Families
PL,5,prtvtbpl,3,Civic Platform,PL-4-3,RP Platforma Obywatelska Rzeczypospolitej Polskiej Civic Platform
PL,5,prtvtbpl,4,Polish Labour Party,PL-4-4,  Polish Labour Party
PL,5,prtvtbpl,5,Polish Peasants Party,PL-4-5,PSL Polskie Stronnictwo Ludowe Polish Peasants Party
PL,5,prtvtbpl,6,Law and Justice,PL-5-6, Prawo i Sprawiedliwosc Law and Justice
PL,5,prtvtbpl,7,Self-defence,PL-2-4,RP Samoobrona Rzeczypospolitej Polskiej Self-defence
PL,5,prtvtbpl,8,Other party,PL-3-19,1 Other
PL,5,prtvtbpl,9,Not applicable,NA,NA
PL,5,prtvtbpl,10,Refusal,NA,NA
PL,5,prtvtbpl,11,Don't know,NA,NA
PL,6,prtvtcpl,1,Congress of the New Right,PL-7-1, Platforma Janusza Korwin-Mikke Congress of the New Right
PL,6,prtvtcpl,2,Civic Platform,PL-4-3,RP Platforma Obywatelska Rzeczypospolitej Polskiej Civic Platform
PL,6,prtvtcpl,3,Poland Comes First,PL-7-3,  Poland Comes First
PL,6,prtvtcpl,4,Polish Labour Party-August '80,PL-4-4,  Polish Labour Party
PL,6,prtvtcpl,5,Polish Peasants Party,PL-4-5,PSL Polskie Stronnictwo Ludowe Polish Peasants Party
PL,6,prtvtcpl,6,Law and Justice,PL-5-6, Prawo i Sprawiedliwosc Law and Justice
PL,6,prtvtcpl,7,Palikot Movement,PL-6-7,  Palikot Movement
PL,6,prtvtcpl,8,Democratic Left Alliance,PL-6-8,SLD Sojusz Lewicy Demokratycznej Democratic Left Alliance
PL,6,prtvtcpl,9,Other,NA,NA
PL,6,prtvtcpl,10,Not applicable,NA,NA
PL,6,prtvtcpl,11,Refusal,NA,NA
PL,6,prtvtcpl,12,Don't know,NA,NA
PL,6,prtvtcpl,13,No answer,NA,NA
PL,7,prtvtcpl,1,Congress of the New Right,PL-7-1, Platforma Janusza Korwin-Mikke Congress of the New Right
PL,7,prtvtcpl,2,Civic Platform,PL-4-3,RP Platforma Obywatelska Rzeczypospolitej Polskiej Civic Platform
PL,7,prtvtcpl,3,Poland Comes First,PL-7-3,  Poland Comes First
PL,7,prtvtcpl,4,Polish Labour Party-August '80,PL-4-4,  Polish Labour Party
PL,7,prtvtcpl,5,Polish Peasants Party,PL-4-5,PSL Polskie Stronnictwo Ludowe Polish Peasants Party
PL,7,prtvtcpl,6,Law and Justice,PL-5-6, Prawo i Sprawiedliwosc Law and Justice
PL,7,prtvtcpl,7,Palikot Movement,PL-6-7,  Palikot Movement
PL,7,prtvtcpl,8,Democratic Left Alliance,PL-6-8,SLD Sojusz Lewicy Demokratycznej Democratic Left Alliance
PL,7,prtvtcpl,9,Other,NA,NA
PL,7,prtvtcpl,10,Not applicable,NA,NA
PL,7,prtvtcpl,11,Refusal,NA,NA
PL,7,prtvtcpl,12,Don't know,NA,NA
PT,1,prtvtpt,1,B.E. -  Bloco de Esquerda,PT-1-1,B.E. Bloco de Esquerda 
PT,1,prtvtpt,2,CDS/PP - Centro Democrático Social / Partido Popular,PT-1-2,CDS-PP Centro Democrático Social -- Partido Popular 
PT,1,prtvtpt,3,MPT - Movimento Partido da Terra,PT-1-3,MPT Movimento Partido da Terra 
PT,1,prtvtpt,5,PCP/PEV - Partido Comunista Português  Partido Ecolo,PT-1-5,PCP/PEV Partido Comunista Português Partido Ecolo 
PT,1,prtvtpt,6,PCTP/MRPP - Partido Comunista dos Trabalhadores Po,PT-1-6,PCTP-MRPP Partido Comunista dos Trabalhadores Po / Movimento Reorganizativo do Proletariado Português 
PT,1,prtvtpt,10,PS - Partido Socialista,PT-5-11,PS Partido Socialista 
PT,1,prtvtpt,11,PSD - Partido Social Democrata,PT-5-10,PSD Partido Social Democrata 
PT,1,prtvtpt,12,Other,NA,NA
PT,1,prtvtpt,13,Blank vote,PT-2-13,nulo Votou em branco 
PT,1,prtvtpt,14,Not applicable,NA,NA
PT,1,prtvtpt,15,Refusal,NA,NA
PT,1,prtvtpt,16,Don't know,NA,NA
PT,1,prtvtpt,17,No answer,NA,NA
PT,2,prtvtpt,1,B.E. -  Bloco de Esquerda,PT-1-1,B.E. Bloco de Esquerda 
PT,2,prtvtpt,2,CDS/PP - Centro Democrático Social / Partido Popular,PT-1-2,CDS-PP Centro Democrático Social -- Partido Popular 
PT,2,prtvtpt,4,P.H. - Partido Humanista,PT-2-4,PH Partido Humanista 
PT,2,prtvtpt,5,PCP/PEV - Partido Comunista Português  Partido Ecolo,PT-1-5,PCP/PEV Partido Comunista Português Partido Ecolo 
PT,2,prtvtpt,6,PCTP/MRPP - Partido Comunista dos Trabalhadores Po,PT-1-6,PCTP-MRPP Partido Comunista dos Trabalhadores Po / Movimento Reorganizativo do Proletariado Português 
PT,2,prtvtpt,9,PPM - Partido Popular Monárquico,PT-2-9,PPM Partido Popular Monárquico 
PT,2,prtvtpt,10,PS - Partido Socialista,PT-5-11,PS Partido Socialista 
PT,2,prtvtpt,11,PSD - Partido Social Democrata,PT-5-10,PSD Partido Social Democrata 
PT,2,prtvtpt,12,Other,NA,NA
PT,2,prtvtpt,13,Blank vote,PT-2-13,nulo Votou em branco 
PT,2,prtvtpt,14,Not applicable,NA,NA
PT,2,prtvtpt,15,Refusal,NA,NA
PT,2,prtvtpt,16,Don't know,NA,NA
PT,2,prtvtpt,17,No answer,NA,NA
PT,3,prtvtapt,1,BE - Bloco de Esquerda,PT-4-1,BE Bloco de Esquerda 
PT,3,prtvtapt,2,CDS/PP - Centro Democrático Social/Partido Popular,PT-1-2,CDS-PP Centro Democrático Social -- Partido Popular 
PT,3,prtvtapt,3,PCP-PEV - Partido Comunista Português - Partido Ecologista o,PT-1-5,PCP-PEV Partido Comunista Português - Partido Ecologista o 
PT,3,prtvtapt,4,PCTP-MRPP - Partido Comunista dos Trabalhadores Portugueses,PT-1-6,PCTP-MRPP Partido Comunista dos Trabalhadores Portugueses 
PT,3,prtvtapt,6,PH - Partido Humanista,PT-3-6,PH Partido Humanista 
PT,3,prtvtapt,7,PND - Partido da Nova Democracia,PT-5-7,PND Partido da Nova Democracia 
PT,3,prtvtapt,10,PSD - Partido Social Democrata,PT-5-10,PSD Partido Social Democrata 
PT,3,prtvtapt,11,PS - Partido Socialista,PT-5-11,PS Partido Socialista 
PT,3,prtvtapt,12,Votou em branco / nulo,PT-2-13,nulo Votou em branco 
PT,3,prtvtapt,14,Not applicable,NA,NA
PT,3,prtvtapt,15,Refusal,NA,NA
PT,3,prtvtapt,16,Don't know,NA,NA
PT,4,prtvtapt,1,BE - Bloco de Esquerda,PT-4-1,BE Bloco de Esquerda 
PT,4,prtvtapt,2,CDS/PP - Centro Democrático Social/Partido Popular,PT-1-2,CDS-PP Centro Democrático Social -- Partido Popular 
PT,4,prtvtapt,3,PCP-PEV - Partido Comunista Português - Partido Ecologista o,PT-1-5,PCP-PEV Partido Comunista Português - Partido Ecologista o 
PT,4,prtvtapt,4,PCTP-MRPP - Partido Comunista dos Trabalhadores Portugueses,PT-1-6,PCTP-MRPP Partido Comunista dos Trabalhadores Portugueses 
PT,4,prtvtapt,6,PH - Partido Humanista,PT-3-6,PH Partido Humanista 
PT,4,prtvtapt,7,PND - Partido da Nova Democracia,PT-5-7,PND Partido da Nova Democracia 
PT,4,prtvtapt,8,PNR - Partido Nacional Renovador,PT-5-8,PNR Partido Nacional Renovador 
PT,4,prtvtapt,10,PSD - Partido Social Democrata,PT-5-10,PSD Partido Social Democrata 
PT,4,prtvtapt,11,PS - Partido Socialista,PT-5-11,PS Partido Socialista 
PT,4,prtvtapt,12,Votou em branco / nulo,PT-2-13,nulo Votou em branco 
PT,4,prtvtapt,14,Not applicable,NA,NA
PT,4,prtvtapt,15,Refusal,NA,NA
PT,4,prtvtapt,16,Don't know,NA,NA
PT,5,prtvtbpt,1,Bloco de Esquerda (BE),PT-4-1,BE Bloco de Esquerda 
PT,5,prtvtbpt,2,Centro Democrático Social - Partido Popular (CDS-PP),PT-1-2,CDS-PP Centro Democrático Social -- Partido Popular 
PT,5,prtvtbpt,3,Coligação Democrática Unitária (CDU),PT-6-3,CDU Coligação Democrática Unitária 
PT,5,prtvtbpt,4,Partido Comunista dos Trabalhadores Portugueses/Movimento Re,PT-1-5, Partido Comunista dos Trabalhadores Portugueses/Movimento Re 
PT,5,prtvtbpt,6,Partido Humanista (PH),PT-5-6,PH Partido Humanista 
PT,5,prtvtbpt,7,Nova democracia (PND),PT-5-7,PND Partido da Nova Democracia 
PT,5,prtvtbpt,8,Partido Nacional Renovador (PNR),PT-5-8,PNR Partido Nacional Renovador 
PT,5,prtvtbpt,9,Partido Operário de Unidade Socialista (POUS),PT-5-9,POUS Partido Operário de Unidade Socialista 
PT,5,prtvtbpt,10,Partido Social Democrata (PSD),PT-5-10,PSD Partido Social Democrata 
PT,5,prtvtbpt,11,Partido Socialista (PS),PT-5-11,PS Partido Socialista 
PT,5,prtvtbpt,12,Votou em branco / nulo,PT-2-13,nulo Votou em branco 
PT,5,prtvtbpt,13,Outro,PT-7-13, Outro Other
PT,5,prtvtbpt,14,Not applicable,NA,NA
PT,5,prtvtbpt,15,Refusal,NA,NA
PT,5,prtvtbpt,16,Don't know,NA,NA
PT,6,prtvtbpt,1,Bloco de Esquerda (BE),PT-4-1,BE Bloco de Esquerda 
PT,6,prtvtbpt,2,Centro Democrático Social - Partido Popular (CDS-PP),PT-1-2,CDS-PP Centro Democrático Social -- Partido Popular 
PT,6,prtvtbpt,3,Coligação Democrática Unitária (CDU),PT-6-3,CDU Coligação Democrática Unitária 
PT,6,prtvtbpt,4,Partido Comunista dos Trabalhadores Portugueses/Movimento Re,PT-1-5, Partido Comunista dos Trabalhadores Portugueses/Movimento Re 
PT,6,prtvtbpt,5,Partido Democrático do Atlântico (PDA),PT-6-5,PDA Partido Democrático do Atlântico 
PT,6,prtvtbpt,7,Nova democracia (PND),PT-5-7,PND Partido da Nova Democracia 
PT,6,prtvtbpt,8,Partido Nacional Renovador (PNR),PT-5-8,PNR Partido Nacional Renovador 
PT,6,prtvtbpt,10,Partido Social Democrata (PSD),PT-5-10,PSD Partido Social Democrata 
PT,6,prtvtbpt,11,Partido Socialista (PS),PT-5-11,PS Partido Socialista 
PT,6,prtvtbpt,12,Votou em branco / nulo,PT-2-13,nulo Votou em branco 
