cntry,essround,variable,ess_id,party,share,party_id,name_gsheet,partyfacts_id,partyfacts_name
FR,1,prtvtfr,13,UDF (Union pour la Démocratie Française),3.5,FR-1-13,UDF Union pour la démocratie française,213,UDF
FR,1,prtvtfr,14,Les Verts,3.7,FR-5-12,Les Verts,1108,V
FR,1,prtvtfr,14,Les Verts,3.7,FR-7-12,EELV Les Verts – Europe Ecologie,1108,V
FR,1,prtvtfr,15,Autres mouvements écologistes,0.9,FR-5-13,Autres mouvements écologistes,1898,etc
FR,1,prtvtfr,16,Autre,1.7,FR-1-16,Autre,1898,etc
FR,1,prtvtfr,17,Not applicable,24.1,NA,NA,NA,NA
FR,1,prtvtfr,18,Refusal,7.7,NA,NA,NA,NA
FR,1,prtvtfr,19,Don't know,4.6,NA,NA,NA,NA
FR,1,prtvtfr,20,No answer,11.1,NA,NA,NA,NA
FR,2,prtvtfr,1,"CPNT (Chasse, Pêche, Nature et Traditions)",2.1,FR-2-1,"CPNT Chasse, Pêche, Nature et Traditions",1313,CPNT
FR,2,prtvtfr,2,DL (Démocratie Libérale),0.3,FR-1-2,DL Démocratie libérale,4364,DL
FR,2,prtvtfr,3,FN (Front National),4.5,FR-7-2,FN Front National,433,FN
FR,2,prtvtfr,4,LCR (ligue communiste révolutionnaire),0.9,FR-4-3,LCR Ligue Communiste Révolutionnaire,1506,LCR
FR,2,prtvtfr,5,LO (Lutte ouvrière),1.6,FR-5-12,Les Verts,1108,V
FR,2,prtvtfr,5,LO (Lutte ouvrière),1.6,FR-3-5,LO Lutte Ouvrière,617,LO
FR,2,prtvtfr,6,MDC (Mouvement des citoyens),0.3,FR-3-6,MDC Mouvement des citoyens,3156,MDC/PR
FR,2,prtvtfr,7,MNR (Mouvement National Républicain),0.4,FR-3-7,MNR Mouvement national républicain,1634,MNR
FR,2,prtvtfr,8,MPF (Mouvement pour la France),1,FR-3-8,MPF Mouvement pour la France,364,MF
FR,2,prtvtfr,9,PC (Parti communiste),1.9,FR-1-9,PC Parti Communiste,1251,PCF
FR,2,prtvtfr,10,PS (Parti Socialiste),21.1,FR-6-9,PS Parti Socialiste,1478,PS
FR,2,prtvtfr,11,RPF (Rassemblement du Peuple Français),0.9,FR-3-11,RPF Rassemblement du Peuple Français,2689,unknown
FR,2,prtvtfr,12,UMP (Union de la Majorité Présidentielle),14.2,FR-1-12,UMP Union de la Majorité Présidentielle,1595,UMP
FR,2,prtvtfr,13,UDF (Union pour la Démocratie Française),3.6,FR-1-13,UDF Union pour la démocratie française,213,UDF
FR,2,prtvtfr,14,Les Verts,4,FR-5-12,Les Verts,1108,V
FR,2,prtvtfr,14,Les Verts,4,FR-7-12,EELV Les Verts – Europe Ecologie,1108,V
FR,2,prtvtfr,15,Autres mouvements écologistes,0.5,FR-5-13,Autres mouvements écologistes,1898,etc
FR,2,prtvtfr,16,Autre,1.2,FR-1-16,Autre,1898,etc
FR,2,prtvtfr,17,Not applicable,31.9,NA,NA,NA,NA
FR,2,prtvtfr,18,Refusal,6.5,NA,NA,NA,NA
FR,2,prtvtfr,19,Don't know,2.9,NA,NA,NA,NA
FR,3,prtvtafr,1,"CPNT (Chasse, pêche, nature et traditions)",1.4,FR-2-1,"CPNT Chasse, Pêche, Nature et Traditions",1313,CPNT
FR,3,prtvtafr,2,DL (Démocratie libérale),0.4,FR-1-2,DL Démocratie libérale,4364,DL
FR,3,prtvtafr,3,FN (Front national),3.2,FR-7-2,FN Front National,433,FN
FR,3,prtvtafr,4,LCR (Ligue communiste révolutionnaire),0.6,FR-4-3,LCR Ligue Communiste Révolutionnaire,1506,LCR
FR,3,prtvtafr,5,LO (Lutte ouvrière),1.9,FR-5-12,Les Verts,1108,V
FR,3,prtvtafr,5,LO (Lutte ouvrière),1.9,FR-3-5,LO Lutte Ouvrière,617,LO
FR,3,prtvtafr,6,MDC (Mouvement des citoyens),0.5,FR-3-6,MDC Mouvement des citoyens,3156,MDC/PR
FR,3,prtvtafr,7,MNR (Mouvement national républicain),0.9,FR-3-7,MNR Mouvement national républicain,1634,MNR
FR,3,prtvtafr,8,MPF (Mouvement pour la France),1.6,FR-3-8,MPF Mouvement pour la France,364,MF
FR,3,prtvtafr,9,PC (Parti communiste),2.5,FR-1-9,PC Parti Communiste,1251,PCF
FR,3,prtvtafr,10,PS (Parti socialiste),19.3,FR-6-9,PS Parti Socialiste,1478,PS
FR,3,prtvtafr,11,RPF (Rassemblement du peuple français),1.2,FR-3-11,RPF Rassemblement du Peuple Français,2689,unknown
FR,3,prtvtafr,12,UMP (Union pour la majorité présidentielle),13.8,FR-1-2,DL/UMP Démocratie Libérale/ L’Union,4364,DL
FR,3,prtvtafr,13,UDF (Union pour la démocratie française),3.4,FR-1-13,UDF Union pour la démocratie française,213,UDF
FR,3,prtvtafr,14,Les Verts,3.7,FR-5-12,Les Verts,1108,V
FR,3,prtvtafr,14,Les Verts,3.7,FR-7-12,EELV Les Verts – Europe Ecologie,1108,V
FR,3,prtvtafr,15,Autres mouvements écologistes,0.2,FR-5-13,Autres mouvements écologistes,1898,etc
FR,3,prtvtafr,16,Autre,0.5,FR-1-16,Autre,1898,etc
FR,3,prtvtafr,17,Blanc,2.2,FR-5-17,Blanc,3024,tech
FR,3,prtvtafr,18,Not applicable,32.9,NA,NA,NA,NA
FR,3,prtvtafr,19,Refusal,6,NA,NA,NA,NA
FR,3,prtvtafr,20,Don't know,4.1,NA,NA,NA,NA
FR,4,prtvtbfr,1,"CPNT (Chasse, Pêche, Nature et Traditions)",0.8,FR-2-1,"CPNT Chasse, Pêche, Nature et Traditions",1313,CPNT
FR,4,prtvtbfr,2,FN (Front National),1.5,FR-7-2,FN Front National,433,FN
FR,4,prtvtbfr,3,LCR (Ligue Communiste Révolutionnaire),1.2,FR-4-3,LCR Ligue Communiste Révolutionnaire,1506,LCR
FR,4,prtvtbfr,4,LO (Lutte Ouvrière),1.1,FR-5-12,Les Verts,1108,V
FR,4,prtvtbfr,4,LO (Lutte Ouvrière),1.1,FR-3-5,LO Lutte Ouvrière,617,LO
FR,4,prtvtbfr,5,MPF (Mouvement pour la France),0.3,FR-3-8,MPF Mouvement pour la France,364,MF
FR,4,prtvtbfr,6,Nouveau Centre,0.5,FR-5-6,Nouveau Centre,1255,NC
FR,4,prtvtbfr,7,PC (Parti Communiste),2.1,FR-1-9,PC Parti Communiste,1251,PCF
FR,4,prtvtbfr,8,PS (Parti Socialiste),20.2,FR-6-9,PS Parti Socialiste,1478,PS
FR,4,prtvtbfr,9,PRG (Parti Radical de Gauche),1.2,FR-6-7,PRG Parti Radical de Gauche,1783,PRG
FR,4,prtvtbfr,10,UDF-MoDem (Mouvement Democrate),4.2,FR-7-11,MODEM Mouvement Démocrate,496,MoDem
FR,4,prtvtbfr,10,UDF-MoDem (Mouvement Democrate),4.2,FR-1-13,UDF Union pour la démocratie française,213,UDF
FR,4,prtvtbfr,11,UMP (Union pour la Majorité Présidentielle),19.7,FR-1-2,DL/UMP Démocratie Libérale/ L’Union,4364,DL
FR,4,prtvtbfr,12,Les Verts,3.1,FR-5-12,Les Verts,1108,V
FR,4,prtvtbfr,12,Les Verts,3.1,FR-7-12,EELV Les Verts – Europe Ecologie,1108,V
FR,4,prtvtbfr,13,Autres mouvements écologistes,0.7,FR-5-13,Autres mouvements écologistes,1898,etc
FR,4,prtvtbfr,14,Divers gauche,0.6,FR-5-14,Divers gauche,126,gauche
FR,4,prtvtbfr,15,Divers droite,1.2,FR-4-15,Divers droite,1776,droite
FR,4,prtvtbfr,16,Autre,0.1,FR-1-16,Autre,1898,etc
FR,4,prtvtbfr,17,Blanc,1.6,FR-5-17,Blanc,3024,tech
FR,4,prtvtbfr,18,Nul,0.2,FR-6-16,Nul,NA,NA
FR,4,prtvtbfr,19,Not applicable,31,NA,NA,NA,NA
FR,4,prtvtbfr,20,Refusal,5.5,NA,NA,NA,NA
FR,4,prtvtbfr,21,Don't know,3,NA,NA,NA,NA
FR,5,prtvtbfr,1,"CPNT (Chasse, Pêche, Nature et Traditions)",1.6,FR-2-1,"CPNT Chasse, Pêche, Nature et Traditions",1313,CPNT
FR,5,prtvtbfr,2,FN (Front National),2.5,FR-7-2,FN Front National,433,FN
FR,5,prtvtbfr,3,LCR (Ligue Communiste Révolutionnaire),1,FR-4-3,LCR Ligue Communiste Révolutionnaire,1506,LCR
FR,5,prtvtbfr,4,LO (Lutte Ouvrière),0.9,FR-5-12,Les Verts,1108,V
FR,5,prtvtbfr,4,LO (Lutte Ouvrière),0.9,FR-3-5,LO Lutte Ouvrière,617,LO
FR,5,prtvtbfr,5,MPF (Mouvement pour la France),0.6,FR-3-8,MPF Mouvement pour la France,364,MF
FR,5,prtvtbfr,6,Nouveau Centre,0.8,FR-5-6,Nouveau Centre,1255,NC
FR,5,prtvtbfr,7,PC (Parti Communiste),1.7,FR-1-9,PC Parti Communiste,1251,PCF
FR,5,prtvtbfr,8,PS (Parti Socialiste),16.2,FR-6-9,PS Parti Socialiste,1478,PS
FR,5,prtvtbfr,9,PRG (Parti Radical de Gauche),1,FR-6-7,PRG Parti Radical de Gauche,1783,PRG
FR,5,prtvtbfr,10,UDF-MoDem (Mouvement Democrate),3.2,FR-7-11,MODEM Mouvement Démocrate,496,MoDem
FR,5,prtvtbfr,10,UDF-MoDem (Mouvement Democrate),3.2,FR-1-13,UDF Union pour la démocratie française,213,UDF
FR,5,prtvtbfr,11,UMP (Union pour la Majorité Présidentielle),16.1,FR-1-2,DL/UMP Démocratie Libérale/ L’Union,4364,DL
FR,5,prtvtbfr,12,Les Verts,5.3,FR-5-12,Les Verts,1108,V
FR,5,prtvtbfr,12,Les Verts,5.3,FR-7-12,EELV Les Verts – Europe Ecologie,1108,V
FR,5,prtvtbfr,13,Autres mouvements écologistes,1.1,FR-5-13,Autres mouvements écologistes,1898,etc
FR,5,prtvtbfr,14,Divers gauche,0.6,FR-5-14,Divers gauche,126,gauche
FR,5,prtvtbfr,15,Divers droite,0.6,FR-4-15,Divers droite,1776,droite
FR,5,prtvtbfr,16,Autre,0.2,FR-1-16,Autre,1898,etc
FR,5,prtvtbfr,17,Blanc,2.3,FR-5-17,Blanc,3024,tech
FR,5,prtvtbfr,18,Nul,0.2,FR-6-16,Nul,NA,NA
FR,5,prtvtbfr,19,Not applicable,36.7,NA,NA,NA,NA
FR,5,prtvtbfr,20,Refusal,5.3,NA,NA,NA,NA
FR,5,prtvtbfr,21,Don't know,2,NA,NA,NA,NA
FR,6,prtvtcfr,1,Nouveau Centre,0.7,FR-5-6,Nouveau Centre,1255,NC
FR,6,prtvtcfr,2,FN (Front National),6.4,FR-7-2,FN Front National,433,FN
FR,6,prtvtcfr,3,PR (Parti Radical Valoisien),0.2,FR-6-3,PR Parti Radical Valoisien,14,PR
FR,6,prtvtcfr,4,NPA (Nouveau Parti Anti-Capitaliste),0.8,FR-6-4,NPA Nouveau Parti Anti-Capitaliste,2536,1-perc
FR,6,prtvtcfr,5,LO (Lutte Ouvrière),0.7,FR-5-12,Les Verts,1108,V
FR,6,prtvtcfr,5,LO (Lutte Ouvrière),0.7,FR-3-5,LO Lutte Ouvrière,617,LO
FR,6,prtvtcfr,6,FDG (Front de Gauche),3.2,FR-6-6,FDG Front de Gauche,4363,FDG
FR,6,prtvtcfr,7,Parti Radical de Gauche,1,FR-6-7,PRG Parti Radical de Gauche,1783,PRG
FR,6,prtvtcfr,8,MPF (Mouvement pour la France),0.9,FR-3-8,MPF Mouvement pour la France,364,MF
FR,6,prtvtcfr,9,PS (Parti Socialiste),23.3,FR-6-9,PS Parti Socialiste,1478,PS
FR,6,prtvtcfr,10,UMP (Union pour un Mouvement Populaire),18.2,FR-1-2,DL/UMP Démocratie Libérale/ L’Union,4364,DL
FR,6,prtvtcfr,11,MODEM (Mouvement Démocrate),2.1,FR-7-11,MODEM Mouvement Démocrate,496,MoDem
FR,6,prtvtcfr,12,EELV (Europe Ecologie Les Verts),2.7,FR-7-12,EELV Les Verts – Europe Ecologie,1108,V
FR,6,prtvtcfr,13,Autres mouvements écologistes,0.7,FR-5-13,Autres mouvements écologistes,1898,etc
FR,6,prtvtcfr,14,Autre,0.8,FR-1-16,Autre,1898,etc
FR,6,prtvtcfr,15,Blanc,1.7,FR-5-17,Blanc,3024,tech
FR,6,prtvtcfr,16,Nul,0.5,FR-6-16,Nul,NA,NA
FR,6,prtvtcfr,17,Not applicable,28.8,NA,NA,NA,NA
FR,6,prtvtcfr,18,Refusal,5.7,NA,NA,NA,NA
FR,6,prtvtcfr,19,Don't know,1.6,NA,NA,NA,NA
FR,7,prtvtcfr,1,Nouveau Centre,0.7,FR-5-6,Nouveau Centre,1255,NC
FR,7,prtvtcfr,2,FN (Front National),6.6,FR-7-2,FN Front National,433,FN
FR,7,prtvtcfr,3,PR (Parti Radical Valoisien),0.1,FR-6-3,PR Parti Radical Valoisien,14,PR
FR,7,prtvtcfr,4,NPA (Nouveau Parti Anti-Capitaliste),0.3,FR-6-4,NPA Nouveau Parti Anti-Capitaliste,2536,1-perc
FR,7,prtvtcfr,5,LO (Lutte Ouvrière),0.5,FR-5-12,Les Verts,1108,V
FR,7,prtvtcfr,5,LO (Lutte Ouvrière),0.5,FR-3-5,LO Lutte Ouvrière,617,LO
FR,7,prtvtcfr,6,FDG (Front de Gauche),2.1,FR-6-6,FDG Front de Gauche,4363,FDG
FR,7,prtvtcfr,7,Parti Radical de Gauche,0.8,FR-6-7,PRG Parti Radical de Gauche,1783,PRG
FR,7,prtvtcfr,8,MPF (Mouvement pour la France),0.6,FR-3-8,MPF Mouvement pour la France,364,MF
FR,7,prtvtcfr,9,PS (Parti Socialiste),17.5,FR-6-9,PS Parti Socialiste,1478,PS
FR,7,prtvtcfr,10,UMP (Union pour un Mouvement Populaire),15.8,FR-1-2,DL/UMP Démocratie Libérale/ L’Union,4364,DL
FR,7,prtvtcfr,11,MODEM (Mouvement Démocrate),3.3,FR-7-11,MODEM Mouvement Démocrate,496,MoDem
FR,7,prtvtcfr,12,EELV (Europe Ecologie Les Verts),3.8,FR-7-12,EELV Les Verts – Europe Ecologie,1108,V
FR,7,prtvtcfr,13,Autres mouvements écologistes,0.8,FR-5-13,Autres mouvements écologistes,1898,etc
FR,7,prtvtcfr,14,Autre,0.6,FR-1-16,Autre,1898,etc
FR,7,prtvtcfr,15,Blanc,1.8,FR-5-17,Blanc,3024,tech
FR,7,prtvtcfr,16,Nul,0.2,FR-6-16,Nul,NA,NA
FR,7,prtvtcfr,17,Not applicable,39.5,NA,NA,NA,NA
FR,7,prtvtcfr,18,Refusal,3.2,NA,NA,NA,NA
FR,7,prtvtcfr,19,Don't know,2,NA,NA,NA,NA
GB,1,prtvtgb,1,Conservative,18.8,GB-5-1,Conservative Conservative,1567,Con
GB,1,prtvtgb,2,Labour,30.4,GB-2-2,Labour Labour,1516,Lab
GB,1,prtvtgb,3,Liberal Democrat,10.6,GB-5-3,Liberal Democrat Liberal Democrat,1388,LD
GB,1,prtvtgb,4,Scottish National Party,1.2,GB-7-4,Scottish National Party Scottish National Party,986,SNP
GB,1,prtvtgb,5,Plaid Cymru,0.6,GB-6-5,Plaid Cymru Plaid Cymru,1002,Plaid
GB,1,prtvtgb,6,Green Party,0.6,GB-7-6,Green Party Green Party,1794,GP
GB,1,prtvtgb,7,Other,0.7,NA,NA,NA,NA
GB,1,prtvtgb,8,Ulster Unionist Party (nir),0.5,GB-1-8,Ulster Unionist Party (nir),1763,UUP
GB,1,prtvtgb,9,Democratic Unionist Party (nir),0.4,GB-4-9,Democratic Unionist Party (nir),667,DUP
GB,1,prtvtgb,10,Sinn Fein (nir),0.1,GB-2-10,Sinn Fein (nir),1257,SF
GB,1,prtvtgb,11,Social Democratic and Labour Party (nir),0.3,GB-4-11,Social Democratic and Labour Party (nir),266,SDLP
GB,1,prtvtgb,12,Alliance Party (nir),0.2,GB-1-12,Alliance Party (nir),3257,APNI
GB,1,prtvtgb,14,United Kingdom Unionist Party (nir),0.1,GB-1-14,United Kingdom Unionist Party (nir),1763,UUP
GB,1,prtvtgb,15,Women's Coalition (nir),0,GB-1-15,Women's Coalition (nir),427,NIWC
GB,1,prtvtgb,20,Not applicable,31.1,NA,NA,NA,NA
GB,1,prtvtgb,21,Refusal,2.8,NA,NA,NA,NA
GB,1,prtvtgb,22,Don't know,1.3,NA,NA,NA,NA
GB,2,prtvtgb,1,Conservative,16.2,GB-5-1,Conservative Conservative,1567,Con
GB,2,prtvtgb,2,Labour,29.2,GB-2-2,Labour Labour,1516,Lab
GB,2,prtvtgb,3,Liberal Democrat,9.2,GB-5-3,Liberal Democrat Liberal Democrat,1388,LD
GB,2,prtvtgb,4,Scottish National Party,0.9,GB-7-4,Scottish National Party Scottish National Party,986,SNP
GB,2,prtvtgb,5,Plaid Cymru,0.1,GB-6-5,Plaid Cymru Plaid Cymru,1002,Plaid
GB,2,prtvtgb,6,Green Party,1.2,GB-7-6,Green Party Green Party,1794,GP
GB,2,prtvtgb,7,Other,1,NA,NA,NA,NA
GB,2,prtvtgb,8,Ulster Unionist Party (nir),0.2,GB-1-8,Ulster Unionist Party (nir),1763,UUP
GB,2,prtvtgb,9,Democratic Unionist Party (nir),0.2,GB-4-9,Democratic Unionist Party (nir),667,DUP
GB,2,prtvtgb,10,Sinn Fein (nir),0.4,GB-2-10,Sinn Fein (nir),1257,SF
GB,2,prtvtgb,11,Social Democratic and Labour Party (nir),0.4,GB-4-11,Social Democratic and Labour Party (nir),266,SDLP
GB,2,prtvtgb,19,Other (nir),0.3,GB-2-19,Other (nir),NA,NA
GB,2,prtvtgb,20,Not applicable,35.5,NA,NA,NA,NA
GB,2,prtvtgb,21,Refusal,3.6,NA,NA,NA,NA
GB,2,prtvtgb,22,Don't know,1.7,NA,NA,NA,NA
GB,4,prtvtgb,1,Conservative,19.9,GB-5-1,Conservative Conservative,1567,Con
GB,4,prtvtgb,2,Labour,26.1,GB-2-2,Labour Labour,1516,Lab
GB,4,prtvtgb,3,Liberal Democrat,10.3,GB-5-3,Liberal Democrat Liberal Democrat,1388,LD
GB,4,prtvtgb,4,Scottish National Party,1,GB-7-4,Scottish National Party Scottish National Party,986,SNP
GB,4,prtvtgb,5,Plaid Cymru,0.2,GB-6-5,Plaid Cymru Plaid Cymru,1002,Plaid
GB,4,prtvtgb,6,Green Party,1,GB-7-6,Green Party Green Party,1794,GP
GB,4,prtvtgb,7,Other,1.8,NA,NA,NA,NA
GB,4,prtvtgb,8,Ulster Unionist Party (nir),0.3,GB-1-8,Ulster Unionist Party (nir),1763,UUP
GB,4,prtvtgb,9,Democratic Unionist Party (nir),0.4,GB-4-9,Democratic Unionist Party (nir),667,DUP
GB,4,prtvtgb,10,Sinn Fein (nir),0.3,GB-2-10,Sinn Fein (nir),1257,SF
GB,4,prtvtgb,11,Social Democratic and Labour Party (nir),0.7,GB-4-11,Social Democratic and Labour Party (nir),266,SDLP
GB,4,prtvtgb,12,Alliance Party (nir),0.1,GB-1-12,Alliance Party (nir),3257,APNI
GB,4,prtvtgb,20,Not applicable,33.4,NA,NA,NA,NA
GB,4,prtvtgb,21,Refusal,2.4,NA,NA,NA,NA
GB,4,prtvtgb,22,Don't know,2.1,NA,NA,NA,NA
GB,5,prtvtgb,1,Conservative,24.1,GB-5-1,Conservative Conservative,1567,Con
GB,5,prtvtgb,2,Labour,20.2,GB-2-2,Labour Labour,1516,Lab
GB,5,prtvtgb,3,Liberal Democrat,14.1,GB-5-3,Liberal Democrat Liberal Democrat,1388,LD
GB,5,prtvtgb,4,Scottish National Party,1.3,GB-7-4,Scottish National Party Scottish National Party,986,SNP
GB,5,prtvtgb,5,Plaid Cymru,0.7,GB-6-5,Plaid Cymru Plaid Cymru,1002,Plaid
GB,5,prtvtgb,6,Green Party,1,GB-7-6,Green Party Green Party,1794,GP
GB,5,prtvtgb,7,Other,2,NA,NA,NA,NA
GB,5,prtvtgb,8,Ulster Unionist Party (nir),0.4,GB-1-8,Ulster Unionist Party (nir),1763,UUP
GB,5,prtvtgb,9,Democratic Unionist Party (nir),0.3,GB-4-9,Democratic Unionist Party (nir),667,DUP
GB,5,prtvtgb,10,Sinn Fein (nir),0.1,GB-2-10,Sinn Fein (nir),1257,SF
GB,5,prtvtgb,11,Social Democratic and Labour Party (nir),0,GB-4-11,Social Democratic and Labour Party (nir),266,SDLP
GB,5,prtvtgb,12,Alliance Party (nir),0.2,GB-1-12,Alliance Party (nir),3257,APNI
GB,5,prtvtgb,20,Not applicable,31,NA,NA,NA,NA
GB,5,prtvtgb,21,Refusal,2.2,NA,NA,NA,NA
GB,5,prtvtgb,22,Don't know,2.4,NA,NA,NA,NA
GB,6,prtvtgb,1,Conservative,21.7,GB-5-1,Conservative Conservative,1567,Con
GB,6,prtvtgb,2,Labour,22.6,GB-2-2,Labour Labour,1516,Lab
GB,6,prtvtgb,3,Liberal Democrat,11.2,GB-5-3,Liberal Democrat Liberal Democrat,1388,LD
GB,6,prtvtgb,4,Scottish National Party,1.6,GB-7-4,Scottish National Party Scottish National Party,986,SNP
GB,6,prtvtgb,5,Plaid Cymru,0.9,GB-6-5,Plaid Cymru Plaid Cymru,1002,Plaid
GB,6,prtvtgb,6,Green Party,0.8,GB-7-6,Green Party Green Party,1794,GP
GB,6,prtvtgb,7,Other,2.5,NA,NA,NA,NA
GB,6,prtvtgb,8,Ulster Unionist Party (nir),0.4,GB-1-8,Ulster Unionist Party (nir),1763,UUP
GB,6,prtvtgb,9,Democratic Unionist Party (nir),0.4,GB-4-9,Democratic Unionist Party (nir),667,DUP
GB,6,prtvtgb,10,Sinn Fein (nir),0.2,GB-2-10,Sinn Fein (nir),1257,SF
GB,6,prtvtgb,11,Social Democratic and Labour Party (nir),0.3,GB-4-11,Social Democratic and Labour Party (nir),266,SDLP
GB,6,prtvtgb,12,Alliance Party (nir),0.1,GB-1-12,Alliance Party (nir),3257,APNI
GB,6,prtvtgb,19,Other (nir),0.1,GB-2-19,Other (nir),NA,NA
GB,6,prtvtgb,20,Not applicable,31.7,NA,NA,NA,NA
GB,6,prtvtgb,21,Refusal,1.2,NA,NA,NA,NA
GB,6,prtvtgb,22,Don't know,4.2,NA,NA,NA,NA
GB,3,prtvtagb,1,Conservative,18.8,GB-5-1,Conservative Conservative,1567,Con
GB,3,prtvtagb,2,Labour,27.2,GB-2-2,Labour Labour,1516,Lab
GB,3,prtvtagb,3,Liberal Democrat,12,GB-5-3,Liberal Democrat Liberal Democrat,1388,LD
GB,3,prtvtagb,4,Scottish National Party,1.3,GB-7-4,Scottish National Party Scottish National Party,986,SNP
GB,3,prtvtagb,5,Plaid Cymru,0.9,GB-6-5,Plaid Cymru Plaid Cymru,1002,Plaid
GB,3,prtvtagb,6,Green Party,1.2,GB-7-6,Green Party Green Party,1794,GP
GB,3,prtvtagb,7,British National Party,0.3,GB-3-7,British National Party British National Party,855,BNP
GB,3,prtvtagb,8,Uk Independence Party,0.3,GB-7-7,Uk Independence Party Uk Independence Party,601,UKIP
GB,3,prtvtagb,9,Independent,0.4,GB-3-9,Independent Independent,NA,NA
GB,3,prtvtagb,10,Ulster Unionist Party,0.3,GB-3-10,Ulster Unionist Party,1366,UUP
GB,3,prtvtagb,11,Democratic Unionist Party,0.4,GB-3-11,Democratic Unionist Party,335,DUP
GB,3,prtvtagb,12,Sinn Fein,0.1,GB-3-12,Sinn Fein,963,SF
GB,3,prtvtagb,13,Social Democratic and Labour Party,0.3,GB-3-13,Social Democratic and Labour Party Social Democratic and Labour Party,762,SDLP
GB,3,prtvtagb,14,Alliance Party,0,GB-3-14,Alliance Party,1477,All
GB,3,prtvtagb,21,Other,0.4,NA,NA,NA,NA
GB,3,prtvtagb,22,Not applicable,31.6,NA,NA,NA,NA
GB,3,prtvtagb,23,Refusal,3,NA,NA,NA,NA
GB,3,prtvtagb,24,Don't know,1.4,NA,NA,NA,NA
GB,7,prtvtbgb,1,Conservative,21.6,GB-5-1,Conservative Conservative,1567,Con
GB,7,prtvtbgb,2,Labour,20.4,GB-2-2,Labour Labour,1516,Lab
GB,7,prtvtbgb,3,Liberal Democrat,9.3,GB-5-3,Liberal Democrat Liberal Democrat,1388,LD
GB,7,prtvtbgb,4,Scottish National Party,1.7,GB-7-4,Scottish National Party Scottish National Party,986,SNP
GB,7,prtvtbgb,5,Plaid Cymru,0.3,GB-6-5,Plaid Cymru Plaid Cymru,1002,Plaid
GB,7,prtvtbgb,6,Green Party,1.7,GB-7-6,Green Party Green Party,1794,GP
GB,7,prtvtbgb,7,UK Independence Party,4.6,GB-7-7,Uk Independence Party Uk Independence Party,601,UKIP
GB,7,prtvtbgb,8,Other,0.9,NA,NA,NA,NA
GB,7,prtvtbgb,9,Ulster Unionist Party (nir),0.4,GB-1-8,Ulster Unionist Party (nir),1763,UUP
GB,7,prtvtbgb,10,Democratic Unionist Party (nir),0.3,GB-4-9,Democratic Unionist Party (nir),667,DUP
GB,7,prtvtbgb,11,Sinn Fein (nir),0.2,GB-2-10,Sinn Fein (nir),1257,SF
GB,7,prtvtbgb,12,Social Democratic and Labour Party (nir),0.3,GB-4-11,Social Democratic and Labour Party (nir),266,SDLP
GB,7,prtvtbgb,13,Alliance Party (nir),0.2,GB-1-12,Alliance Party (nir),3257,APNI
GB,7,prtvtbgb,16,Independent(s) (nir),0.1,GB-7-16,Independent(s) (nir),NA,NA
GB,7,prtvtbgb,18,Other (nir),0,GB-2-19,Other (nir),NA,NA
GB,7,prtvtbgb,19,Not applicable,32.6,NA,NA,NA,NA
GB,7,prtvtbgb,20,Refusal,3.2,NA,NA,NA,NA
GB,7,prtvtbgb,21,Don't know,2.3,NA,NA,NA,NA
GR,1,prtvtgr,1,PASOK (Panhellenic Socialist Movement),26.4,GR-4-1,PASOK Panhellenic Socialist Movement Panhellenic Socialist Movement – PASOK/The Panhellenic Socialist Movement (PASOK),1468,PASOK
GR,1,prtvtgr,2,ND (New Democracy),20.6,GR-2-2,ND New Democracy,794,ND
GR,1,prtvtgr,3,KKE (Communist party),2.8,GR-4-3,KKE Communist party The Communist Party of Greece,48,KKE
GR,1,prtvtgr,4,SYN (Left Wing Coalition),1.3,GR-2-4,SYN Left Wing Coalition,516,SYN
GR,1,prtvtgr,5,DIKKI (Democratic Social Movement),0.4,GR-1-5,DIKKI Democratic Social Movement,1682,DIKKI
GR,1,prtvtgr,6,Other parties,2.1,GR-1-6,Other,NA,NA
GR,1,prtvtgr,7,Not applicable,16.6,NA,NA,NA,NA
GR,1,prtvtgr,8,Refusal,29.1,NA,NA,NA,NA
GR,1,prtvtgr,9,Don't know,0.6,NA,NA,NA,NA
GR,2,prtvtagr,1,PASOK (Panhellenic Socialist Movement),18.6,GR-4-1,PASOK Panhellenic Socialist Movement Panhellenic Socialist Movement – PASOK/The Panhellenic Socialist Movement (PASOK),1468,PASOK
GR,2,prtvtagr,2,ND (New Democracy),30,GR-2-2,ND New Democracy,794,ND
GR,2,prtvtagr,3,KKE Communist Party),2.8,GR-4-3,KKE Communist party The Communist Party of Greece,48,KKE
GR,2,prtvtagr,4,SYN (Left Wing Coalition),2.2,GR-2-4,SYN Left Wing Coalition,516,SYN
GR,2,prtvtagr,5,DIKKI (Democratic Social Movement),0.2,GR-1-5,DIKKI Democratic Social Movement,1682,DIKKI
GR,2,prtvtagr,6,LAOS (Popular Orthodox Party),0.8,GR-2-6,LAOS LAOS (Popular Orthodox Party)/Popular Orthodox Rally - LAOS/The Popular Orthodox Rally (LAOS),965,LAOS
GR,2,prtvtagr,7,Other,1.4,NA,NA,NA,NA
GR,2,prtvtagr,8,Not applicable,14.8,NA,NA,NA,NA
GR,2,prtvtagr,9,Refusal,28.6,NA,NA,NA,NA
GR,2,prtvtagr,10,Don't know,0.6,NA,NA,NA,NA
