ess_cntry,essround,ess_variable,ess_party,ess_party_id,ess_id,first_ess_id,country
CZ,5,prtvtbcz,Other,8,CZ-5-8-v,CZ-1-14-v,CZE
CZ,5,prtclbcz,KSČM,1,CZ-5-1-c,CZ-1-9-c,CZE
CZ,5,prtclbcz,ČSSD,2,CZ-5-2-c,CZ-1-1-c,CZE
CZ,5,prtclbcz,SZ,3,CZ-5-3-c,CZ-1-14-c,CZE
CZ,5,prtclbcz,KDU-ČSL,4,CZ-5-4-c,CZ-1-10-c,CZE
CZ,5,prtclbcz,TOP 09,5,CZ-5-5-c,CZ-5-5-c,CZE
CZ,5,prtclbcz,VV,6,CZ-5-6-c,CZ-5-6-c,CZE
CZ,5,prtclbcz,ODS,7,CZ-5-7-c,CZ-1-8-c,CZE
CZ,5,prtclbcz,Other,8,CZ-5-8-c,CZ-1-15-c,CZE
CZ,6,prtvtccz,KSČM,1,CZ-6-1-v,CZ-1-9-v,CZE
CZ,6,prtvtccz,ČSSD,2,CZ-6-2-v,CZ-1-1-v,CZE
CZ,6,prtvtccz,TOP 09,3,CZ-6-3-v,CZ-5-5-v,CZE
CZ,6,prtvtccz,VV,4,CZ-6-4-v,CZ-5-6-v,CZE
CZ,6,prtvtccz,ODS,5,CZ-6-5-v,CZ-1-8-v,CZE
CZ,6,prtvtccz,Other,8,CZ-6-8-v,CZ-1-14-v,CZE
CZ,6,prtclccz,KSČM,1,CZ-6-1-c,CZ-1-9-c,CZE
CZ,6,prtclccz,ČSSD,2,CZ-6-2-c,CZ-1-1-c,CZE
CZ,6,prtclccz,TOP 09,3,CZ-6-3-c,CZ-5-5-c,CZE
CZ,6,prtclccz,VV,4,CZ-6-4-c,CZ-5-6-c,CZE
CZ,6,prtclccz,ODS,5,CZ-6-5-c,CZ-1-8-c,CZE
CZ,6,prtclccz,Other,8,CZ-6-8-c,CZ-1-15-c,CZE
CZ,7,prtvtdcz,KSČM,1,CZ-7-1-v,CZ-1-9-v,CZE
CZ,7,prtvtdcz,ČSSD,2,CZ-7-2-v,CZ-1-1-v,CZE
CZ,7,prtvtdcz,TOP 09,3,CZ-7-3-v,CZ-5-5-v,CZE
CZ,7,prtvtdcz,ANO 2011,4,CZ-7-4-v,CZ-7-4-v,CZE
CZ,7,prtvtdcz,ODS,5,CZ-7-5-v,CZ-1-8-v,CZE
CZ,7,prtvtdcz,KDU-ČSL,6,CZ-7-6-v,CZ-4-4-v,CZE
CZ,7,prtvtdcz,Úsvit přímé demokracie Tomia Okamury,7,CZ-7-7-v,CZ-7-7-v,CZE
CZ,7,prtvtdcz,Other,8,CZ-7-8-v,CZ-1-14-v,CZE
CZ,7,prtcldcz,KSČM,1,CZ-7-1-c,CZ-1-9-c,CZE
CZ,7,prtcldcz,ČSSD,2,CZ-7-2-c,CZ-1-1-c,CZE
CZ,7,prtcldcz,TOP 09,3,CZ-7-3-c,CZ-5-5-c,CZE
CZ,7,prtcldcz,ANO 2011,4,CZ-7-4-c,CZ-7-4-c,CZE
CZ,7,prtcldcz,ODS,5,CZ-7-5-c,CZ-1-8-c,CZE
CZ,7,prtcldcz,KDU-ČSL,6,CZ-7-6-c,CZ-1-10-c,CZE
CZ,7,prtcldcz,Úsvit přímé demokracie Tomia Okamury,7,CZ-7-7-c,CZ-7-7-c,CZE
CZ,7,prtcldcz,Other,8,CZ-7-8-c,CZ-1-15-c,CZE
CZ,8,prtvtdcz,KSČM,1,CZ-8-1-v,CZ-1-9-v,CZE
CZ,8,prtvtdcz,ČSSD,2,CZ-8-2-v,CZ-1-1-v,CZE
CZ,8,prtvtdcz,TOP 09,3,CZ-8-3-v,CZ-5-5-v,CZE
CZ,8,prtvtdcz,ANO 2011,4,CZ-8-4-v,CZ-7-4-v,CZE
CZ,8,prtvtdcz,ODS,5,CZ-8-5-v,CZ-1-8-v,CZE
CZ,8,prtvtdcz,KDU-ČSL,6,CZ-8-6-v,CZ-4-4-v,CZE
CZ,8,prtvtdcz,Úsvit přímé demokracie Tomia Okamury,7,CZ-8-7-v,CZ-7-7-v,CZE
CZ,8,prtvtdcz,Other,8,CZ-8-8-v,CZ-1-14-v,CZE
CZ,8,prtcldcz,KSČM,1,CZ-8-1-c,CZ-1-9-c,CZE
CZ,8,prtcldcz,ČSSD,2,CZ-8-2-c,CZ-1-1-c,CZE
CZ,8,prtcldcz,TOP 09,3,CZ-8-3-c,CZ-5-5-c,CZE
CZ,8,prtcldcz,ANO 2011,4,CZ-8-4-c,CZ-7-4-c,CZE
CZ,8,prtcldcz,ODS,5,CZ-8-5-c,CZ-1-8-c,CZE
CZ,8,prtcldcz,KDU-ČSL,6,CZ-8-6-c,CZ-1-10-c,CZE
CZ,8,prtcldcz,Úsvit přímé demokracie Tomia Okamury,7,CZ-8-7-c,CZ-7-7-c,CZE
CZ,8,prtcldcz,Other,8,CZ-8-8-c,CZ-1-15-c,CZE
CZ,9,prtvtecz,KSČM,1,CZ-9-1-v,CZ-1-9-v,CZE
CZ,9,prtvtecz,ČSSD,2,CZ-9-2-v,CZ-1-1-v,CZE
CZ,9,prtvtecz,TOP 09,3,CZ-9-3-v,CZ-5-5-v,CZE
CZ,9,prtvtecz,ANO 2011,4,CZ-9-4-v,CZ-7-4-v,CZE
CZ,9,prtvtecz,ODS,5,CZ-9-5-v,CZ-1-8-v,CZE
CZ,9,prtvtecz,KDU-ČSL,6,CZ-9-6-v,CZ-4-4-v,CZE
CZ,9,prtvtecz,Česká pirátská strana,7,CZ-9-7-v,CZ-9-7-v,CZE
CZ,9,prtvtecz,Svoboda a přímá demokracie,8,CZ-9-8-v,CZ-9-8-v,CZE
CZ,9,prtvtecz,Starostové a nezávislí,9,CZ-9-9-v,CZ-9-9-v,CZE
CZ,9,prtvtecz,Other,10,CZ-9-10-v,CZ-1-14-v,CZE
CZ,9,prtclecz,KSČM,1,CZ-9-1-c,CZ-1-9-c,CZE
CZ,9,prtclecz,ČSSD,2,CZ-9-2-c,CZ-1-1-c,CZE
CZ,9,prtclecz,TOP 09,3,CZ-9-3-c,CZ-5-5-c,CZE
CZ,9,prtclecz,ANO 2011,4,CZ-9-4-c,CZ-7-4-c,CZE
CZ,9,prtclecz,ODS,5,CZ-9-5-c,CZ-1-8-c,CZE
CZ,9,prtclecz,KDU-ČSL,6,CZ-9-6-c,CZ-1-10-c,CZE
CZ,9,prtclecz,Česká pirátská strana,7,CZ-9-7-c,CZ-9-7-c,CZE
CZ,9,prtclecz,Svoboda a přímá demokracie,8,CZ-9-8-c,CZ-9-8-c,CZE
CZ,9,prtclecz,Starostové a nezávislí,9,CZ-9-9-c,CZ-9-9-c,CZE
CZ,9,prtclecz,Other,10,CZ-9-10-c,CZ-1-15-c,CZE
CZ,10,prtvtecz,KSČM,1,CZ-10-1-v,CZ-1-9-v,CZE
CZ,10,prtvtecz,ČSSD,2,CZ-10-2-v,CZ-1-1-v,CZE
CZ,10,prtvtecz,TOP 09,3,CZ-10-3-v,CZ-5-5-v,CZE
CZ,10,prtvtecz,ANO 2011,4,CZ-10-4-v,CZ-7-4-v,CZE
CZ,10,prtvtecz,ODS,5,CZ-10-5-v,CZ-1-8-v,CZE
CZ,10,prtvtecz,KDU-ČSL,6,CZ-10-6-v,CZ-4-4-v,CZE
CZ,10,prtvtecz,Česká pirátská strana,7,CZ-10-7-v,CZ-9-7-v,CZE
CZ,10,prtvtecz,Svoboda a přímá demokracie,8,CZ-10-8-v,CZ-9-8-v,CZE
CZ,10,prtvtecz,Starostové a nezávislí,9,CZ-10-9-v,CZ-9-9-v,CZE
CZ,10,prtvtecz,Other,10,CZ-10-10-v,CZ-1-14-v,CZE
CZ,10,prtclecz,KSČM,1,CZ-10-1-c,CZ-1-9-c,CZE
CZ,10,prtclecz,ČSSD,2,CZ-10-2-c,CZ-1-1-c,CZE
CZ,10,prtclecz,TOP 09,3,CZ-10-3-c,CZ-5-5-c,CZE
CZ,10,prtclecz,ANO 2011,4,CZ-10-4-c,CZ-7-4-c,CZE
CZ,10,prtclecz,ODS,5,CZ-10-5-c,CZ-1-8-c,CZE
CZ,10,prtclecz,KDU-ČSL,6,CZ-10-6-c,CZ-1-10-c,CZE
CZ,10,prtclecz,Česká pirátská strana,7,CZ-10-7-c,CZ-9-7-c,CZE
CZ,10,prtclecz,Svoboda a přímá demokracie,8,CZ-10-8-c,CZ-9-8-c,CZE
CZ,10,prtclecz,Starostové a nezávislí,9,CZ-10-9-c,CZ-9-9-c,CZE
CZ,10,prtclecz,Other,10,CZ-10-10-c,CZ-1-15-c,CZE
DE,1,prtvde2,Social Democratic Party (SPD),1,DE-1-1-v-de2,DE-1-1-v-de2,DEU
DE,1,prtvde2,Christian Democratic Union/Christian Social Union (CDU/CSU),2,DE-1-2-v-de2,DE-1-2-v-de2,DEU
DE,1,prtvde2,Alliance 90/The Greens (Bündnis 90/Die Grünen),3,DE-1-3-v-de2,DE-1-3-v-de2,DEU
DE,1,prtvde2,Free Democratic Party (FDP),4,DE-1-4-v-de2,DE-1-4-v-de2,DEU
DE,1,prtvde2,Party of Democratic Socialism (PDS),5,DE-1-5-v-de2,DE-1-5-v-de2,DEU
DE,1,prtvde2,The Republicans (REP),6,DE-1-6-v-de2,DE-1-6-v-de2,DEU
DE,1,prtvde2,Other,7,DE-1-7-v-de2,DE-1-7-v-de2,DEU
DE,1,prtvde1,Social Democratic Party (SPD),1,DE-1-1-v-de1,DE-1-1-v-de1,DEU
DE,1,prtvde1,Christian Democratic Union/Christian Social Union (CDU/CSU),2,DE-1-2-v-de1,DE-1-2-v-de1,DEU
DE,1,prtvde1,Alliance 90/The Greens (Bündnis 90/Die Grünen),3,DE-1-3-v-de1,DE-1-3-v-de1,DEU
DE,1,prtvde1,Free Democratic Party (FDP),4,DE-1-4-v-de1,DE-1-4-v-de1,DEU
DE,1,prtvde1,Party of Democratic Socialism (PDS),5,DE-1-5-v-de1,DE-1-5-v-de1,DEU
DE,1,prtvde1,The Republicans (REP),6,DE-1-6-v-de1,DE-1-6-v-de1,DEU
DE,1,prtvde1,Other,7,DE-1-7-v-de1,DE-1-7-v-de1,DEU
DE,1,prtclde,Social Democratic Party (SPD),1,DE-1-1-c,DE-1-1-c,DEU
DE,1,prtclde,Christian Democratic Union/Christian Social Union (CDU/CSU),2,DE-1-2-c,DE-1-2-c,DEU
DE,1,prtclde,Alliance 90/The Greens (Bündnis 90/Die Grünen),3,DE-1-3-c,DE-1-3-c,DEU
DE,1,prtclde,Free Democratic Party (FDP),4,DE-1-4-c,DE-1-4-c,DEU
DE,1,prtclde,Party of Democratic Socialism (PDS),5,DE-1-5-c,DE-1-5-c,DEU
DE,1,prtclde,The Republicans (REP),6,DE-1-6-c,DE-1-6-c,DEU
DE,1,prtclde,Other,7,DE-1-7-c,DE-1-7-c,DEU
DE,2,prtvade2,Social Democratic Party (SPD),1,DE-2-1-v-de2,DE-1-1-v-de2,DEU
DE,2,prtvade2,Christian Democratic Union/Christian Social Union (CDU/CSU),2,DE-2-2-v-de2,DE-1-2-v-de2,DEU
DE,2,prtvade2,Alliance 90/The Greens (Bündnis 90/Die Grünen),3,DE-2-3-v-de2,DE-1-3-v-de2,DEU
DE,2,prtvade2,Free Democratic Party (FDP),4,DE-2-4-v-de2,DE-1-4-v-de2,DEU
DE,2,prtvade2,Party of Democratic Socialism (PDS),5,DE-2-5-v-de2,DE-1-5-v-de2,DEU
DE,2,prtvade2,The Republicans (REP),6,DE-2-6-v-de2,DE-1-6-v-de2,DEU
DE,2,prtvade2,National Democratic Party/German People's Union (NPD/DVU),7,DE-2-7-v-de2,DE-2-7-v-de2,DEU
DE,2,prtvade2,Other,8,DE-2-8-v-de2,DE-1-7-v-de2,DEU
DE,2,prtvade1,Social Democratic Party (SPD),1,DE-2-1-v-de1,DE-1-1-v-de1,DEU
DE,2,prtvade1,Christian Democratic Union/Christian Social Union (CDU/CSU),2,DE-2-2-v-de1,DE-1-2-v-de1,DEU
DE,2,prtvade1,Alliance 90/The Greens (Bündnis 90/Die Grünen),3,DE-2-3-v-de1,DE-1-3-v-de1,DEU
DE,2,prtvade1,Free Democratic Party (FDP),4,DE-2-4-v-de1,DE-1-4-v-de1,DEU
DE,2,prtvade1,Party of Democratic Socialism (PDS),5,DE-2-5-v-de1,DE-1-5-v-de1,DEU
DE,2,prtvade1,The Republicans (REP),6,DE-2-6-v-de1,DE-1-6-v-de1,DEU
DE,2,prtvade1,National Democratic Party/German People's Union (NPD/DVU),7,DE-2-7-v-de1,DE-2-7-v-de1,DEU
DE,2,prtvade1,Other,8,DE-2-8-v-de1,DE-1-7-v-de1,DEU
DE,2,prtclade,Social Democratic Party (SPD),1,DE-2-1-c,DE-1-1-c,DEU
DE,2,prtclade,Christian Democratic Union/Christian Social Union (CDU/CSU),2,DE-2-2-c,DE-1-2-c,DEU
DE,2,prtclade,Alliance 90/The Greens (Bündnis 90/Die Grünen),3,DE-2-3-c,DE-1-3-c,DEU
DE,2,prtclade,Free Democratic Party (FDP),4,DE-2-4-c,DE-1-4-c,DEU
DE,2,prtclade,Party of Democratic Socialism (PDS),5,DE-2-5-c,DE-1-5-c,DEU
DE,2,prtclade,The Republicans (REP),6,DE-2-6-c,DE-1-6-c,DEU
DE,2,prtclade,National Democratic Party/German People's Union (NPD/DVU),7,DE-2-7-c,DE-2-7-c,DEU
DE,2,prtclade,Other,8,DE-2-8-c,DE-1-7-c,DEU
DE,3,prtvbde2,Social Democratic Party (SPD),1,DE-3-1-v-de2,DE-1-1-v-de2,DEU
DE,3,prtvbde2,Christian Democratic Union/Christian Social Union (CDU/CSU),2,DE-3-2-v-de2,DE-1-2-v-de2,DEU
DE,3,prtvbde2,Alliance 90/The Greens (Bündnis 90/Die Grünen),3,DE-3-3-v-de2,DE-1-3-v-de2,DEU
DE,3,prtvbde2,Free Democratic Party (FDP),4,DE-3-4-v-de2,DE-1-4-v-de2,DEU
DE,3,prtvbde2,The Left Party.PDS (Die Linkspartei.PDS),5,DE-3-5-v-de2,DE-1-5-v-de2,DEU
DE,3,prtvbde2,The Republicans (REP),6,DE-3-6-v-de2,DE-1-6-v-de2,DEU
DE,3,prtvbde2,National Democratic Party/German People's Union (NPD/DVU),7,DE-3-7-v-de2,DE-2-7-v-de2,DEU
DE,3,prtvbde2,Other,8,DE-3-8-v-de2,DE-1-7-v-de2,DEU
DE,3,prtvbde1,Social Democratic Party (SPD),1,DE-3-1-v-de1,DE-1-1-v-de1,DEU
DE,3,prtvbde1,Christian Democratic Union/Christian Social Union (CDU/CSU),2,DE-3-2-v-de1,DE-1-2-v-de1,DEU
DE,3,prtvbde1,Alliance 90/The Greens (Bündnis 90/Die Grünen),3,DE-3-3-v-de1,DE-1-3-v-de1,DEU
DE,3,prtvbde1,Free Democratic Party (FDP),4,DE-3-4-v-de1,DE-1-4-v-de1,DEU
DE,3,prtvbde1,The Left Party.PDS (Die Linkspartei.PDS),5,DE-3-5-v-de1,DE-1-5-v-de1,DEU
DE,3,prtvbde1,The Republicans (REP),6,DE-3-6-v-de1,DE-1-6-v-de1,DEU
DE,3,prtvbde1,National Democratic Party/German People's Union (NPD/DVU),7,DE-3-7-v-de1,DE-2-7-v-de1,DEU
DE,3,prtvbde1,Other,8,DE-3-8-v-de1,DE-1-7-v-de1,DEU
DE,3,prtclbde,Social Democratic Party (SPD),1,DE-3-1-c,DE-1-1-c,DEU
DE,3,prtclbde,Christian Democratic Union/Christian Social Union (CDU/CSU),2,DE-3-2-c,DE-1-2-c,DEU
DE,3,prtclbde,Alliance 90/The Greens (Bündnis 90/Die Grünen),3,DE-3-3-c,DE-1-3-c,DEU
DE,3,prtclbde,Free Democratic Party (FDP),4,DE-3-4-c,DE-1-4-c,DEU
DE,3,prtclbde,The Left Party.PDS (Die Linkspartei.PDS),5,DE-3-5-c,DE-1-5-c,DEU
DE,3,prtclbde,The Republicans (REP),6,DE-3-6-c,DE-1-6-c,DEU
DE,3,prtclbde,National Democratic Party/German People's Union (NPD/DVU),7,DE-3-7-c,DE-2-7-c,DEU
DE,3,prtclbde,Other,8,DE-3-8-c,DE-1-7-c,DEU
DE,4,prtvbde2,Social Democratic Party (SPD),1,DE-4-1-v-de2,DE-1-1-v-de2,DEU
DE,4,prtvbde2,Christian Democratic Union/Christian Social Union (CDU/CSU),2,DE-4-2-v-de2,DE-1-2-v-de2,DEU
DE,4,prtvbde2,Alliance 90/The Greens (Bündnis 90/Die Grünen),3,DE-4-3-v-de2,DE-1-3-v-de2,DEU
DE,4,prtvbde2,Free Democratic Party (FDP),4,DE-4-4-v-de2,DE-1-4-v-de2,DEU
DE,4,prtvbde2,The Left Party.PDS (Die Linkspartei.PDS),5,DE-4-5-v-de2,DE-1-5-v-de2,DEU
DE,4,prtvbde2,The Republicans (REP),6,DE-4-6-v-de2,DE-1-6-v-de2,DEU
DE,4,prtvbde2,National Democratic Party/German People's Union (NPD/DVU),7,DE-4-7-v-de2,DE-2-7-v-de2,DEU
DE,4,prtvbde2,Other,8,DE-4-8-v-de2,DE-1-7-v-de2,DEU
DE,4,prtvbde1,Social Democratic Party (SPD),1,DE-4-1-v-de1,DE-1-1-v-de1,DEU
DE,4,prtvbde1,Christian Democratic Union/Christian Social Union (CDU/CSU),2,DE-4-2-v-de1,DE-1-2-v-de1,DEU
DE,4,prtvbde1,Alliance 90/The Greens (Bündnis 90/Die Grünen),3,DE-4-3-v-de1,DE-1-3-v-de1,DEU
DE,4,prtvbde1,Free Democratic Party (FDP),4,DE-4-4-v-de1,DE-1-4-v-de1,DEU
DE,4,prtvbde1,The Left Party.PDS (Die Linkspartei.PDS),5,DE-4-5-v-de1,DE-1-5-v-de1,DEU
DE,4,prtvbde1,The Republicans (REP),6,DE-4-6-v-de1,DE-1-6-v-de1,DEU
DE,4,prtvbde1,National Democratic Party/German People's Union (NPD/DVU),7,DE-4-7-v-de1,DE-2-7-v-de1,DEU
DE,4,prtvbde1,Other,8,DE-4-8-v-de1,DE-1-7-v-de1,DEU
DE,4,prtclbde,Social Democratic Party (SPD),1,DE-4-1-c,DE-1-1-c,DEU
DE,4,prtclbde,Christian Democratic Union/Christian Social Union (CDU/CSU),2,DE-4-2-c,DE-1-2-c,DEU
DE,4,prtclbde,Alliance 90/The Greens (Bündnis 90/Die Grünen),3,DE-4-3-c,DE-1-3-c,DEU
DE,4,prtclbde,Free Democratic Party (FDP),4,DE-4-4-c,DE-1-4-c,DEU
DE,4,prtclbde,The Left Party.PDS (Die Linkspartei.PDS),5,DE-4-5-c,DE-1-5-c,DEU
DE,4,prtclbde,The Republicans (REP),6,DE-4-6-c,DE-1-6-c,DEU
DE,4,prtclbde,National Democratic Party/German People's Union (NPD/DVU),7,DE-4-7-c,DE-2-7-c,DEU
DE,4,prtclbde,Other,8,DE-4-8-c,DE-1-7-c,DEU
DE,5,prtvcde2,Social Democratic Party (SPD),1,DE-5-1-v-de2,DE-1-1-v-de2,DEU
DE,5,prtvcde2,Christian Democratic Union/Christian Social Union (CDU/CSU),2,DE-5-2-v-de2,DE-1-2-v-de2,DEU
DE,5,prtvcde2,Alliance 90/The Greens (Bündnis 90/Die Grünen),3,DE-5-3-v-de2,DE-1-3-v-de2,DEU
DE,5,prtvcde2,Free Democratic Party (FDP),4,DE-5-4-v-de2,DE-1-4-v-de2,DEU
DE,5,prtvcde2,The Left (Die Linke),5,DE-5-5-v-de2,DE-1-5-v-de2,DEU
DE,5,prtvcde2,The Republicans (REP),6,DE-5-6-v-de2,DE-1-6-v-de2,DEU
DE,5,prtvcde2,National Democratic Party (NPD),7,DE-5-7-v-de2,DE-2-7-v-de2,DEU
DE,5,prtvcde2,Other,8,DE-5-8-v-de2,DE-1-7-v-de2,DEU
DE,5,prtvcde1,Social Democratic Party (SPD),1,DE-5-1-v-de1,DE-1-1-v-de1,DEU
DE,5,prtvcde1,Christian Democratic Union/Christian Social Union (CDU/CSU),2,DE-5-2-v-de1,DE-1-2-v-de1,DEU
DE,5,prtvcde1,Alliance 90/The Greens (Bündnis 90/Die Grünen),3,DE-5-3-v-de1,DE-1-3-v-de1,DEU
DE,5,prtvcde1,Free Democratic Party (FDP),4,DE-5-4-v-de1,DE-1-4-v-de1,DEU
DE,5,prtvcde1,The Left (Die Linke),5,DE-5-5-v-de1,DE-1-5-v-de1,DEU
DE,5,prtvcde1,The Republicans (REP),6,DE-5-6-v-de1,DE-1-6-v-de1,DEU
DE,5,prtvcde1,National Democratic Party (NPD),7,DE-5-7-v-de1,DE-2-7-v-de1,DEU
DE,5,prtvcde1,Other,8,DE-5-8-v-de1,DE-1-7-v-de1,DEU
DE,5,prtclcde,Social Democratic Party (SPD),1,DE-5-1-c,DE-1-1-c,DEU
DE,5,prtclcde,Christian Democratic Union/Christian Social Union (CDU/CSU),2,DE-5-2-c,DE-1-2-c,DEU
DE,5,prtclcde,Alliance 90/The Greens (Bündnis 90/Die Grünen),3,DE-5-3-c,DE-1-3-c,DEU
DE,5,prtclcde,Free Democratic Party (FDP),4,DE-5-4-c,DE-1-4-c,DEU
DE,5,prtclcde,The Left (Die Linke),5,DE-5-5-c,DE-5-5-c,DEU
DE,5,prtclcde,The Republicans (REP),6,DE-5-6-c,DE-1-6-c,DEU
DE,5,prtclcde,National Democratic Party (NPD),7,DE-5-7-c,DE-2-7-c,DEU
DE,5,prtclcde,Other,8,DE-5-8-c,DE-1-7-c,DEU
DE,6,prtvdde2,Social Democratic Party (SPD),1,DE-6-1-v-de2,DE-1-1-v-de2,DEU
DE,6,prtvdde2,Christian Democratic Union/Christian Social Union (CDU/CSU),2,DE-6-2-v-de2,DE-1-2-v-de2,DEU
DE,6,prtvdde2,Alliance 90/The Greens (Bündnis 90/Die Grünen),3,DE-6-3-v-de2,DE-1-3-v-de2,DEU
DE,6,prtvdde2,Free Democratic Party (FDP),4,DE-6-4-v-de2,DE-1-4-v-de2,DEU
DE,6,prtvdde2,The Left (Die Linke),5,DE-6-5-v-de2,DE-1-5-v-de2,DEU
DE,6,prtvdde2,The Republicans (REP),6,DE-6-6-v-de2,DE-1-6-v-de2,DEU
DE,6,prtvdde2,National Democratic Party (NPD),7,DE-6-7-v-de2,DE-2-7-v-de2,DEU
DE,6,prtvdde2,Pirate Party (Piratenpartei),8,DE-6-8-v-de2,DE-6-8-v-de2,DEU
DE,6,prtvdde2,Other,9,DE-6-9-v-de2,DE-1-7-v-de2,DEU
DE,6,prtvdde1,Social Democratic Party (SPD),1,DE-6-1-v-de1,DE-1-1-v-de1,DEU
DE,6,prtvdde1,Christian Democratic Union/Christian Social Union (CDU/CSU),2,DE-6-2-v-de1,DE-1-2-v-de1,DEU
DE,6,prtvdde1,Alliance 90/The Greens (Bündnis 90/Die Grünen),3,DE-6-3-v-de1,DE-1-3-v-de1,DEU
DE,6,prtvdde1,Free Democratic Party (FDP),4,DE-6-4-v-de1,DE-1-4-v-de1,DEU
DE,6,prtvdde1,The Left (Die Linke),5,DE-6-5-v-de1,DE-1-5-v-de1,DEU
DE,6,prtvdde1,The Republicans (REP),6,DE-6-6-v-de1,DE-1-6-v-de1,DEU
DE,6,prtvdde1,National Democratic Party (NPD),7,DE-6-7-v-de1,DE-2-7-v-de1,DEU
DE,6,prtvdde1,Pirate Party (Piratenpartei),8,DE-6-8-v-de1,DE-6-8-v-de1,DEU
DE,6,prtvdde1,Other,9,DE-6-9-v-de1,DE-1-7-v-de1,DEU
DE,6,prtcldde,Social Democratic Party (SPD),1,DE-6-1-c,DE-1-1-c,DEU
DE,6,prtcldde,Christian Democratic Union/Christian Social Union (CDU/CSU),2,DE-6-2-c,DE-1-2-c,DEU
DE,6,prtcldde,Alliance 90/The Greens (Bündnis 90/Die Grünen),3,DE-6-3-c,DE-1-3-c,DEU
DE,6,prtcldde,Free Democratic Party (FDP),4,DE-6-4-c,DE-1-4-c,DEU
DE,6,prtcldde,The Left (Die Linke),5,DE-6-5-c,DE-5-5-c,DEU
DE,6,prtcldde,The Republicans (REP),6,DE-6-6-c,DE-1-6-c,DEU
DE,6,prtcldde,National Democratic Party (NPD),7,DE-6-7-c,DE-2-7-c,DEU
DE,6,prtcldde,Pirate Party (Piratenpartei),8,DE-6-8-c,DE-6-8-c,DEU
DE,6,prtcldde,Other,9,DE-6-9-c,DE-1-7-c,DEU
DE,7,prtvede2,Christian Democratic Union/Christian Social Union (CDU/CSU),1,DE-7-1-v-de2,DE-1-2-v-de2,DEU
DE,7,prtvede2,Social Democratic Party (SPD),2,DE-7-2-v-de2,DE-1-1-v-de2,DEU
DE,7,prtvede2,The Left (Die Linke),3,DE-7-3-v-de2,DE-1-5-v-de2,DEU
DE,7,prtvede2,Alliance 90/The Greens (Bündnis 90/Die Grünen),4,DE-7-4-v-de2,DE-1-3-v-de2,DEU
DE,7,prtvede2,Free Democratic Party (FDP),5,DE-7-5-v-de2,DE-1-4-v-de2,DEU
DE,7,prtvede2,Alternative for Germany (AFD),6,DE-7-6-v-de2,DE-7-6-v-de2,DEU
DE,7,prtvede2,Pirate Party (Piratenpartei),7,DE-7-7-v-de2,DE-6-8-v-de2,DEU
DE,7,prtvede2,National Democratic Party (NPD),8,DE-7-8-v-de2,DE-2-7-v-de2,DEU
DE,7,prtvede2,Other,9,DE-7-9-v-de2,DE-1-7-v-de2,DEU
DE,7,prtvede1,Christian Democratic Union/Christian Social Union (CDU/CSU),1,DE-7-1-v-de1,DE-1-2-v-de1,DEU
DE,7,prtvede1,Social Democratic Party (SPD),2,DE-7-2-v-de1,DE-1-1-v-de1,DEU
DE,7,prtvede1,The Left (Die Linke),3,DE-7-3-v-de1,DE-1-5-v-de1,DEU
DE,7,prtvede1,Alliance 90/The Greens (Bündnis 90/Die Grünen),4,DE-7-4-v-de1,DE-1-3-v-de1,DEU
DE,7,prtvede1,Free Democratic Party (FDP),5,DE-7-5-v-de1,DE-1-4-v-de1,DEU
DE,7,prtvede1,Alternative for Germany (AFD),6,DE-7-6-v-de1,DE-7-6-v-de1,DEU
DE,7,prtvede1,Pirate Party (Piratenpartei),7,DE-7-7-v-de1,DE-6-8-v-de1,DEU
DE,7,prtvede1,National Democratic Party (NPD),8,DE-7-8-v-de1,DE-2-7-v-de1,DEU
DE,7,prtvede1,Other,9,DE-7-9-v-de1,DE-1-7-v-de1,DEU
DE,7,prtclede,Christian Democratic Union/Christian Social Union (CDU/CSU),1,DE-7-1-c,DE-1-2-c,DEU
DE,7,prtclede,Social Democratic Party (SPD),2,DE-7-2-c,DE-1-1-c,DEU
DE,7,prtclede,The Left (Die Linke),3,DE-7-3-c,DE-5-5-c,DEU
DE,7,prtclede,Alliance 90/The Greens (Bündnis 90/Die Grünen),4,DE-7-4-c,DE-1-3-c,DEU
DE,7,prtclede,Free Democratic Party (FDP),5,DE-7-5-c,DE-1-4-c,DEU
DE,7,prtclede,Alternative for Germany (AFD),6,DE-7-6-c,DE-7-6-c,DEU
DE,7,prtclede,Pirate Party (Piratenpartei),7,DE-7-7-c,DE-6-8-c,DEU
DE,7,prtclede,National Democratic Party (NPD),8,DE-7-8-c,DE-2-7-c,DEU
DE,7,prtclede,Other,9,DE-7-9-c,DE-1-7-c,DEU
DE,8,prtvede2,Christian Democratic Union/Christian Social Union (CDU/CSU),1,DE-8-1-v-de2,DE-1-2-v-de2,DEU
DE,8,prtvede2,Social Democratic Party (SPD),2,DE-8-2-v-de2,DE-1-1-v-de2,DEU
DE,8,prtvede2,The Left (Die Linke),3,DE-8-3-v-de2,DE-1-5-v-de2,DEU
DE,8,prtvede2,Alliance 90/The Greens (Bündnis 90/Die Grünen),4,DE-8-4-v-de2,DE-1-3-v-de2,DEU
DE,8,prtvede2,Free Democratic Party (FDP),5,DE-8-5-v-de2,DE-1-4-v-de2,DEU
