first_ess_id,first_ess_name,year_first,year_last,ess_ids,ess_info,partyfacts_id,country,name_short,name,name_english,technical
FR-6-4-v,NPA (Nouveau Parti Anti-Capitaliste),2012,2020,FR-6-4-v FR-7-4-v FR-8-4-v FR-9-2-v FR-10-2-v,"R6 --- prtvtcfr --- NPA (Nouveau Parti Anti-Capitaliste)
R7 --- prtvtcfr --- NPA (Nouveau Parti Anti-Capitaliste)
R8 --- prtvtcfr --- NPA (Nouveau Parti Anti-Capitaliste)
R9 --- prtvtdfr --- NPA (Nouveau Parti Anti-Capitaliste)
R10 --- prtvtefr --- NPA (Nouveau Parti Anti-Capitaliste)",2536,FRA,1-perc,1 percent,1 percent,11
FR-6-6-v,FDG (Front de Gauche),2012,2016,FR-6-6-v FR-7-6-v FR-8-6-v,"R6 --- prtvtcfr --- FDG (Front de Gauche)
R7 --- prtvtcfr --- FDG (Front de Gauche)
R8 --- prtvtcfr --- FDG (Front de Gauche)",4363,FRA,FDG,Front de Gauche,Left Front,
FR-6-12-v,EELV (Europe Ecologie Les Verts),2012,2020,FR-6-12-v FR-7-12-v FR-8-12-v FR-9-6-v FR-10-6-v,"R6 --- prtvtcfr --- EELV (Europe Ecologie Les Verts)
R7 --- prtvtcfr --- EELV (Europe Ecologie Les Verts)
R8 --- prtvtcfr --- EELV (Europe Ecologie Les Verts)
R9 --- prtvtdfr --- EELV (Europe Ecologie Les Verts)
R10 --- prtvtefr --- EELV (Europe Ecologie Les Verts)",5650,FRA,EELV,Europe Écologie — Les Verts,Europe Ecology — The Greens,
FR-9-4-v,FI (La France Insoumise),2018,2020,FR-9-4-v FR-10-4-v,"R9 --- prtvtdfr --- FI (La France Insoumise)
R10 --- prtvtefr --- FI (La France Insoumise)",5858,FRA,FI,La France Insoumise,Unbowed France,
FR-9-7-v,LREM (La République en Marche),2018,2020,FR-9-7-v FR-10-7-v,"R9 --- prtvtdfr --- LREM (La République en Marche)
R10 --- prtvtefr --- LREM (La République en Marche)",5857,FRA,LaREM,La République En Marche!,The Republic Onwards!,
FR-9-9-v,LR (Les Républicains),2018,2020,FR-9-9-v FR-10-9-v,"R9 --- prtvtdfr --- LR (Les Républicains)
R10 --- prtvtefr --- LR (Les Républicains)",8168,FRA,LR,Les Républicains,The Republicans,
FR-9-10-v,Debout la France,2018,2020,FR-9-10-v FR-10-10-v,"R9 --- prtvtdfr --- Debout la France
R10 --- prtvtefr --- Debout la France",3207,FRA,DLF,Debout la France,France Arise,
GB-1-1-v,Conservative,2002,2020,GB-1-1-v GB-2-1-v GB-3-1-v GB-4-1-v GB-5-1-v GB-6-1-v GB-7-1-v GB-8-1-v GB-9-1-v GB-10-1-v,"R1 --- prtvtgb --- Conservative
R2 --- prtvtgb --- Conservative
R3 --- prtvtagb --- Conservative
R4 --- prtvtgb --- Conservative
R5 --- prtvtgb --- Conservative
R6 --- prtvtgb --- Conservative
R7 --- prtvtbgb --- Conservative
R8 --- prtvtbgb --- Conservative
R9 --- prtvtcgb --- Conservative
R10 --- prtvtdgb --- Conservative",1567,GBR,Con,Conservatives,Conservatives,
GB-1-2-v,Labour,2002,2020,GB-1-2-v GB-2-2-v GB-3-2-v GB-4-2-v GB-5-2-v GB-6-2-v GB-7-2-v GB-8-2-v GB-9-2-v GB-10-2-v,"R1 --- prtvtgb --- Labour
R2 --- prtvtgb --- Labour
R3 --- prtvtagb --- Labour
R4 --- prtvtgb --- Labour
R5 --- prtvtgb --- Labour
R6 --- prtvtgb --- Labour
R7 --- prtvtbgb --- Labour
R8 --- prtvtbgb --- Labour
R9 --- prtvtcgb --- Labour
R10 --- prtvtdgb --- Labour",1516,GBR,Lab,Labour Party,Labour,
GB-1-3-v,Liberal Democrat,2002,2020,GB-1-3-v GB-2-3-v GB-3-3-v GB-4-3-v GB-5-3-v GB-6-3-v GB-7-3-v GB-8-3-v GB-9-3-v GB-10-3-v,"R1 --- prtvtgb --- Liberal Democrat
R2 --- prtvtgb --- Liberal Democrat
R3 --- prtvtagb --- Liberal Democrat
R4 --- prtvtgb --- Liberal Democrat
R5 --- prtvtgb --- Liberal Democrat
R6 --- prtvtgb --- Liberal Democrat
R7 --- prtvtbgb --- Liberal Democrat
R8 --- prtvtbgb --- Liberal Democrat
R9 --- prtvtcgb --- Liberal Democrat
R10 --- prtvtdgb --- Liberal Democrat",1388,GBR,LD,Liberal Democrats,Liberal Democrats,
GB-1-4-v,Scottish National Party,2002,2020,GB-1-4-v GB-2-4-v GB-3-4-v GB-4-4-v GB-5-4-v GB-6-4-v GB-7-4-v GB-8-4-v GB-9-4-v GB-10-4-v,"R1 --- prtvtgb --- Scottish National Party
R2 --- prtvtgb --- Scottish National Party
R3 --- prtvtagb --- Scottish National Party
R4 --- prtvtgb --- Scottish National Party
R5 --- prtvtgb --- Scottish National Party
R6 --- prtvtgb --- Scottish National Party
R7 --- prtvtbgb --- Scottish National Party
R8 --- prtvtbgb --- Scottish National Party
R9 --- prtvtcgb --- Scottish National Party
R10 --- prtvtdgb --- Scottish National Party",986,GBR,SNP,Scottish National Party,Scottish National Party,
GB-1-5-v,Plaid Cymru,2002,2020,GB-1-5-v GB-2-5-v GB-3-5-v GB-4-5-v GB-5-5-v GB-6-5-v GB-7-5-v GB-8-5-v GB-9-5-v GB-10-5-v,"R1 --- prtvtgb --- Plaid Cymru
R2 --- prtvtgb --- Plaid Cymru
R3 --- prtvtagb --- Plaid Cymru
R4 --- prtvtgb --- Plaid Cymru
R5 --- prtvtgb --- Plaid Cymru
R6 --- prtvtgb --- Plaid Cymru
R7 --- prtvtbgb --- Plaid Cymru
R8 --- prtvtbgb --- Plaid Cymru
R9 --- prtvtcgb --- Plaid Cymru
R10 --- prtvtdgb --- Plaid Cymru",1002,GBR,Plaid,Plaid Cymru,Plaid Cymru — the Party of Wales,
GB-1-6-v,Green Party,2002,2020,GB-1-6-v GB-2-6-v GB-3-6-v GB-4-6-v GB-5-6-v GB-6-6-v GB-7-6-v GB-8-6-v GB-9-6-v GB-10-6-v,"R1 --- prtvtgb --- Green Party
R2 --- prtvtgb --- Green Party
R3 --- prtvtagb --- Green Party
R4 --- prtvtgb --- Green Party
R5 --- prtvtgb --- Green Party
R6 --- prtvtgb --- Green Party
R7 --- prtvtbgb --- Green Party
R8 --- prtvtbgb --- Green Party
R9 --- prtvtcgb --- Green Party
R10 --- prtvtdgb --- Green Party",1794,GBR,GP,Green Party of England and Wales,Green Party of England and Wales,
GB-1-7-v,Other,2002,2020,GB-1-7-v GB-2-7-v GB-3-22-v GB-4-7-v GB-5-7-v GB-6-7-v GB-7-8-v GB-8-8-v GB-9-8-v GB-10-9-v,"R1 --- prtvtgb --- Other
R2 --- prtvtgb --- Other
R3 --- prtvtagb --- Other
R4 --- prtvtgb --- Other
R5 --- prtvtgb --- Other
R6 --- prtvtgb --- Other
R7 --- prtvtbgb --- Other
R8 --- prtvtbgb --- Other
R9 --- prtvtcgb --- Other
R10 --- prtvtdgb --- Other",1841,GBR,etc,other,other,7
GB-1-11-v,Ulster Unionist Party (nir),2002,2020,GB-1-11-v GB-2-11-v GB-3-11-v GB-4-11-v GB-5-11-v GB-6-11-v GB-7-9-v GB-8-9-v GB-9-9-v GB-10-10-v,"R1 --- prtvtgb --- Ulster Unionist Party (nir)
R2 --- prtvtgb --- Ulster Unionist Party (nir)
R3 --- prtvtagb --- Ulster Unionist Party (nir)
R4 --- prtvtgb --- Ulster Unionist Party (nir)
R5 --- prtvtgb --- Ulster Unionist Party (nir)
R6 --- prtvtgb --- Ulster Unionist Party (nir)
R7 --- prtvtbgb --- Ulster Unionist Party (nir)
R8 --- prtvtbgb --- Ulster Unionist Party (nir)
R9 --- prtvtcgb --- Ulster Unionist Party (nir)
R10 --- prtvtdgb --- Ulster Unionist Party (nir)",1366,GBR,UUP,Ulster Unionist Party,Ulster Unionist Party,
GB-1-12-v,Democratic Unionist Party (nir),2002,2020,GB-1-12-v GB-2-12-v GB-3-12-v GB-4-12-v GB-5-12-v GB-6-12-v GB-7-10-v GB-8-10-v GB-9-10-v GB-10-11-v,"R1 --- prtvtgb --- Democratic Unionist Party (nir)
R2 --- prtvtgb --- Democratic Unionist Party (nir)
R3 --- prtvtagb --- Democratic Unionist Party (nir)
R4 --- prtvtgb --- Democratic Unionist Party (nir)
R5 --- prtvtgb --- Democratic Unionist Party (nir)
R6 --- prtvtgb --- Democratic Unionist Party (nir)
R7 --- prtvtbgb --- Democratic Unionist Party (nir)
R8 --- prtvtbgb --- Democratic Unionist Party (nir)
R9 --- prtvtcgb --- Democratic Unionist Party (nir)
R10 --- prtvtdgb --- Democratic Unionist Party (nir)",335,GBR,DUP,Democratic Unionist Party,Democratic Unionist Party,
GB-1-13-v,Sinn Féin (nir),2002,2020,GB-1-13-v GB-2-13-v GB-3-13-v GB-4-13-v GB-5-13-v GB-6-13-v GB-7-11-v GB-8-11-v GB-9-11-v GB-10-12-v,"R1 --- prtvtgb --- Sinn Féin (nir)
R2 --- prtvtgb --- Sinn Féin (nir)
R3 --- prtvtagb --- Sinn Féin (nir)
R4 --- prtvtgb --- Sinn Féin (nir)
R5 --- prtvtgb --- Sinn Féin (nir)
R6 --- prtvtgb --- Sinn Féin (nir)
R7 --- prtvtbgb --- Sinn Féin (nir)
R8 --- prtvtbgb --- Sinn Féin (nir)
R9 --- prtvtcgb --- Sinn Féin (nir)
R10 --- prtvtdgb --- Sinn Féin (nir)",963,GBR,SF,Sinn Féin,Sinn Fein,
GB-1-14-v,Social Democratic and Labour Party (nir),2002,2018,GB-1-14-v GB-2-14-v GB-3-14-v GB-4-14-v GB-5-14-v GB-6-14-v GB-7-12-v GB-8-12-v GB-9-12-v,"R1 --- prtvtgb --- Social Democratic and Labour Party (nir)
R2 --- prtvtgb --- Social Democratic and Labour Party (nir)
R3 --- prtvtagb --- Social Democratic and Labour Party (nir)
R4 --- prtvtgb --- Social Democratic and Labour Party (nir)
R5 --- prtvtgb --- Social Democratic and Labour Party (nir)
R6 --- prtvtgb --- Social Democratic and Labour Party (nir)
R7 --- prtvtbgb --- Social Democratic and Labour Party (nir)
R8 --- prtvtbgb --- Social Democratic and Labour Party (nir)
R9 --- prtvtcgb --- Social Democratic and Labour Party (nir)",762,GBR,SDLP,Social Democratic and Labour Party,Social Democratic and Labour Party,
GB-1-15-v,Alliance Party (nir),2002,2018,GB-1-15-v GB-3-15-v GB-4-15-v GB-5-15-v GB-6-15-v GB-7-13-v GB-8-13-v GB-9-13-v,"R1 --- prtvtgb --- Alliance Party (nir)
R3 --- prtvtagb --- Alliance Party (nir)
R4 --- prtvtgb --- Alliance Party (nir)
R5 --- prtvtgb --- Alliance Party (nir)
R6 --- prtvtgb --- Alliance Party (nir)
R7 --- prtvtbgb --- Alliance Party (nir)
R8 --- prtvtbgb --- Alliance Party (nir)
R9 --- prtvtcgb --- Alliance Party (nir)",1477,GBR,All,Alliance Party of Northern Ireland,Alliance Party of Northern Ireland,
GB-1-17-v,United Kingdom Unionist Party (nir),2002,2002,GB-1-17-v,R1 --- prtvtgb --- United Kingdom Unionist Party (nir),8263,GBR,UKUP,UK Unionist Party,UK Unionist Party,
GB-1-18-v,Women's Coalition (nir),2002,2002,GB-1-18-v,R1 --- prtvtgb --- Women's Coalition (nir),8272,GBR,NIWC,Northern Ireland Women's Coalition,Northern Ireland Women's Coalition,
GB-2-22-v,Other (nir),2004,2018,GB-2-22-v GB-6-22-v GB-7-18-v GB-8-18-v GB-9-19-v,"R2 --- prtvtgb --- Other (nir)
R6 --- prtvtgb --- Other (nir)
R7 --- prtvtbgb --- Other (nir)
R8 --- prtvtbgb --- Other (nir)
R9 --- prtvtcgb --- Other (nir)",1841,GBR,etc,other,other,7
GB-3-7-v,British National Party,2006,2006,GB-3-7-v,R3 --- prtvtagb --- British National Party,855,GBR,BNP,British National Party,British National Party,
GB-3-8-v,UK Independence Party,2006,2020,GB-3-8-v GB-7-7-v GB-8-7-v GB-9-7-v GB-10-7-v,"R3 --- prtvtagb --- UK Independence Party
R7 --- prtvtbgb --- UK Independence Party
R8 --- prtvtbgb --- UK Independence Party
R9 --- prtvtcgb --- UK Independence Party
R10 --- prtvtdgb --- UK Independence Party",601,GBR,UKIP,United Kingdom Independence Party,United Kingdom Independence Party,
GB-3-9-v,Independent,2006,2020,GB-3-9-v GB-7-16-v GB-8-16-v GB-9-16-v GB-10-23-v,"R3 --- prtvtagb --- Independent
R7 --- prtvtbgb --- Independent(s) (nir)
R8 --- prtvtbgb --- Independent(s) (nir)
R9 --- prtvtcgb --- Independent(s) (nir)
R10 --- prtvtdgb --- Independent candidate",2964,GBR,indep,independent,independent,8
GB-8-14-v,Traditional Unionist (nir),2016,2016,GB-8-14-v,R8 --- prtvtbgb --- Traditional Unionist (nir),2966,GBR,1-perc,1 percent,1 percent,11
GB-9-15-v,Green Party (nir),2018,2018,GB-9-15-v,R9 --- prtvtcgb --- Green Party (nir),8240,GBR,GP-NI,Green Party in Northern Ireland,Green Party in Northern Ireland,
GB-10-8-v,Brexit Party,2020,2020,GB-10-8-v,R10 --- prtvtdgb --- Brexit Party,7364,GBR,BP,Brexit Party,Brexit Party,
GR-1-1-v,PASOK (Panhellenic Socialist Movement),2002,2010,GR-1-1-v GR-2-1-v GR-4-1-v GR-5-1-v,"R1 --- prtvtgr --- PASOK (Panhellenic Socialist Movement)
R2 --- prtvtagr --- PASOK (Panhellenic Socialist Movement)
R4 --- prtvtbgr --- Panhellenic Socialist Movement – PASOK
R5 --- prtvtcgr --- The Panhellenic Socialist Movement (PASOK)",1468,GRC,PASOK,Panellinio Sosialistikó Kínima,Panhellenic Socialist Movement,
GR-1-2-v,ND (New Democracy),2002,2020,GR-1-2-v GR-2-2-v GR-4-2-v GR-5-2-v GR-10-1-v,"R1 --- prtvtgr --- ND (New Democracy)
R2 --- prtvtagr --- ND (New Democracy)
R4 --- prtvtbgr --- New Democracy - ND
R5 --- prtvtcgr --- New Democracy (ND)
R10 --- prtvtdgr --- ΝΔ",794,GRC,ND,Néa Đimokratía,New Democracy,
GR-1-3-v,KKE (Communist party),2002,2020,GR-1-3-v GR-2-3-v GR-4-3-v GR-5-3-v GR-10-4-v,"R1 --- prtvtgr --- KKE (Communist party)
R2 --- prtvtagr --- KKE Communist Party)
R4 --- prtvtbgr --- Communist Party - KKE
R5 --- prtvtcgr --- The Communist Party of Greece (KKE)
R10 --- prtvtdgr --- ΚΚΕ",48,GRC,KKE,Kommounistikó Kómma Elládas,Communist Party of Greece,
GR-1-4-v,SYN (Left Wing Coalition),2002,2004,GR-1-4-v GR-2-4-v,"R1 --- prtvtgr --- SYN (Left Wing Coalition)
R2 --- prtvtagr --- SYN (Left Wing Coalition)",516,GRC,SYN,Synaspismós tīs Aristerás,Coalition of the Left,
GR-1-5-v,DIKKI (Democratic Social Movement),2002,2004,GR-1-5-v GR-2-5-v,"R1 --- prtvtgr --- DIKKI (Democratic Social Movement)
R2 --- prtvtagr --- DIKKI (Democratic Social Movement)",1682,GRC,DIKKI,Dimokratiko Koinoniko Kinima,Democratic Social Movement,
GR-1-6-v,Other parties,2002,2020,GR-1-6-v GR-2-7-v GR-4-7-v GR-10-31-v,"R1 --- prtvtgr --- Other parties
R2 --- prtvtagr --- Other
R4 --- prtvtbgr --- Other
R10 --- prtvtdgr --- Other",1842,GRC,etc,other,other,7
GR-2-6-v,LAOS (Popular Orthodox Party),2004,2010,GR-2-6-v GR-4-5-v GR-5-4-v,"R2 --- prtvtagr --- LAOS (Popular Orthodox Party)
R4 --- prtvtbgr --- Popular Orthodox Rally - LAOS
R5 --- prtvtcgr --- The Popular Orthodox Rally (LAOS)",965,GRC,LAOS,Laïkós Orthódoxos Synagermós,Popular Orthodox Rally,
GR-4-4-v,Coalition of the Radical Left - SYRIZA,2008,2010,GR-4-4-v GR-5-5-v,"R4 --- prtvtbgr --- Coalition of the Radical Left - SYRIZA
R5 --- prtvtcgr --- The Coalition of the Radical Left (SYRIZA)",301,GRC,SYRIZA,Synaspismós Rizospastikís Aristerás,Coalition of the Radical Left,
GR-4-6-v,Greens,2008,2010,GR-4-6-v GR-5-6-v,"R4 --- prtvtbgr --- Greens
R5 --- prtvtcgr --- The Ecologist Greens (OP)",378,GRC,OP,Oikologoi Prasinoi,Ecologist Greens,
GR-5-7-v,Null,2010,2010,GR-5-7-v,R5 --- prtvtcgr --- Null,3029,GRC,tech,technical,technical,12
GR-5-8-v,No one,2010,2010,GR-5-8-v,R5 --- prtvtcgr --- No one,3029,GRC,tech,technical,technical,12
GR-5-9-v,Invalid,2010,2010,GR-5-9-v,R5 --- prtvtcgr --- Invalid,3029,GRC,tech,technical,technical,12
GR-5-10-v,Golden Dawn (Xrusi Augi),2010,2020,GR-5-10-v GR-10-7-v,"R5 --- prtvtcgr --- Golden Dawn (Xrusi Augi)
R10 --- prtvtdgr --- Χρυσή Αυγή",1660,GRC,LS/CA,Laïkós Sýndesmos / Chrysí Avgí,People’s Association / Golden Dawn,
GR-5-11-v,The Liberal Alliance (FS),2010,2010,GR-5-11-v,R5 --- prtvtcgr --- The Liberal Alliance (FS),1130,GRC,D — FS,Drasi — Fileleytheri Symmachia,Action — Liberal Alliance,
GR-5-12-v,The Anticapitalist Left Cooperation for the Overthrow (ANTARSYA),2010,2010,GR-5-12-v,R5 --- prtvtcgr --- The Anticapitalist Left Cooperation for the Overthrow (ANTARSYA),95,GRC,Antarsya,Antikapitalistiki Aristeri Synergasia gia tin Anatropi,Front of the Greek Anticapitalist Left,
GR-5-13-v,Smokers' Groups for Art and Visual Formation (KOTES),2010,2010,GR-5-13-v,R5 --- prtvtcgr --- Smokers' Groups for Art and Visual Formation (KOTES),2710,GRC,1-perc,1 percent,1 percent,11
GR-5-14-v,Independent Citizens' Movement (SPITHA),2010,2010,GR-5-14-v,R5 --- prtvtcgr --- Independent Citizens' Movement (SPITHA),2710,GRC,1-perc,1 percent,1 percent,11
GR-10-2-v,ΣΥΡΙΖΑ,2020,2020,GR-10-2-v,R10 --- prtvtdgr --- ΣΥΡΙΖΑ,301,GRC,SYRIZA,Synaspismós Rizospastikís Aristerás,Coalition of the Radical Left,
GR-10-3-v,ΚΙΝ.ΑΛ.,2020,2020,GR-10-3-v,R10 --- prtvtdgr --- ΚΙΝ.ΑΛ.,1468,GRC,PASOK,Panellinio Sosialistikó Kínima,Panhellenic Socialist Movement,
GR-10-5-v,Ελληνική Λύση,2020,2020,GR-10-5-v,R10 --- prtvtdgr --- Ελληνική Λύση,7347,GRC,EL,Elliniki Lisi,Greek Solution,
GR-10-6-v,ΜέΡΑ25,2020,2020,GR-10-6-v,R10 --- prtvtdgr --- ΜέΡΑ25,7348,GRC,MeRA25,Métopo Evropaikís Realistikís Anypakoís,European Realistic Disobedience Front,
GR-10-8-v,Πλεύση Ελευθερίας,2020,2020,GR-10-8-v,R10 --- prtvtdgr --- Πλεύση Ελευθερίας,9088,GRC,PE,Plefsi Eleftherias,Course of Freedom,
GR-10-9-v,Ένωση Κεντρώων,2020,2020,GR-10-9-v,R10 --- prtvtdgr --- Ένωση Κεντρώων,2510,GRC,EK,Enosi Kentroon,Union of Centrists,
HR-4-1-v,Hrvatska demokratska zajednica (HDZ),2008,2018,HR-4-1-v HR-5-1-v HR-9-1-v,"R4 --- prtvthr --- Hrvatska demokratska zajednica (HDZ)
R5 --- prtvthr --- Hrvatska demokratska zajednica (HDZ)
R9 --- prtvtahr --- Hrvatska demokratska zajednica (HDZ)",1431,HRV,HDZ,Hrvatska demokratska zajednica,Croatian Democratic Union,
HR-4-2-v,Socijaldemokratska partija Hrvatske (SDP),2008,2010,HR-4-2-v HR-5-2-v,"R4 --- prtvthr --- Socijaldemokratska partija Hrvatske (SDP)
R5 --- prtvthr --- Socijaldemokratska partija Hrvatske (SDP)",1475,HRV,SDP,Socijaldemokratska partija Hrvatske,Social Democratic Party of Croatia,
HR-4-3-v,Hrvatska narodna stranka - Liberalni demokrati (HNS),2008,2020,HR-4-3-v HR-5-3-v HR-10-8-v,"R4 --- prtvthr --- Hrvatska narodna stranka - Liberalni demokrati (HNS)
R5 --- prtvthr --- Hrvatska narodna stranka - Liberalni demokrati (HNS)
R10 --- prtvtbhr --- HNS",799,HRV,HNS — LD,Hrvatska narodna stranka — Liberalni Demokrati,Croatian People's Party — Liberal Democrats,
HR-4-4-v,Hrvatska seljacka stranka (HSS),2008,2010,HR-4-4-v HR-5-4-v,"R4 --- prtvthr --- Hrvatska seljacka stranka (HSS)
R5 --- prtvthr --- Hrvatska seljacka stranka (HSS)",72,HRV,HSS,Hrvatska seljačka stranka,Croatian Peasant Party,
HR-4-5-v,Hrvatsko socijalno-liberalna stranka (HSLS),2008,2010,HR-4-5-v HR-5-5-v,"R4 --- prtvthr --- Hrvatsko socijalno-liberalna stranka (HSLS)
R5 --- prtvthr --- Hrvatsko socijalno-liberalna stranka (HSLS)",214,HRV,HSLS,Hrvatska socijalno liberalna stranka,Croatian Social Liberal Party,
HR-4-6-v,Istarski demokratski sabor (IDS),2008,2010,HR-4-6-v HR-5-6-v,"R4 --- prtvthr --- Istarski demokratski sabor (IDS)
R5 --- prtvthr --- Istarski demokratski sabor (IDS)",513,HRV,IDS,Istarski demokratski sabor,Istrian Democratic Assembly,
HR-4-7-v,Hrvatski demokratski savez Slavonije i Baranje (HDSSB),2008,2010,HR-4-7-v HR-5-7-v,"R4 --- prtvthr --- Hrvatski demokratski savez Slavonije i Baranje (HDSSB)
R5 --- prtvthr --- Hrvatski demokratski savez Slavonije i Baranje (HDSSB)",2347,HRV,HDSSB,Hrvatski demokratski savez Slavonije i Baranje,Croatian Democratic Alliance of Slavonia and Baranja,
HR-4-8-v,Samostalna demokratska Srpska stranka (SDSS),2008,2020,HR-4-8-v HR-5-8-v HR-9-8-v HR-10-9-v,"R4 --- prtvthr --- Samostalna demokratska Srpska stranka (SDSS)
R5 --- prtvthr --- Samostalna demokratska Srpska stranka (SDSS)
R9 --- prtvtahr --- Samostalna demokratska srpska stranka (SDSS)
R10 --- prtvtbhr --- SDSS",2348,HRV,SDSS,Samostalna demokratska srpska stranka,Independent Democratic Serb Party,
HR-4-9-v,Hrvatska stranka prava (HSP),2008,2010,HR-4-9-v HR-5-9-v,"R4 --- prtvthr --- Hrvatska stranka prava (HSP)
R5 --- prtvthr --- Hrvatska stranka prava (HSP)",253,HRV,HSP,Hrvatska stranka prava,Croatian Party of Rights,
HR-4-10-v,Hrvatska stranka umirovljenika (HSU),2008,2010,HR-4-10-v HR-5-10-v,"R4 --- prtvthr --- Hrvatska stranka umirovljenika (HSU)
R5 --- prtvthr --- Hrvatska stranka umirovljenika (HSU)",2062,HRV,HSU,Hrvatska stranka umirovljenika,Croatian Party of Pensioners,
HR-4-11-v,Other,2008,2020,HR-4-11-v HR-5-11-v HR-9-10-v HR-10-1-v HR-10-10-v,"R4 --- prtvthr --- Other
R5 --- prtvthr --- Other
R9 --- prtvtahr --- Other
R10 --- prtvtbhr --- HDZ, HSLS
R10 --- prtvtbhr --- Other",2027,HRV,etc,other,other,7
HR-9-2-v,"Narodna koalicija - SDP, HNS, HSU, HSS",2018,2020,HR-9-2-v HR-10-2-v,"R9 --- prtvtahr --- Narodna koalicija - SDP, HNS, HSU, HSS
R10 --- prtvtbhr --- SDP,  HSS, HSU",2522,HRV,KK,Kukuriku koalicija,Kukuriku Coalition,
HR-9-3-v,Most nezavisnih lista (Most),2018,2020,HR-9-3-v HR-10-4-v,"R9 --- prtvtahr --- Most nezavisnih lista (Most)
R10 --- prtvtbhr --- Most",4865,HRV,Most,Most nezavisnih lista,Bridge of Independent Lists,
HR-9-4-v,"Koalicija Živi zid, Promijenimo Hrvatsku, Abeceda, HDSS",2018,2018,HR-9-4-v,"R9 --- prtvtahr --- Koalicija Živi zid, Promijenimo Hrvatsku, Abeceda, HDSS",3918,HRV,ally,alliance,alliance,15
HR-9-5-v,"Koalicija za premijera - BM 365, NS-R, NV-SR, HSS-SR, BUZ",2018,2018,HR-9-5-v,"R9 --- prtvtahr --- Koalicija za premijera - BM 365, NS-R, NV-SR, HSS-SR, BUZ",9092,HRV,KP,Koalicija za Premijera,Coalition for Prime Minister,
HR-9-6-v,"Koalicija IDS, PGS, LRI",2018,2018,HR-9-6-v,"R9 --- prtvtahr --- Koalicija IDS, PGS, LRI",3918,HRV,ally,alliance,alliance,15
HR-9-7-v,Koalicija HDSSB-HKS,2018,2018,HR-9-7-v,R9 --- prtvtahr --- Koalicija HDSSB-HKS,3918,HRV,ally,alliance,alliance,15
HR-9-9-v,Koalicija Pametno i Za grad,2018,2018,HR-9-9-v,R9 --- prtvtahr --- Koalicija Pametno i Za grad,3918,HRV,ally,alliance,alliance,15
HR-10-3-v,"DP, HS, Blok za Hrvatsku, HKS, Hrast",2020,2020,HR-10-3-v,"R10 --- prtvtbhr --- DP, HS, Blok za Hrvatsku, HKS, Hrast",3918,HRV,ally,alliance,alliance,15
HR-10-5-v,"Možemo, Zagreb je naš, NLJ, RF, Orah",2020,2020,HR-10-5-v,"R10 --- prtvtbhr --- Možemo, Zagreb je naš, NLJ, RF, Orah",3918,HRV,ally,alliance,alliance,15
HR-10-6-v,"SiP, Pametno, Fokus",2020,2020,HR-10-6-v,"R10 --- prtvtbhr --- SiP, Pametno, Fokus",3918,HRV,ally,alliance,alliance,15
HR-10-7-v,Reformisti,2020,2020,HR-10-7-v,R10 --- prtvtbhr --- Reformisti,4866,HRV,NS — R,Narodna stranka — Reformisti,People's Party — Reformists,
HU-1-1-v,Center Party,2002,2012,HU-1-1-v HU-2-1-v HU-3-7-v HU-4-7-v HU-5-7-v HU-6-1-v,"R1 --- prtvthu --- Center Party
R2 --- prtvthu --- Center Party
R3 --- prtvtahu --- Centrumpárt
R4 --- prtvtbhu --- Centrumpárt
R5 --- prtvtchu --- Centrum Part
R6 --- prtvtdhu --- Centrum Párt (Centrum Összefogás Magyarországért)",1779,HUN,CP,Centrumpárt,Centre Party,
HU-1-2-v,FYD-HDF Fed.of Young Democrats&Hungarian Dem.Forum,2002,2004,HU-1-2-v HU-2-2-v,"R1 --- prtvthu --- FYD-HDF Fed.of Young Democrats&Hungarian Dem.Forum
R2 --- prtvthu --- FYD-HDF Fed.of Young Democrats&Hungarian Dem.Forum",8266,HUN,Fidesz — MDF,Fidesz — Magyar Demokrata Fórum,Fidesz — Hungarian Democratic Forum,
HU-1-3-v,ISHP-Independent Small Holders,2002,2004,HU-1-3-v HU-2-3-v,"R1 --- prtvthu --- ISHP-Independent Small Holders
R2 --- prtvthu --- ISHP-Independent Small Holders",1294,HUN,FKgP,Független Kisgazdapárt,Independent Smallholders Party (1988),
HU-1-4-v,HTJP-Hungarian Truth,2002,2004,HU-1-4-v HU-2-4-v,"R1 --- prtvthu --- HTJP-Hungarian Truth
R2 --- prtvthu --- HTJP-Hungarian Truth",2721,HUN,1-perc,1 percent,1 percent,11
HU-1-5-v,HSP-Hungarian Socialist Party,2002,2020,HU-1-5-v HU-2-5-v HU-3-4-v HU-4-4-v HU-5-4-v HU-6-8-v HU-9-7-v HU-10-7-v,"R1 --- prtvthu --- HSP-Hungarian Socialist Party
R2 --- prtvthu --- HSP-Hungarian Socialist Party
R3 --- prtvtahu --- MSZP
R4 --- prtvtbhu --- MSZP
R5 --- prtvtchu --- MSZP
R6 --- prtvtdhu --- MSZP (Magyar Szocialista Párt)
R9 --- prtvtfhu --- MSZP (Magyar Szocialista Párt)
R10 --- prtvtghu --- MSZP (Magyar Szocialista Párt)",1408,HUN,MSZP,Magyar Szocialista Párt,Hungarian Socialist Party,
