ess_cntry,essround,ess_variable,ess_party,ess_party_id,ess_id,first_ess_id,partyfacts_id,country,name_short,name,name_english,technical
ES,2,prtvtaes,Partido Popular (PP),1,ES-2-1-v,ES-1-1-v,441,ESP,AP/PP,Alianza-Partido Popular / Partido Popular,People's Alliance-Party / People's Party,
ES,2,prtvtaes,Partido Socialista Obrero Español (PSOE),2,ES-2-2-v,ES-1-2-v,1338,ESP,PSOE,Partido Socialista Obrero Español,Spanish Socialist Workers Party,
ES,2,prtvtaes,Izquierda Unida (IU),3,ES-2-3-v,ES-1-3-v,247,ESP,IU,Izquierda Unida,United Left,
ES,2,prtvtaes,Convergència i Unió (CiU),4,ES-2-4-v,ES-1-4-v,139,ESP,CiU,Convergència i Unió,Convergence and Unity,
ES,2,prtvtaes,Esquerra Repubicana de Catalunya (ERC),5,ES-2-5-v,ES-1-5-v,848,ESP,ERC,Esquerra Republicana de Catalunya,Republican Left of Catalonia,
ES,2,prtvtaes,Iniciativa per Catalunya-Verds (ICV),6,ES-2-6-v,ES-1-6-v,1260,ESP,ICV,Iniciativa per Catalunya Verds,Initiative for Catalonia Greens,
ES,2,prtvtaes,Partido Nacionalista Vasco (PNV),7,ES-2-7-v,ES-1-7-v,1637,ESP,PNV,Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea,Basque Nationalist Party,
ES,2,prtvtaes,Eusko Alkartasuna (EA),8,ES-2-8-v,ES-1-8-v,1324,ESP,EA,Eusko Alkartasuna,Basque Solidarity,
ES,2,prtvtaes,Bloque Nacionalista Galego (BNG),9,ES-2-9-v,ES-1-9-v,1011,ESP,BNG,Bloque Nacionalista Galego,Galician Nationalist Block,
ES,2,prtvtaes,Coalición Canaria (CC),10,ES-2-10-v,ES-1-10-v,81,ESP,CC,Coalición Canaria,Canary Coalition,
ES,2,prtvtaes,Partido Andalucista (PA),11,ES-2-11-v,ES-1-11-v,1497,ESP,PA,Partidu Andalucista,Andalusian Party,
ES,2,prtvtaes,Chunta Aragonesista (CHA),12,ES-2-12-v,ES-1-12-v,1564,ESP,CA,Chunta Aragonesista,Aragonese Council,
ES,2,prtvtaes,Other,74,ES-2-74-v,ES-1-68-v,1839,ESP,etc,other,other,7
ES,2,prtvtaes,Blank vote,75,ES-2-75-v,ES-2-75-v,3083,ESP,tech,technical,technical,12
ES,2,prtvtaes,Spoiled vote,76,ES-2-76-v,ES-2-76-v,3083,ESP,tech,technical,technical,12
ES,3,prtclaes,Partido Popular (PP),1,ES-3-1-c,ES-1-1-c,441,ESP,AP/PP,Alianza-Partido Popular / Partido Popular,People's Alliance-Party / People's Party,
ES,3,prtclaes,Partido Socialista Obrero Español (PSOE),2,ES-3-2-c,ES-1-2-c,1338,ESP,PSOE,Partido Socialista Obrero Español,Spanish Socialist Workers Party,
ES,3,prtclaes,Izquierda Unida (IU),3,ES-3-3-c,ES-1-3-c,247,ESP,IU,Izquierda Unida,United Left,
ES,3,prtclaes,Convergència i Unió (CiU),4,ES-3-4-c,ES-1-4-c,139,ESP,CiU,Convergència i Unió,Convergence and Unity,
ES,3,prtclaes,Esquerra Repubicana de Catalunya (ERC),5,ES-3-5-c,ES-1-5-c,848,ESP,ERC,Esquerra Republicana de Catalunya,Republican Left of Catalonia,
ES,3,prtclaes,Iniciativa per Catalunya-Verds (ICV),6,ES-3-6-c,ES-1-6-c,1260,ESP,ICV,Iniciativa per Catalunya Verds,Initiative for Catalonia Greens,
ES,3,prtclaes,Partido Nacionalista Vasco (PNV),7,ES-3-7-c,ES-1-7-c,1637,ESP,PNV,Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea,Basque Nationalist Party,
ES,3,prtclaes,Eusko Alkartasuna (EA),8,ES-3-8-c,ES-1-8-c,1324,ESP,EA,Eusko Alkartasuna,Basque Solidarity,
ES,3,prtclaes,Bloque Nacionalista Galego (BNG),9,ES-3-9-c,ES-1-9-c,1011,ESP,BNG,Bloque Nacionalista Galego,Galician Nationalist Block,
ES,3,prtclaes,Coalición Canaria (CC),10,ES-3-10-c,ES-1-10-c,81,ESP,CC,Coalición Canaria,Canary Coalition,
ES,3,prtclaes,Partido Andalucista (PA),11,ES-3-11-c,ES-1-11-c,1497,ESP,PA,Partidu Andalucista,Andalusian Party,
ES,3,prtclaes,Chunta Aragonesista (CHA),12,ES-3-12-c,ES-1-12-c,1564,ESP,CA,Chunta Aragonesista,Aragonese Council,
ES,3,prtclaes,Nafarroa-Bai (NA-BAI),13,ES-3-13-c,ES-3-13-c,611,ESP,NaBai,Nafarroa Bai,Navarre Yes,
ES,3,prtclaes,Other,74,ES-3-74-c,ES-1-68-c,1839,ESP,etc,other,other,7
ES,3,prtvtaes,Partido Popular (PP),1,ES-3-1-v,ES-1-1-v,441,ESP,AP/PP,Alianza-Partido Popular / Partido Popular,People's Alliance-Party / People's Party,
ES,3,prtvtaes,Partido Socialista Obrero Español (PSOE),2,ES-3-2-v,ES-1-2-v,1338,ESP,PSOE,Partido Socialista Obrero Español,Spanish Socialist Workers Party,
ES,3,prtvtaes,Izquierda Unida (IU),3,ES-3-3-v,ES-1-3-v,247,ESP,IU,Izquierda Unida,United Left,
ES,3,prtvtaes,Convergència i Unió (CiU),4,ES-3-4-v,ES-1-4-v,139,ESP,CiU,Convergència i Unió,Convergence and Unity,
ES,3,prtvtaes,Esquerra Repubicana de Catalunya (ERC),5,ES-3-5-v,ES-1-5-v,848,ESP,ERC,Esquerra Republicana de Catalunya,Republican Left of Catalonia,
ES,3,prtvtaes,Iniciativa per Catalunya-Verds (ICV),6,ES-3-6-v,ES-1-6-v,1260,ESP,ICV,Iniciativa per Catalunya Verds,Initiative for Catalonia Greens,
ES,3,prtvtaes,Partido Nacionalista Vasco (PNV),7,ES-3-7-v,ES-1-7-v,1637,ESP,PNV,Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea,Basque Nationalist Party,
ES,3,prtvtaes,Eusko Alkartasuna (EA),8,ES-3-8-v,ES-1-8-v,1324,ESP,EA,Eusko Alkartasuna,Basque Solidarity,
ES,3,prtvtaes,Bloque Nacionalista Galego (BNG),9,ES-3-9-v,ES-1-9-v,1011,ESP,BNG,Bloque Nacionalista Galego,Galician Nationalist Block,
ES,3,prtvtaes,Coalición Canaria (CC),10,ES-3-10-v,ES-1-10-v,81,ESP,CC,Coalición Canaria,Canary Coalition,
ES,3,prtvtaes,Partido Andalucista (PA),11,ES-3-11-v,ES-1-11-v,1497,ESP,PA,Partidu Andalucista,Andalusian Party,
ES,3,prtvtaes,Chunta Aragonesista (CHA),12,ES-3-12-v,ES-1-12-v,1564,ESP,CA,Chunta Aragonesista,Aragonese Council,
ES,3,prtvtaes,Nafarroa-Bai (NA-BAI),13,ES-3-13-v,ES-3-13-v,611,ESP,NaBai,Nafarroa Bai,Navarre Yes,
ES,3,prtvtaes,Other,74,ES-3-74-v,ES-1-68-v,1839,ESP,etc,other,other,7
ES,3,prtvtaes,Blank vote,75,ES-3-75-v,ES-2-75-v,3083,ESP,tech,technical,technical,12
ES,3,prtvtaes,Spoiled vote,76,ES-3-76-v,ES-2-76-v,3083,ESP,tech,technical,technical,12
ES,4,prtclbes,Partido Popular,1,ES-4-1-c,ES-1-1-c,441,ESP,AP/PP,Alianza-Partido Popular / Partido Popular,People's Alliance-Party / People's Party,
ES,4,prtclbes,Partido Socialista Obrero Español (PSOE),2,ES-4-2-c,ES-1-2-c,1338,ESP,PSOE,Partido Socialista Obrero Español,Spanish Socialist Workers Party,
ES,4,prtclbes,Izquierda Unida (IU),3,ES-4-3-c,ES-1-3-c,247,ESP,IU,Izquierda Unida,United Left,
ES,4,prtclbes,Convergència i Unió (CiU),4,ES-4-4-c,ES-1-4-c,139,ESP,CiU,Convergència i Unió,Convergence and Unity,
ES,4,prtclbes,Esquerra Repubicana de Catalunya (ERC),5,ES-4-5-c,ES-1-5-c,848,ESP,ERC,Esquerra Republicana de Catalunya,Republican Left of Catalonia,
ES,4,prtclbes,Partido Nacionalista Vasco (PNV),6,ES-4-6-c,ES-1-7-c,1637,ESP,PNV,Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea,Basque Nationalist Party,
ES,4,prtclbes,Bloque Nacionalista Galego (BNG),7,ES-4-7-c,ES-1-9-c,1011,ESP,BNG,Bloque Nacionalista Galego,Galician Nationalist Block,
ES,4,prtclbes,Coalición Canaria-Partido Nacionalista Canario (CC-PNC),8,ES-4-8-c,ES-4-8-c,8262,ESP,AUN,Acuerdo de Unidad Nacionalista,Agreement of Nationalist Unity,
ES,4,prtclbes,Nafarroa-Bai (NA-BAI),9,ES-4-9-c,ES-3-13-c,611,ESP,NaBai,Nafarroa Bai,Navarre Yes,
ES,4,prtclbes,Unión Progreso y Democracia (UPyD),10,ES-4-10-c,ES-4-10-c,55,ESP,UPyD,Unión Progreso y Democracia,"Union, Progress and Democracy",
ES,4,prtclbes,Other,74,ES-4-74-c,ES-1-68-c,1839,ESP,etc,other,other,7
ES,4,prtvtbes,Partido Popular,1,ES-4-1-v,ES-1-1-v,441,ESP,AP/PP,Alianza-Partido Popular / Partido Popular,People's Alliance-Party / People's Party,
ES,4,prtvtbes,Partido Socialista Obrero Español (PSOE),2,ES-4-2-v,ES-1-2-v,1338,ESP,PSOE,Partido Socialista Obrero Español,Spanish Socialist Workers Party,
ES,4,prtvtbes,Izquierda Unida (IU),3,ES-4-3-v,ES-1-3-v,247,ESP,IU,Izquierda Unida,United Left,
ES,4,prtvtbes,Convergència i Unió (CiU),4,ES-4-4-v,ES-1-4-v,139,ESP,CiU,Convergència i Unió,Convergence and Unity,
ES,4,prtvtbes,Esquerra Repubicana de Catalunya (ERC),5,ES-4-5-v,ES-1-5-v,848,ESP,ERC,Esquerra Republicana de Catalunya,Republican Left of Catalonia,
ES,4,prtvtbes,Partido Nacionalista Vasco (PNV),6,ES-4-6-v,ES-1-7-v,1637,ESP,PNV,Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea,Basque Nationalist Party,
ES,4,prtvtbes,Bloque Nacionalista Galego (BNG),7,ES-4-7-v,ES-1-9-v,1011,ESP,BNG,Bloque Nacionalista Galego,Galician Nationalist Block,
ES,4,prtvtbes,Coalición Canaria-Partido Nacionalista Canario (CC-PNC),8,ES-4-8-v,ES-4-8-v,8262,ESP,AUN,Acuerdo de Unidad Nacionalista,Agreement of Nationalist Unity,
ES,4,prtvtbes,Nafarroa-Bai (NA-BAI),9,ES-4-9-v,ES-3-13-v,611,ESP,NaBai,Nafarroa Bai,Navarre Yes,
ES,4,prtvtbes,Unión Progreso y Democracia (UPyD),10,ES-4-10-v,ES-4-10-v,55,ESP,UPyD,Unión Progreso y Democracia,"Union, Progress and Democracy",
ES,4,prtvtbes,Other,74,ES-4-74-v,ES-1-68-v,1839,ESP,etc,other,other,7
ES,4,prtvtbes,Blank vote,75,ES-4-75-v,ES-2-75-v,3083,ESP,tech,technical,technical,12
ES,4,prtvtbes,Spoiled vote,76,ES-4-76-v,ES-2-76-v,3083,ESP,tech,technical,technical,12
ES,5,prtclbes,Partido Popular,1,ES-5-1-c,ES-1-1-c,441,ESP,AP/PP,Alianza-Partido Popular / Partido Popular,People's Alliance-Party / People's Party,
ES,5,prtclbes,Partido Socialista Obrero Español (PSOE),2,ES-5-2-c,ES-1-2-c,1338,ESP,PSOE,Partido Socialista Obrero Español,Spanish Socialist Workers Party,
ES,5,prtclbes,Izquierda Unida (IU),3,ES-5-3-c,ES-1-3-c,247,ESP,IU,Izquierda Unida,United Left,
ES,5,prtclbes,Convergència i Unió (CiU),4,ES-5-4-c,ES-1-4-c,139,ESP,CiU,Convergència i Unió,Convergence and Unity,
ES,5,prtclbes,Esquerra Repubicana de Catalunya (ERC),5,ES-5-5-c,ES-1-5-c,848,ESP,ERC,Esquerra Republicana de Catalunya,Republican Left of Catalonia,
ES,5,prtclbes,Partido Nacionalista Vasco (PNV),6,ES-5-6-c,ES-1-7-c,1637,ESP,PNV,Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea,Basque Nationalist Party,
ES,5,prtclbes,Bloque Nacionalista Galego (BNG),7,ES-5-7-c,ES-1-9-c,1011,ESP,BNG,Bloque Nacionalista Galego,Galician Nationalist Block,
ES,5,prtclbes,Coalición Canaria-Partido Nacionalista Canario (CC-PNC),8,ES-5-8-c,ES-4-8-c,8262,ESP,AUN,Acuerdo de Unidad Nacionalista,Agreement of Nationalist Unity,
ES,5,prtclbes,Nafarroa-Bai (NA-BAI),9,ES-5-9-c,ES-3-13-c,611,ESP,NaBai,Nafarroa Bai,Navarre Yes,
ES,5,prtclbes,Unión Progreso y Democracia (UPyD),10,ES-5-10-c,ES-4-10-c,55,ESP,UPyD,Unión Progreso y Democracia,"Union, Progress and Democracy",
ES,5,prtclbes,Other,74,ES-5-74-c,ES-1-68-c,1839,ESP,etc,other,other,7
ES,5,prtvtbes,Partido Popular,1,ES-5-1-v,ES-1-1-v,441,ESP,AP/PP,Alianza-Partido Popular / Partido Popular,People's Alliance-Party / People's Party,
ES,5,prtvtbes,Partido Socialista Obrero Español (PSOE),2,ES-5-2-v,ES-1-2-v,1338,ESP,PSOE,Partido Socialista Obrero Español,Spanish Socialist Workers Party,
ES,5,prtvtbes,Izquierda Unida (IU),3,ES-5-3-v,ES-1-3-v,247,ESP,IU,Izquierda Unida,United Left,
ES,5,prtvtbes,Convergència i Unió (CiU),4,ES-5-4-v,ES-1-4-v,139,ESP,CiU,Convergència i Unió,Convergence and Unity,
ES,5,prtvtbes,Esquerra Republicana de Catalunya (ERC),5,ES-5-5-v,ES-1-5-v,848,ESP,ERC,Esquerra Republicana de Catalunya,Republican Left of Catalonia,
ES,5,prtvtbes,Partido Nacionalista Vasco (PNV),6,ES-5-6-v,ES-1-7-v,1637,ESP,PNV,Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea,Basque Nationalist Party,
ES,5,prtvtbes,Bloque Nacionalista Galego (BNG),7,ES-5-7-v,ES-1-9-v,1011,ESP,BNG,Bloque Nacionalista Galego,Galician Nationalist Block,
ES,5,prtvtbes,Coalición Canaria-Partido Nacionalista Canario (CC-PNC),8,ES-5-8-v,ES-4-8-v,8262,ESP,AUN,Acuerdo de Unidad Nacionalista,Agreement of Nationalist Unity,
ES,5,prtvtbes,Nafarroa-Bai (NA-BAI),9,ES-5-9-v,ES-3-13-v,611,ESP,NaBai,Nafarroa Bai,Navarre Yes,
ES,5,prtvtbes,Unión Progreso y Democracia (UPyD),10,ES-5-10-v,ES-4-10-v,55,ESP,UPyD,Unión Progreso y Democracia,"Union, Progress and Democracy",
ES,5,prtvtbes,Other,74,ES-5-74-v,ES-1-68-v,1839,ESP,etc,other,other,7
ES,5,prtvtbes,Blank vote,75,ES-5-75-v,ES-2-75-v,3083,ESP,tech,technical,technical,12
ES,5,prtvtbes,Spoiled vote,76,ES-5-76-v,ES-2-76-v,3083,ESP,tech,technical,technical,12
ES,6,prtclces,Partido Popular (PP),1,ES-6-1-c,ES-1-1-c,441,ESP,AP/PP,Alianza-Partido Popular / Partido Popular,People's Alliance-Party / People's Party,
ES,6,prtclces,Partido Socialista Obrero Español (PSOE),2,ES-6-2-c,ES-1-2-c,1338,ESP,PSOE,Partido Socialista Obrero Español,Spanish Socialist Workers Party,
ES,6,prtclces,Convergència i Unió (CiU),3,ES-6-3-c,ES-1-4-c,139,ESP,CiU,Convergència i Unió,Convergence and Unity,
ES,6,prtclces,Izquierda Unida (IU)-(ICV en Cataluña),4,ES-6-4-c,ES-1-3-c,247,ESP,IU,Izquierda Unida,United Left,
ES,6,prtclces,AMAIUR,5,ES-6-5-c,ES-6-5-c,1671,ESP,A,Amaiur,Amaiur,
ES,6,prtclces,"Unión, Progreso y Democracia (UPyD)",6,ES-6-6-c,ES-4-10-c,55,ESP,UPyD,Unión Progreso y Democracia,"Union, Progress and Democracy",
ES,6,prtclces,Partido Nacionalista Basco (PNV),7,ES-6-7-c,ES-1-7-c,1637,ESP,PNV,Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea,Basque Nationalist Party,
ES,6,prtclces,Esquerra Republicana de Catalunya (ERC),8,ES-6-8-c,ES-1-5-c,848,ESP,ERC,Esquerra Republicana de Catalunya,Republican Left of Catalonia,
ES,6,prtclces,Bloque Nacionalista Galego (BNG),9,ES-6-9-c,ES-1-9-c,1011,ESP,BNG,Bloque Nacionalista Galego,Galician Nationalist Block,
ES,6,prtclces,Compromís - EQUO,11,ES-6-11-c,ES-6-11-c,5623,ESP,CC,Coalició Compromís,Commitment Coalition,
ES,6,prtclces,Foro de Ciudadanos,12,ES-6-12-c,ES-6-12-c,3217,ESP,C's,Ciudadanos – Partido de la Ciudadanía,Citizens -- Party of the Citizenry,
ES,6,prtclces,Geroa Bai,13,ES-6-13-c,ES-6-13-c,8358,ESP,GB,Geroa Bai,Yes to the Future,
ES,6,prtclces,Otro,15,ES-6-15-c,ES-1-68-c,1839,ESP,etc,other,other,7
ES,6,prtvtces,Partido Popular - PP (con UPN en Navarra),1,ES-6-1-v,ES-1-1-v,441,ESP,AP/PP,Alianza-Partido Popular / Partido Popular,People's Alliance-Party / People's Party,
ES,6,prtvtces,Partido Socialista Obrero Español (PSOE),2,ES-6-2-v,ES-1-2-v,1338,ESP,PSOE,Partido Socialista Obrero Español,Spanish Socialist Workers Party,
ES,6,prtvtces,Convergència i Unió (CiU),3,ES-6-3-v,ES-1-4-v,139,ESP,CiU,Convergència i Unió,Convergence and Unity,
ES,6,prtvtces,Izquierda Unida (IU) - (ICV en Cataluña),4,ES-6-4-v,ES-1-3-v,247,ESP,IU,Izquierda Unida,United Left,
ES,6,prtvtces,AMAIUR,5,ES-6-5-v,ES-6-5-v,1671,ESP,A,Amaiur,Amaiur,
ES,6,prtvtces,"Unión, Progreso y Democracia (UPyD)",6,ES-6-6-v,ES-4-10-v,55,ESP,UPyD,Unión Progreso y Democracia,"Union, Progress and Democracy",
ES,6,prtvtces,Partido Nacionalista Vasco (PNV),7,ES-6-7-v,ES-1-7-v,1637,ESP,PNV,Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea,Basque Nationalist Party,
ES,6,prtvtces,Esquerra Republicana de Catalunya (ERC),8,ES-6-8-v,ES-1-5-v,848,ESP,ERC,Esquerra Republicana de Catalunya,Republican Left of Catalonia,
ES,6,prtvtces,Bloque Nacionalista Galego (BNG),9,ES-6-9-v,ES-1-9-v,1011,ESP,BNG,Bloque Nacionalista Galego,Galician Nationalist Block,
ES,6,prtvtces,Coalición Canaria - Nueva Canarias,10,ES-6-10-v,ES-4-8-v,8262,ESP,AUN,Acuerdo de Unidad Nacionalista,Agreement of Nationalist Unity,
ES,6,prtvtces,Compromís - EQUO,11,ES-6-11-v,ES-6-11-v,5623,ESP,CC,Coalició Compromís,Commitment Coalition,
ES,6,prtvtces,Foro de Ciudadanos,12,ES-6-12-v,ES-6-12-v,3217,ESP,C's,Ciudadanos – Partido de la Ciudadanía,Citizens -- Party of the Citizenry,
ES,6,prtvtces,Otros,14,ES-6-14-v,ES-1-68-v,1839,ESP,etc,other,other,7
ES,6,prtvtces,Votó en blanco,15,ES-6-15-v,ES-6-15-v,3083,ESP,tech,technical,technical,12
ES,6,prtvtces,Votó nulo,16,ES-6-16-v,ES-6-16-v,3083,ESP,tech,technical,technical,12
ES,7,prtcldes,Partido Popular - PP,1,ES-7-1-c,ES-1-1-c,441,ESP,AP/PP,Alianza-Partido Popular / Partido Popular,People's Alliance-Party / People's Party,
ES,7,prtcldes,Partido Socialista Obrero Español (PSOE),2,ES-7-2-c,ES-1-2-c,1338,ESP,PSOE,Partido Socialista Obrero Español,Spanish Socialist Workers Party,
ES,7,prtcldes,Convergència i Unió (CiU),3,ES-7-3-c,ES-1-4-c,139,ESP,CiU,Convergència i Unió,Convergence and Unity,
ES,7,prtcldes,Izquierda Unida (IU) - (ICV en Cataluña),4,ES-7-4-c,ES-1-3-c,247,ESP,IU,Izquierda Unida,United Left,
ES,7,prtcldes,AMAIUR-Bildu,5,ES-7-5-c,ES-6-5-c,1671,ESP,A,Amaiur,Amaiur,
ES,7,prtcldes,"Unión, Progreso y Democracia (UPyD)",6,ES-7-6-c,ES-4-10-c,55,ESP,UPyD,Unión Progreso y Democracia,"Union, Progress and Democracy",
ES,7,prtcldes,Partido Nacionalista Vasco (PNV),7,ES-7-7-c,ES-1-7-c,1637,ESP,PNV,Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea,Basque Nationalist Party,
ES,7,prtcldes,Esquerra Republicana de Catalunya (ERC),8,ES-7-8-c,ES-1-5-c,848,ESP,ERC,Esquerra Republicana de Catalunya,Republican Left of Catalonia,
ES,7,prtcldes,Bloque Nacionalista Galego (BNG),9,ES-7-9-c,ES-1-9-c,1011,ESP,BNG,Bloque Nacionalista Galego,Galician Nationalist Block,
ES,7,prtcldes,Coalición Canaria - Nueva Canarias,10,ES-7-10-c,ES-4-8-c,8262,ESP,AUN,Acuerdo de Unidad Nacionalista,Agreement of Nationalist Unity,
ES,7,prtcldes,Compromís - EQUO,11,ES-7-11-c,ES-6-11-c,5623,ESP,CC,Coalició Compromís,Commitment Coalition,
ES,7,prtcldes,UPN,14,ES-7-14-c,ES-7-14-c,722,ESP,UPN,Union del Pueblo Navarro,Navarrese Peoples Union,
ES,7,prtcldes,Podemos,15,ES-7-15-c,ES-7-15-c,3203,ESP,PODEMOS,Podemos,We Can,
ES,7,prtcldes,Ciudadanos,16,ES-7-16-c,ES-6-12-c,3217,ESP,C's,Ciudadanos – Partido de la Ciudadanía,Citizens -- Party of the Citizenry,
ES,7,prtcldes,Otro,17,ES-7-17-c,ES-1-68-c,1839,ESP,etc,other,other,7
ES,7,prtcldes,Candidatura d´Unitat Popular (CUP),18,ES-7-18-c,ES-7-18-c,8357,ESP,CUP,Candidatura d'Unitat Popular,Popular Unity Candidacy,
ES,7,prtvtces,Partido Popular - PP (con UPN en Navarra),1,ES-7-1-v,ES-1-1-v,441,ESP,AP/PP,Alianza-Partido Popular / Partido Popular,People's Alliance-Party / People's Party,
ES,7,prtvtces,Partido Socialista Obrero Español (PSOE),2,ES-7-2-v,ES-1-2-v,1338,ESP,PSOE,Partido Socialista Obrero Español,Spanish Socialist Workers Party,
ES,7,prtvtces,Convergència i Unió (CiU),3,ES-7-3-v,ES-1-4-v,139,ESP,CiU,Convergència i Unió,Convergence and Unity,
ES,7,prtvtces,Izquierda Unida (IU) - (ICV en Cataluña),4,ES-7-4-v,ES-1-3-v,247,ESP,IU,Izquierda Unida,United Left,
ES,7,prtvtces,AMAIUR,5,ES-7-5-v,ES-6-5-v,1671,ESP,A,Amaiur,Amaiur,
ES,7,prtvtces,"Unión, Progreso y Democracia (UPyD)",6,ES-7-6-v,ES-4-10-v,55,ESP,UPyD,Unión Progreso y Democracia,"Union, Progress and Democracy",
ES,7,prtvtces,Partido Nacionalista Vasco (PNV),7,ES-7-7-v,ES-1-7-v,1637,ESP,PNV,Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea,Basque Nationalist Party,
ES,7,prtvtces,Esquerra Republicana de Catalunya (ERC),8,ES-7-8-v,ES-1-5-v,848,ESP,ERC,Esquerra Republicana de Catalunya,Republican Left of Catalonia,
ES,7,prtvtces,Bloque Nacionalista Galego (BNG),9,ES-7-9-v,ES-1-9-v,1011,ESP,BNG,Bloque Nacionalista Galego,Galician Nationalist Block,
ES,7,prtvtces,Coalición Canaria - Nueva Canarias,10,ES-7-10-v,ES-4-8-v,8262,ESP,AUN,Acuerdo de Unidad Nacionalista,Agreement of Nationalist Unity,
ES,7,prtvtces,Compromís - EQUO,11,ES-7-11-v,ES-6-11-v,5623,ESP,CC,Coalició Compromís,Commitment Coalition,
ES,7,prtvtces,Foro de Ciudadanos,12,ES-7-12-v,ES-6-12-v,3217,ESP,C's,Ciudadanos – Partido de la Ciudadanía,Citizens -- Party of the Citizenry,
ES,7,prtvtces,Geroa Bai,13,ES-7-13-v,ES-7-13-v,8358,ESP,GB,Geroa Bai,Yes to the Future,
ES,7,prtvtces,Otros,14,ES-7-14-v,ES-1-68-v,1839,ESP,etc,other,other,7
ES,7,prtvtces,Votó en blanco,15,ES-7-15-v,ES-6-15-v,3083,ESP,tech,technical,technical,12
ES,7,prtvtces,Votó nulo,16,ES-7-16-v,ES-6-16-v,3083,ESP,tech,technical,technical,12
ES,8,prtclees,Partido Popular - PP,1,ES-8-1-c,ES-1-1-c,441,ESP,AP/PP,Alianza-Partido Popular / Partido Popular,People's Alliance-Party / People's Party,
ES,8,prtclees,Partido Socialista Obrero Español - PSOE,2,ES-8-2-c,ES-1-2-c,1338,ESP,PSOE,Partido Socialista Obrero Español,Spanish Socialist Workers Party,
ES,8,prtclees,Podemos,4,ES-8-4-c,ES-7-15-c,3203,ESP,PODEMOS,Podemos,We Can,
ES,8,prtclees,Ciudadanos,5,ES-8-5-c,ES-6-12-c,3217,ESP,C's,Ciudadanos – Partido de la Ciudadanía,Citizens -- Party of the Citizenry,
ES,8,prtclees,Izquierda Unida - IU,6,ES-8-6-c,ES-1-3-c,247,ESP,IU,Izquierda Unida,United Left,
ES,8,prtclees,En Comú Podem,7,ES-8-7-c,ES-8-7-c,8031,ESP,ECP,En Comú Podem,In Common We Can,
ES,8,prtclees,Compromís,9,ES-8-9-c,ES-6-11-c,5623,ESP,CC,Coalició Compromís,Commitment Coalition,
ES,8,prtclees,Esquerra Republicana de Catalunya - ERC,10,ES-8-10-c,ES-1-5-c,848,ESP,ERC,Esquerra Republicana de Catalunya,Republican Left of Catalonia,
ES,8,prtclees,CDC-PdeCAT,11,ES-8-11-c,ES-8-11-c,4795,ESP,CDC,Convergència Democràtica de Catalunya,Democratic Convergence of Catalonia,
ES,8,prtclees,En Marea,12,ES-8-12-c,ES-8-12-c,5873,ESP,EM,En Marea,In Tide,
ES,8,prtclees,EAJ-PNV,13,ES-8-13-c,ES-1-7-c,1637,ESP,PNV,Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea,Basque Nationalist Party,
ES,8,prtclees,EH Bildu,14,ES-8-14-c,ES-8-14-c,5668,ESP,EHBildu,Euskal Herria Bildu / Reunir Euskal Herria,Basque Country Unite,
ES,8,prtclees,CC (Coalición Canaria),16,ES-8-16-c,ES-1-10-c,81,ESP,CC,Coalición Canaria,Canary Coalition,
ES,8,prtclees,PNC (Nueva Canaria),17,ES-8-17-c,ES-8-17-c,2538,ESP,1-perc,1 percent,1 percent,11
ES,8,prtclees,PACMA,18,ES-8-18-c,ES-8-18-c,3219,ESP,PACMA,Partido Animalista Contra el Maltrato Animal,Animalist Party Against Mistreatment to Animals,
ES,8,prtclees,Candidatura d´Unitat Popular - CUP,19,ES-8-19-c,ES-7-18-c,8357,ESP,CUP,Candidatura d'Unitat Popular,Popular Unity Candidacy,
ES,8,prtclees,Other,50,ES-8-50-c,ES-1-68-c,1839,ESP,etc,other,other,7
ES,8,prtvtdes,Partido Popular - PP,1,ES-8-1-v,ES-1-1-v,441,ESP,AP/PP,Alianza-Partido Popular / Partido Popular,People's Alliance-Party / People's Party,
ES,8,prtvtdes,Partido Socialista Obrero Español - PSOE,2,ES-8-2-v,ES-1-2-v,1338,ESP,PSOE,Partido Socialista Obrero Español,Spanish Socialist Workers Party,
ES,8,prtvtdes,Unidos Podemos,3,ES-8-3-v,ES-8-3-v,7656,ESP,UWC,Unidas Podemos,United We Can,
ES,8,prtvtdes,Ciudadanos,5,ES-8-5-v,ES-6-12-v,3217,ESP,C's,Ciudadanos – Partido de la Ciudadanía,Citizens -- Party of the Citizenry,
ES,8,prtvtdes,En Comú Podem,7,ES-8-7-v,ES-8-7-v,3203,ESP,PODEMOS,Podemos,We Can,
