"country_short","country","party","name_short","name_english","party_otherlanguage","party_id","year_first","year_last","n","minister_first","partyfacts_id"
"ECU","Ecuador","mc","MC","Movement Builds","Movimiento Construye","ECU-mc","2018","2022",4,"2018 Juan Sebastian Roldan Proano (Personal Sec. Of The Presidency)",
"ECU","Ecuador","mp","MP","Pachakutic Movement","Movimiento Pachakutic","ECU-mp","2000","2003",2,"2000 Antonio Andretta (Minister of Government & Police)",827
"ECU","Ecuador","mpd","MPD","Democratic People's Movement",,"ECU-mpd","2003","2003",1,"2003 Edgar Isch (Minister of Environment)",1521
"ECU","Ecuador","pa","PA","Advance Party","Partido Avanza","ECU-pa","2014","2014",1,"2014 Ramiro Gonzalez Jaramillo (Minister of Industry & Competitiveness)",4199
"ECU","Ecuador","pais","PAIS","PAIS Alliance","Alianza PAIS","ECU-pais","2007","2020",14,"2007 Rafael Correa Delgado (President)",4044
"ECU","Ecuador","pce","PCE","Ecuadorian Conservative Party","Partido Conservador Ecuatoriano","ECU-pce","1969","1999",6,"1969 Jose Maria Velasco Ibarra (President)",4349
"ECU","Ecuador","pd","PD","Democrat Party",,"ECU-pd","1980","1982",3,"1980 Carlos Feraud Blum (Minister of Government & Justice)",4272
"ECU","Ecuador","pre","PRE","Ecuadorian Roldosist Party","Partido Roldosista Ecuatoriano","ECU-pre","2001","2009",4,"2001 Juan Manrique (Minister of Government & Police)",1450
"ECU","Ecuador","psc","PSC","Social Christian Party","Partido Social Cristiano","ECU-psc","1985","2004",15,"1985 Leon Febres-Cordero Ribadeneyra (President)",950
"ECU","Ecuador","pse","PSE","Ecuadorian Socialist Party","Partido Socialista Ecuatoriano","ECU-pse","1981","1984",4,"1981 Leon Roldos Aguilera (Vice President)",885
"ECU","Ecuador","psfa","PSFA","Socialist Party-Broad Front",,"ECU-psfa","2010","2013",4,"2010 Erika Silva (Minister of Culture)",885
"ECU","Ecuador","psp","PSP","Patriotic Society Party",,"ECU-psp","2003","2004",2,"2003 Lucio Gutierrez Borbua (President)",246
"ECU","Ecuador","pur","PUR","Republican Unity Party",,"ECU-pur","1993","1996",4,"1993 Sixto Duran-Ballen Cordovez (President)",4271
"ECU","Ecuador","udcdp","UDCDP","Christian Democratic Union / Popular Democracy",,"ECU-udcdp","1980","2002",11,"1980 Oswaldo Hurtado Larrea (Vice President)",1405
"EGY","Egypt","asu","ASU","Arab Socialist Union",,"EGY-asu","1966","1978",13,"1966 Jamal Abd Al-Nasir (President)",5153
"EGY","Egypt","ep","EP","Egypt Party",,"EGY-ep","2014","2017",4,"2014 Khaled Abdel Aziz (Minister of Youth & Sports)",6289
"EGY","Egypt","fjp","FJP","Freedom and Justice Party",,"EGY-fjp","2013","2013",1,"2013 Muhammad Mursi (President)",5129
"EGY","Egypt","independent","INDEPENDENT","independent","independent","EGY-independent","1980","2023",44,"1980 Ahmad Badawi (Minister of Defense & War Production)",2670
"EGY","Egypt","ndp","NDP","National Democratic Party",,"EGY-ndp","1979","2010",32,"1979 Anwar Al Sadat (President)",2370
"EGY","Egypt","wafd","WAFD","New Wafd Party",,"EGY-wafd","2011","2015",4,"2011 Mounir Fakhry Abdel Nour (Minister of Tourism)",2303
"ERI","Eritrea","pfdj","PFDJ","People's Front for Democracy and Justice",,"ERI-pfdj","1993","2023",34,"1993 Isaias Afworki (President)",4904
"ESP","Spain","ap pp","AP PP","People's Alliance-Party / People's Party",,"ESP-ap pp","1996","2017",14,"1996 Jose Maria Aznar (President Of The Government)",441
"ESP","Spain","fet","FET","Traditionalist Spanish Phalanx of the Committees of the National Syndicalist Offensive",,"ESP-fet","1966","1976",11,"1966 Francisco Franco Bahamonde (President)",5778
"ESP","Spain","independent","INDEPENDENT","independent","independent","ESP-independent","1976","2023",48,"1976 Juan Carlos I (King)",2927
"ESP","Spain","pce","PCE","Communist Party of Spain","Partido Comunista de España","ESP-pce","2020","2023",4,"2020 Alberto Garzon Espinoza (Minister of Consumer Affairs)",
"ESP","Spain","podemos","PODEMOS","We Can","Podemos","ESP-podemos","2020","2023",4,"2020 Pablo Iglesias Turrion (Second Vice President Of The Govt.)",
"ESP","Spain","pscpsoe","PSCPSOE","Socialists' Party of Catalonia","Partit dels Socialistes de Catalunya","ESP-pscpsoe","2018","2023",6,"2018 Maritxell Batet Lamana (Minister of Territorial Policy & Relations With Autonomous Communities)",
"ESP","Spain","psoe","PSOE","Spanish Socialist Workers Party",,"ESP-psoe","1983","2023",27,"1983 Felipe Gonzalez Marquez (Prime Minister)",1338
"ESP","Spain","ucd","UCD","Union of the Democratic Centre",,"ESP-ucd","1977","1982",6,"1977 Adolfo Suarez Gonzalez (Prime Minister)",1271
"EST","Estonia","ap","AP","Development Party","Arengupartei","EST-ap","1997","1998",2,"1997 Andra Veidemann (Min. For European Affairs Without Portfolio)",2679
"EST","Estonia","ek","EK","Estonian Centre Party","Eesti Keskerakond","EST-ek","1995","2021",9,"1995 Peeter Kreitsberg (Minister of Culture & Education)",533
"EST","Estonia","ekd","EKD","Estonian Christian Democrats","Eesti Kristlikud Demokraadid","EST-ekd","1993","1993",1,"1993 Trivimi Velliste (Minister of Foreign Affairs)",790
"EST","Estonia","ekk","EKK","Estonian Coalition Party","Eesti Koonderakond","EST-ekk","1995","1998",4,"1995 Tiit Vahi (Prime Minister)",1556
"EST","Estonia","eldp","ELDP","Estonian Liberal Democratic Party","Eesti Liberaaldemokraatlik Partei","EST-eldp","1994","1994",1,"1994 Andres Lipstok (Minister of Finance)",8705
"EST","Estonia","eme","EME","Estonian Country People's Party","Eesti Maarahva Erakond","EST-eme","1995","1998",4,"1995 Ilmar Mandmets (Minister of Agriculture)",174
"EST","Estonia","emke","EMKE","Rural Centre Party",,"EST-emke","1993","1994",2,"1993 Jaan Leestar (Minister of Agriculture)",533
"EST","Estonia","era","ERA","People's Union of Estonia","Eestimaa Rahvalliit","EST-era","2003","2006",4,"2003 Tiit Taamsar (Minister of Agriculture)",110
"EST","Estonia","ere","ERE","Estonian Reform Party","Eesti Reformierakond","EST-ere","1993","2023",27,"1993 Lennart Meri (President)",821
"EST","Estonia","ersp","ERSP","Estonian National Independence Party",,"EST-ersp","1993","1994",2,"1993 Hain Rebas (Minister of Defense)",1299
"EST","Estonia","etre","ETRE",,"Eesti Talurahva Erakond","EST-etre","1997","1998",2,"1997 Toomas Hendrik Ilves (Minister of Foreign Affairs)",175
"EST","Estonia","i","I","Patriotic League","Isamaaliit","EST-i","1999","2001",3,"1999 Mart Laar (Prime Minister)",779
"EST","Estonia","independent","INDEPENDENT","independent","independent","EST-independent","1992","2023",28,"1992 Arnold Ruutel (Chmn. Supreme Council)",2567
"EST","Estonia","irl","IRL","Union of Pro Patria and Res Publica","Erakond Isamaa ja Res Publica Liit","EST-irl","2007","2022",13,"2007 Helir-Valdor Seeder (Minister of Agriculture)",685
"EST","Estonia","rki","RKI","National Coalition Party ""Pro Patria"" (Including Estonian Conservative People's party and Estonian Liberal Democratic Party)","Rahvuslik Koonderakond ""Isamaa""","EST-rki","1993","1994",2,"1993 Mart Laar (Prime Minister)",908
"EST","Estonia","sdem","SDEM","Social Democratic Party -- Moderates",,"EST-sdem","1993","2023",14,"1993 Marju Lauristin (Minister of Social Affairs)",1150
"EST","Estonia","uverp","UVERP","Union for the Republic / Res Publica Party",,"EST-uverp","2003","2004",2,"2003 Juhan Parts (Prime Minister)",491
"ETH","Ethiopia","copwe","COPWE","Commission for Organizing the Party of the Working People of Ethiopia",,"ETH-copwe","1979","1984",6,"1979 Abebe Worku (Commissioner Of Tourism & Hotels)",8434
"ETH","Ethiopia","eprdf","EPRDF","Ethiopian People's Revolutionary Democratic Front",,"ETH-eprdf","1991","2019",29,"1991 Meles Zenawi (President (Acting))",4322
"ETH","Ethiopia","independent","INDEPENDENT","independent","independent","ETH-independent","1966","2023",19,"1966 Haile Selassie I (Emperor)",3575
"ETH","Ethiopia","pp","PP","Prosperty Party",,"ETH-pp","2019","2023",5,"2019 Fitsum Assefa (Minister of Planning & Development)",
"ETH","Ethiopia","wpe","WPE","Workers Party of Ethiopia","Ye Ityopia Serategnoch Parti","ETH-wpe","1985","1990",6,"1985 Mengistu Haile-Mariam (Chairman Of The Provisional Military Administrative Council)",5793
"FIN","Finland","independent","INDEPENDENT","independent","independent","FIN-independent","1971","2022",35,"1971 Olavi Mattila (Deputy Prime Minister)",2685
"FIN","Finland","kd","KD","Christian Democrats / League","Kristillisdemokraatit","FIN-kd","1991","2023",8,"1991 Toimi Kankaanniemi (Minister of Development Cooperation)",703
"FIN","Finland","kesk","KESK","Agrarian Union / Centre Party","Maalaisliitto / Keskusta","FIN-kesk","1966","2022",40,"1966 Urho Kekkonen (President)",901
"FIN","Finland","kok","KOK","National Coalition Party","Kansallinen Kokoomus","FIN-kok","1987","2023",29,"1987 Harri Holkeri (Prime Minister)",495
"FIN","Finland","l","L","Liberal People's Party","Liberaalinen kansanpuolue","FIN-l","1971","1982",10,"1971 Jaakko Itala (Minister of Education)",249
"FIN","Finland","rkp","RKP","Swedish People's Party","Ruotsalainen Kansanpuolue","FIN-rkp","1968","2023",50,"1968 Grels Teir (Minister of Trade & Industry)",1229
"FIN","Finland","skdl","SKDL","Finish People's Democratic Union","Suomen Kansan Demokraattinen Liitto","FIN-skdl","1966","1982",12,"1966 Leo Suonpaa (Minister of Communications & Public Works)",1096
"FIN","Finland","smp","SMP","Finnish Rural Party","Soumen Maaseudun Puolue","FIN-smp","1983","1990",8,"1983 Pekka Vennamo (2Nd Minister of Finance)",3202
"FIN","Finland","sp p","SP P","Finnish Party / True Finns","Suomen Puolue / Perussuomalaiset","FIN-sp p","2015","2023",3,"2015 Timo Soini (Dep. Prime Min.)",1689
"FIN","Finland","ssdp","SSDP","Social Democratic Party of Finland","Suomen Sosialidemokraattinen Puolue","FIN-ssdp","1966","2022",49,"1966 Rafael Paasio (Prime Minister)",1303
"FIN","Finland","tpsl","TPSL","Social Democratic League of Workers and Smallholders",,"FIN-tpsl","1966","1970",5,"1966 Aarre Simonen (Minister of Justice)",1164
"FIN","Finland","uvsin","UVSIN","New Alternative / Blue Reform",,"FIN-uvsin","2017","2018",2,"2017 Timo Soini (Dep. Prime Min.)",5859
"FIN","Finland","vas","VAS","Left Alliance","Vasemmistoliitto","FIN-vas","1995","2022",15,"1995 Claes Andersson (Minister of Culture)",1044
"FIN","Finland","vihr","VIHR","Green League",,"FIN-vihr","1995","2022",19,"1995 Pekka Haavisto (Minister of Environment)",479
"FJI","Fiji","ap","AP","Alliance Party","Alliance Party","FJI-ap","1971","1991",21,"1971 Robert Foster (Governor Gen.)",4891
"FJI","Fiji","fap","FAP","Fijian Association","Fijian Association","FJI-fap","1999","2000",2,"1999 Adi Kuini Vuikaba Speed (Dep. Prime Min.)",4886
"FJI","Fiji","ff","FF","Fiji First Party","Fiji First Party","FJI-ff","2015","2022",8,"2015 Josaia Voreqe Bainimarama (Prime Min.)",5795
"FJI","Fiji","flp","FLP","Fiji Labour Party","Fiji Labour Party","FJI-flp","1999","2009",4,"1999 Mahendra Chaudry (Prime Min.)",4887
"FJI","Fiji","independent","INDEPENDENT","independent","independent","FJI-independent","1987","2022",36,"1987 Sitiveni Rabuka (Minister of Home Affairs, National Youth Service & Auxiliary Army Service)",4956
"FJI","Fiji","mv","MV","Conservative Alliance Party","Matanitu Vanua","FJI-mv","2003","2007",5,"2003 Naiqama Lalabalavu (Minister of Lands & Mineral Resources)",5893
"FJI","Fiji","nlup","NLUP","New Labour Unity Party",,"FJI-nlup","2003","2007",5,"2003 Kenneth Zinck (Minister of Labor, Industrial Relations & Productivity)",8706
"FJI","Fiji","panu","PANU","Party of National Unity",,"FJI-panu","1999","2000",2,"1999 Meli Bogileka (Minister of Communications & Civil Aviation)",6213
"FJI","Fiji","sdl","SDL","United Fiji Party","Soqosoqo Duavata ni Lewenivanua","FJI-sdl","2002","2007",6,"2002 Laisenia Qarase (Prime Min.)",4890
"FJI","Fiji","svt","SVT","Fijian Political Party","Soqosoqo ni Vakavulewa ni Taukei","FJI-svt","1992","1998",7,"1992 Sitiveni Rabuka (Prime Min.)",4889
"FJI","Fiji","vlv","VLV","Christian Democratic Alliance","Veitokani ni Lewenivanua Vakarisito","FJI-vlv","1999","2000",2,"1999 Koila Mara Nailatikau (Minister of Tourism & Transport)",7470
"FRA","France","agir","AGIR","Act, the Constructive Right","Agir, la droite constructive","FRA-agir","2019","2023",5,"2019 Franck Riester (Minister of Culture)",
"FRA","France","cd","CD","Democratic Centre",,"FRA-cd","1969","1976",6,"1969 Alain Poher (Interim President)",399
"FRA","France","cdp","CDP","Centre Democracy and Progress",,"FRA-cdp","1970","1976",7,"1970 Joseph Fontanet (Minister of Labor, Employment & Population)",288
"FRA","France","cds","CDS","Centre of Social Democrats",,"FRA-cds","1976","1977",2,"1976 Pierre Mehaignerie (Sec. Of State To The Minister of Agriculture)",3155
"FRA","France","ge","GE","Ecology Generation",,"FRA-ge","1988","1996",5,"1988 Brice Lalonde (Sec. Of State Of The Environment (To Prime Minister))",1273
"FRA","France","independent","INDEPENDENT","independent","independent","FRA-independent","1966","2023",41,"1966 Christian Fouchet (Minister of National Education)",2688
"FRA","France","larem","LAREM","The Republic Onwards!",,"FRA-larem","2016","2023",8,"2016 Emmanuel Macron (Minister of Economy, Industry & The Digital Economy)",5857
"FRA","France","modem","MODEM","Democratic Movement","Mouvement démocrate","FRA-modem","2019","2023",5,"2019 Marc Fesneau (Min. of Relations with Parliament)",
"FRA","France","mr","MR","Reformers Movement",,"FRA-mr","1974","1976",3,"1974 Pierre Abelin (Minister of Cooperation)",167
"FRA","France","nc","NC","New Centre","Nouveau centre","FRA-nc","2007","2011",5,"2007 Herve Morin (Minister of Defense)",1255
"FRA","France","pcf","PCF","French Communist Party",,"FRA-pcf","1981","2001",9,"1981 Charles Fiterman (Minister of State For Transportation)",1251
"FRA","France","pr","PR","Radical [Socialist] Party","Parti radical [socialiste]","FRA-pr","1974","1977",4,"1974 Andre Rossi (Sec. Of State To The Prime Minister, Government Spokesman)",14
"FRA","France","prg","PRG","Radical Party of the Left","Parti radical de gauche","FRA-prg","1981","2019",23,"1981 Catherine Lalumiere (Minister of Consumer Affairs)",1783
"FRA","France","ps","PS","Socialist Party","Parti socialiste","FRA-ps","1981","2016",24,"1981 Francois Mitterrand (President)",1478
"FRA","France","psu","PSU","Unified Socialist Party","Parti socialiste unifie","FRA-psu","1983","1985",3,"1983 Huguette Bouchardeau (Sec. Of State To The Prime Min. For Environment & Quality Of Life)",912
"FRA","France","rad","RAD","Radical Party",,"FRA-rad","1976","2023",4,"1976 Lionel Stoleru (Sec. Of State To The Minister of Labor In Charge Of Conditions Of Manual Workers)",14
"FRA","France","ri","RI","Independent Republicans",,"FRA-ri","1966","1980",15,"1966 Raymond Marcellin (Minister of Industry)",1246
"FRA","France","rpr","RPR","Rally for the Republic",,"FRA-rpr","1976","2003",18,"1976 Jean Tiberi (Sec. Of State To The Ministers Of Agriculture & Industry)",509
"FRA","France","udf","UDF","Union for French Democracy",,"FRA-udf","1976","2019",25,"1976 Jean Francois-Poncet (Sec. Of State To The Minister of Foreign Affairs)",213
"FRA","France","udr","UDR","Union of Democrats for the Republic",,"FRA-udr","1966","1980",15,"1966 Andre Malraux (Minister of State For Cultural Affairs)",8041
"FRA","France","ump","UMP","Union for a Popular Movement",,"FRA-ump","1997","2018",16,"1997 Dominique Voynet (Minister of Regional Development & Environment)",1595
"FRA","France","unr","UNR","Union for the New Republic",,"FRA-unr","1966","1968",2,"1966 Charles De Gaulle (President)",5514
"FRA","France","v","V","Greens","Les Verts","FRA-v","2000","2016",5,"2000 Guy Hascoet (Sec. Of State For Economic Solidarity)",1108
"GAB","Gabon","apsg","APSG","Association for Socialism in Gabon","Association pour le socialisme au Gabon","GAB-apsg","1990","2001",12,"1990 Pierre-Claver Ebome (Minister of Youth, Sports, Culture & Popular Ed. In Charge Of Francophone Affairs)",6591
"GAB","Gabon","bdg pdg","BDG PDG","Gabonese Democratic Bloc / Gabonese Democratic Part","Bloc Démocratique Gabonais / Parti Démocratique Gabonais","GAB-bdg pdg","1966","2023",58,"1966 Leon Mba (President)",5200
"GAB","Gabon","independent","INDEPENDENT","independent","independent","GAB-independent","2002","2023",20,"2002 Jean-Francois Ndongou (Min. Del. Of Foreign Affairs, Coop & Francophone Affairs)",4962
"GAB","Gabon","morena","MORENA","National Regeneration Movement","Mouvement de redressement national","GAB-morena","1990","1990",1,"1990 Thomas Dydime Emane (Minister of Tourism, Natl. Parks & Leisure)",5294
"GAB","Gabon","mrn","MRN","Movement for National Recovery","Mouvement du Recouvrement National","GAB-mrn","1990","1997",7,"1990 Simon Oyono-Aba'a (Min. Del. To The Prime Min. In Charge Of Decentralization)",5294
"GAB","Gabon","pgp","PGP","Gabonese Progress Party","Parti gabonais du progrès","GAB-pgp","1995","2000",6,"1995 Pierre-Louis Okawe (Minister of Justice)",5290
"GAB","Gabon","psd","PSD","Social Democratic Party",,"GAB-psd","1995","2021",17,"1995 Pierre Claver Maganga Moussavou (Minister of Plan, Restructuring & Privatization)",7553
