country,partyfacts_id,wikidata_id,name,name_short,name_native
LTU,1185,Q1824385,Centre Union of Lithuania,,
LTU,6806,Q3091971,Lithuanian Labour Federation,,Lietuvos Darbo Federacija
LTU,546,Q63755,Democratic Labour Party of Lithuania,LDDP,Lietuvos demokratinė darbo partija
LTU,1587,Q1465376,Communist Party of Lithuanian Soviet Socialist Republic,КПЛ,Lietuvos komunistų partija
LTU,6804,Q3896751,Lithuanian Christian Democratic Party,,
LTU,1063,Q977089,Lithuanian Christian Democrats,,
LTU,612,Q2021844,Lithuanian Liberty League,,
LTU,1410,Q3825677,Lithuanian Liberty Union,,
LTU,5456,Q17457805,Freedom and Justice,,Laisvė ir teisingumas
LTU,556,Q1357218,Electoral Action of Poles in Lithuania,LLRA/KŠS,Lietuvos lenkų rinkimų akcija – Krikščioniškų šeimų sąjunga
LTU,8256,Q3272676,Lithuanian People's Party,,Lietuvos Liaudies Partija
LTU,1357,Q1824395,Liberal Union of Lithuania,,Lietuvos liberalų sąjunga
LTU,5779,Q163734,Sąjūdis,LPS/Sąjūdis,Reform Movement of Lithuania
LTU,753,Q2641943,Lithuanian Union of Political Prisoners and Deportees,,
LTU,1744,Q1466907,Liberal Movement,LRLS,Lietuvos Respublikos Liberalų sąjūdis
LTU,168,Q2705461,Lithuanian Russian Union,,Lietuvos rusų sąjunga
LTU,7352,Q51077566,Social Democratic Labour Party of Lithuania,LRP,Lietuvos regionų partija
LTU,64,Q4362,Social Democratic Party of Lithuania,LSDP,Lietuvos socialdemokratų partija
LTU,6808,Q29439,Lithuanian Popular Socialist Democratic Party,,
LTU,1490,Q285817,Lithuanian Peasant and Greens Union,LVŽS,Lietuvos valstiečių ir žaliųjų sąjunga
LTU,6811,Q6648410,Lithuanian Popular Peasants' Union,,Lietuvos valstiečių liaudininkų sąjunga
LTU,21,Q16956773,Lithuanian Peasants Party,,
LTU,1407,Q15977776,Lithuanian Green Party,,Lietuvos Žaliųjų Partija
LTU,8392,Q5240377,Modern Christian-Democratic Union,,
LTU,1800,Q794255,New Union (Social Liberals),,Naujoji sąjunga (socialliberalai)
LTU,6738,Q28225050,Lithuanian List,,
LTU,51,Q29266,Party of National Progress,,Tautos pažangos partija
LTU,347,Q1465363,National Resurrection Party,,Tautos prisikėlimo partija
LTU,1806,Q5746854,YES,,
LTU,193,Q81556,Homeland Union – Lithuanian Christian Democrats,TS/LKD,Tėvynės sąjunga – Lietuvos krikščionys demokratai
LTU,237,Q81517,Order and Justice,TT,Tvarka ir teisingumas
LTU,6809,Q16354606,Farmers' Association,,
LTU,6805,Q12663491,Peasant Union,,
LTU,1291,Q7410008,Samogitian Party,,Žemaitiu partėjė (Samogitian)
LTU,6807,Q16973458,Democratic Jewish Union,,Žydų demokratinis susivienijimas
LUX,1114,Q339280,Alternative Democratic Reform Party,,Alternativ Demokratesch Reformpartei
LUX,1213,Q288172,Citizens' List,,
LUX,539,Q1344670,Christian Social People's Party,CSV,Chrëschtlech-Sozial Vollekspartei
LUX,1138,Q767761,The Greens,,Déi Gréng
LUX,271,Q1270494,The Left,,Déi Lénk
LUX,300,Q1029792,Democratic Party,DP,Demokratesch Partei
LUX,552,Q5379896,Enrôlés de Force,,
LUX,475,Q767761,The Greens,,Déi Gréng
LUX,1228,Q15978798,Independent Socialist Party (Luxembourg),PSI,
LUX,1647,Q321673,Communist Party of Luxembourg,KPL,Kommunistesch Partei vu Lëtzebuerg
LUX,186,Q1070311,Luxembourg Socialist Workers' Party,LSAP,
LUX,2136,Q1863697,Liberal League,,
LUX,774,Q7229703,Popular Independent Movement,MIP,
LUX,995,Q726714,National Movement,,
LUX,2399,Q2505562,Independent National Party,,
LUX,2064,Q13512576,Party for Integral Democracy,,
LUX,2065,Q3079953,Pirate Party Luxembourg,Piraten,Piratepartei Lëtzebuerg
LUX,2116,Q3246439,Radical Liberal Party,,
LUX,2118,Q7280460,Radical Socialist Party (Luxembourg),,
LUX,4445,Q2402740,Party of the Right,RP,Rietspartei
LUX,898,Q3246842,Social Democratic Party,SdP,Parti Social Démocrate
LUX,8609,Q463899,Volksdeutsche Bewegung,VdB,Volksdeutsche Bewegung
LUX,7353,Q55229798,Volt Europa,Volt,
MKD,8756,Q31360446,The Alliance for the Albanians,ASh,Aleanca për Shqiptarët
MKD,6395,Q18351105,Democratic Party,,
MKD,354,Q2491813,Democratic Alternative,DA,Демократска алтернатива
MKD,4544,Q2705789,Democratic Renewal of Macedonia,,Демократска обнова на Македонија
MKD,431,Q1785240,Democratic Party of Albanians,,Демократска Партија на Албанците
MKD,5660,Q3393359,Democratic Party of Turks,,
MKD,1220,Q1186346,Democratic Union for Integration,,Демократска унија за интеграција
MKD,5585,Q19604442,Besa Movement,,Lëvizja Besa
MKD,7311,Q6926620,Movement for All-Macedonian Action,,
MKD,5760,Q16738440,Citizen Option for Macedonia,,Граѓанска опција за Македонија
MKD,2449,Q614163,Liberal Party of Macedonia,ЛпМ,Либерална партија на Македонија
MKD,171,Q683845,Liberal Democratic Party,,Либерално-Демократска Партија
MKD,3179,Q1717980,National Democratic Revival,,Rilindja Demokratike Kombëtare
MKD,5462,Q1161630,New Democracy,,
MKD,2447,Q2705468,New Social Democratic Party,,Нова социјалдемократска Партија
MKD,1033,Q1591223,Party for Democratic Prosperity,,Партија за демократски просперитет
MKD,4545,Q3111716,Party for European Future,,Партија за Европска Иднина
MKD,1508,Q160188,Social Democratic Union of Macedonia,SDSM,Социјалдемократски сојуз на Македонија
MKD,724,Q2491139,Socialist Party of Macedonia,,Социјалистичка партија на Македонија
MKD,5764,Q1563709,League of Communists of Macedonia,,Сојуз на комунистите на Македонија
MKD,5765,Q614163,Liberal Party of Macedonia,ЛпМ,Либерална партија на Македонија
MKD,5658,Q18386845,Party of Democratic Action–Islamic Path,,
MKD,1674,Q945717,Internal Macedonian Revolutionary Organization – Democratic Party for Macedonian National Unity,VMRO/DPMNE,Внатрешна македонска револуционерна организација — Демократска партија за македонско национално единство
MKD,4258,Q539282,Internal Macedonian Revolutionary Organization – People's Party,,ВМРО - Народна Партија
MDG,5311,Q514599,Association for the Rebirth of Madagascar,AREMA,Antoko Revolisionera Malagasy
MDG,5373,Q2783589,Judged By Your Work Party,,
MDG,5370,Q5333394,Economic Liberalism and Democratic Action for National Recovery,,
MDG,5838,Q936970,Movement for the Progress of Madagascar,,
MDG,5369,Q4345993,Congress Party for the Independence of Madagascar,,
MDG,5372,Q7550585,Social Democratic Party of Madagascar and the Comoros,,
MDG,8438,Q8058262,Young Malagasies Determined,TGV,Tanora malaGasy Vonona
MDG,5201,Q7800104,Tiako I Madagasikara,,Tiako I Madagasikara
MWI,3733,Q4732363,Alliance for Democracy,,
MWI,4846,Q1185876,Democratic Progressive Party,DPP,
MWI,3732,Q1037389,Malawi Congress Party,MCP,Malawi Congress Party
MWI,7299,Q7070923,Nyasaland African Congress,,
MWI,4847,Q2069639,People's Party,PP,
MWI,3737,Q7314624,Republican Party,,
MWI,3734,Q775844,United Democratic Front,UDF,
MWI,4844,Q7887759,United Federal Party,,
MYS,6344,Q539988,Angkatan Perpaduan Ummah,,
MYS,8000,Q808206,Barisan Alternatif,,
MYS,3637,Q808210,Barisan Nasional,BN,Barisan Nasional
MYS,6430,Q15980898,Malayan Peoples' Socialist Front,SF,Fron Sosialis Rakyat Malaya
MYS,8021,Q12686725,Gagasan Rakyat,,Gagasan Rakyat
MYS,4743,Q958983,Malaysian Indian Congress,மஇகா/MIC,
MYS,7893,Q1570973,Pakatan Rakyat,Pakatan/PR,
MYS,7999,Q4919308,National Trust Party,AMANAH,
MYS,8020,Q4454959,Parti Bansa Dayak Sarawak,PBDS,
MYS,8018,Q795824,Sabah People's United Front,BERJAYA,
MYS,7092,Q1635641,Parti Bersatu Sabah,PBS,Parti Bersatu Sabah
MYS,8014,Q6467507,Labour Party of Malaya,Lab/LPM,Parti Buruh Malaya
MYS,6634,Q17374760,United Democratic Party,,
MYS,8026,Q7423428,Progressive Democratic Party,PDP,
MYS,6636,Q3048772,Parti Gerakan Rakyat Malaysia,PGRM/GERAKAN,
MYS,8019,Q12699609,Parti Hizbul Muslimin Malaysia,HAMIM,
MYS,2483,Q1547025,Malaysian Islamic Party,PAS,
MYS,7892,Q20463219,Parti Keadilan Masyarakat Malaysia,PEKEMAS,Parti Keadilan Masyarakat Malaysia
MYS,2485,Q1756601,People's Justice Party,PKR/KEADILAN,
MYS,7891,Q7423427,Sarawak National Party,SNAP,
MYS,8023,Q6540635,Liberal Democratic Party,LDP,
MYS,6431,Q7449024,Semangat 46,S46,Parti Melayu Semangat 46
MYS,6890,Q7140287,Parti Negara,Negara,Parti Negara
MYS,8013,Q456403,Alliance Party,Alliance,
MYS,5599,Q4918646,Parti Pesaka Bumiputera Bersatu,PBB,
MYS,7998,Q26871088,Malaysian United Indigenous Party,BERSATU/PPBM,
MYS,6635,Q1002594,People's Progressive Party,myPPP,
MYS,8022,Q1349609,Sabah Progressive Party,SAPP,
MYS,5880,Q1100205,Sarawak United Peoples' Party,SUPP,
MYS,8015,Q1500043,Parti Rakyat Malaysia,PRM,
MYS,8027,Q4921498,Parti Rakyat Sarawak,,
MYS,2486,Q1185837,Democratic Action Party,DAP,
MYS,8669,Q27547071,Sabah Heritage Party,WARISAN,
MYS,2484,Q1886920,Malaysian Chinese Association,MCA,马来西亚华人公会
MYS,8016,Q23777604,Sarawak Chinese Association,SCA,Persatuan Cina Sarawak
MYS,2318,Q1668154,United Malays National Organisation,UMNO/PEKEMBAR,
MYS,8024,Q175657,United Progressive People of Kinabalu Organisation,UPKO,
MYS,8017,Q1243071,United Sabah National Organisation,USNO,
MDV,5679,Q5269629,Dhivehi Qaumee Party,,
MDV,5327,Q2477147,Dhivehi Rayyithunge Party,,ދިވެހި ރައްޔިތުންގެ ޕާޓީ
MDV,8344,Q5527681,Gaumee Itthihaad,,ޤައުމީ އިއްތިހާދު
MDV,5680,Q7314626,Republican Party,,ޖުމްހޫރީ ޕާޓީ
MDV,5685,Q17070590,Maldives Development Alliance,,މޯލްޑިވްސް ޑިވެލޮޕްމަންޓް އެލަޔަންސް
MDV,5329,Q1778600,Maldivian Democratic Party,MDP,ދިވެހިރައްޔިތުންގެ ޑިމޮކްރެޓިކް ޕާޓީ
MDV,5684,Q7165457,People's Alliance,,
MDV,7914,Q61750742,People's National Congress,,ޕީޕަލްސް ނެޝެނަލް ކޮންގްރެސް
MDV,5682,Q7248786,Progressive Party of Maldives,PPM,ޕްރޮގްރެސިވް ޕާރޓީ އޮފް މޯލްޑިވްސް
MLI,2477,Q2838240,Alliance for Democracy in Mali,,"Alliance pour la Démocratie au Mali – Parti Pan-Africain pour la Liberté, la Solidarité et la Justice"
MLI,8440,Q16965545,Alliance for Solidarity in Mali,,
MLI,2478,Q2993172,National Congress for Democratic Initiative,,Congrès National d'Initiative Démocratique
MLI,6084,Q3366626,Party for National Rebirth,,Le Parti pour la renaissance nationale
MLI,6085,Q958794,Patriotic Movement for Renewal,MPR,Mouvement Patriotique  pour le Renouveau
MLI,8028,Q17108756,Party for Democracy and Progress,,
MLI,6448,Q7633374,Sudanese Regroupment Party,,
MLI,2319,Q3419939,Rally for Mali,RPM,Rassemblement pour le Mali
MLI,5374,Q4157657,Democratic Union of the Malian People,,Union démocratique du peuple malien
MLI,2476,Q3550438,Union for the Republic and Democracy,,Union pour la République et la Démocratie
MLI,2475,Q1163319,Sudanese Union – African Democratic Rally,,Union Soudanaise-Rassemblement Démocratique Africain
MLI,8439,Q16938382,Change Party,,
MLT,62,Q438783,Democratic Alternative,AD,
MLT,385,Q2168679,Christian Workers Party,CWP,Partit tal-Ħaddiema Nsara
MLT,15,Q5164299,Constitutional Party,,Partit Kostituzzjonali
MLT,420,Q16938937,Democratic Action Party,,
MLT,476,Q16930459,Gozo Party,,Partit Għawdxi
MLT,515,Q3805716,Imperium Europa,,Imperium Europa
MLT,1604,Q6744699,Malta Workers Party,,Partit tal-Ħaddiema
MLT,1487,Q17002036,Democratic Nationalist Party,,
MLT,7354,Q25338957,Democratic Party,PD,Partit Demokratiku
MLT,1861,Q1911801,Communist Party of Malta,,Partit Komunista Malti
MLT,808,Q684886,Labour Party,PL,Partit Laburista
MLT,699,Q594056,Nationalist Party,PN,Partit Nazzjonalista
MLT,1899,Q17002029,Democratic Nationalist Party,,Partito Democratico Nazionalista
MRT,6340,Q4677199,Action for Change,,Action pour le changement
MRT,5693,Q7165717,People's Progressive Alliance,,Alliance populaire progressiste
MRT,6339,Q6793708,Mauritanian Popular Front,,Front Populaire
MRT,6252,Q17002486,El Wiam,PEDS,Parti de l'Entente Démocratique et Sociale
MRT,6251,Q15980850,Mauritanian Regroupment Party,,Parti de Regroupement Mauritanien
MRT,5289,Q1698098,Mauritanian People's Party,,حزب الشعب الموريتاني
MRT,5288,Q3366690,Republican Party for Democracy and Renewal,,Parti Républicain Démocratique pour le Renouvellement
MRT,5199,Q930378,Rally of Democratic Forces,RFD,Rassemblement des Forces Démocratiques
MRT,7495,Q7287085,Rally for Democracy and Unity,,Rassemblement pour la Démocratie et l'Unité
MRT,5896,Q12184844,National Rally for Reform and Development,NRRD,التجمع الوطني للإصلاح و التنمية
MRT,6071,Q4119039,Union of the Forces of Progress,,
MRT,8029,Q9091826,Union for Democracy and Progress,,Union pour la Démocratie et le Progrès
MRT,5819,Q7886485,Union for the Republic,,الإتحاد من أجل الجمهورية
MRT,6513,Q17009697,Mauritanian Progressive Union,,
MUS,8853,Q4732476,Alliance of the Future,,
MUS,5415,Q15980710,Mauritian Solidarity Front,,
MUS,6457,Q7738242,The Greens,,
MUS,2460,Q3326727,Mauritian Militant Movement,,Mouvement Militant Mauricien
MUS,7144,Q6793750,Mauritian Militant Socialist Movement,,
MUS,7143,Q7314609,Republican Movement,,
MUS,2464,Q7357460,Rodrigues Movement,MR,
MUS,3798,Q6851928,Militant Socialist Movement,MSM,Mouvement Socialiste Militant
MUS,2463,Q7357462,Rodrigues People's Organisation,OPR,Organisation du Peuple Rodriguais
MUS,3800,Q6793756,Mauritian Social Democrat Party,,Parti Mauricien Social Démocrate
MUS,2320,Q3366796,MSM,PTr,Parti Travailliste
MEX,8834,Q495025,Coalition for the Good of All,,Coalición por el Bien de Todos
MEX,1331,Q10920094,Citizens' Movement,,Movimiento Ciudadano
MEX,6110,Q15717618,National Regeneration Movement,MORENA,Movimiento Regeneración Nacional
MEX,696,Q851087,National Action Party,PAN,Partido Acción Nacional
MEX,1989,Q753453,Authentic Party of the Mexican Revolution,,Partido Auténtico de la Revolución Mexicana
MEX,216,Q767010,Party of the Democratic Revolution,,Partido de la Revolución Democrática
MEX,1241,Q540320,Labor Party of Mexico,,Partido del Trabajo
MEX,4050,Q3979015,Mexican Democratic Party,,Partido Demócrata Mexicano
MEX,6113,Q6064040,Social Encounter Party,,Partido Encuentro Social
MEX,7007,Q17624582,Humanist Party,,Partido Humanista
MEX,5867,Q2788519,Mexican Laborist Party,,Partido Laborista Mexicano
MEX,8603,Q3366487,Liberal Party,,Partido Liberal
MEX,1474,Q682969,Institutional Revolutionary Party,,Partido Revolucionario Institucional
MEX,1345,Q2080372,New Alliance Party,,Partido Nueva Alianza
MEX,810,Q1803295,Social Democratic Party,,Partido Socialdemócrata
MEX,446,Q383718,Ecologist Green Party of Mexico,,Partido Verde Ecologista de México
MDA,7622,Q61086544,NOW Platform,ACUM,ACUM Platforma DA și PAS
MDA,5239,Q2041112,Popular Front of Moldova,FPM,Frontul Popular din Moldova
MDA,6503,Q18167214,Unity Movement for Equality in Rights,,
MDA,3180,Q3624010,Șor Party,ȘOR,Partidul „ȘOR”
MDA,7904,Q24909066,Party of Action and Solidarity,PAS,Partidul Acțiune și Solidaritate
MDA,2259,Q542010,Party Alliance Our Moldova,,Alianță Moldova Noastră
MDA,6971,Q2605592,Communist Party of the Moldavian Soviet Socialist Republic,,Partidul Comunist al Moldovei
MDA,2260,Q750116,Party of Communists of the Republic of Moldova,PCRM,Партидул Комуништилор дин Република Молдова
MDA,2265,Q1186294,Democratic Party of Moldova,PDM,Partidul Democrat din Moldova
MDA,5989,Q4345985,Party of Law and Justice,,
MDA,2272,Q1822918,Liberal Party,PL,Partidul Liberal
MDA,3650,Q6974099,National Liberal Party,PNL,Partidul Național Liberal
MDA,7905,Q22079647,Dignity and Truth Platform Party,PPDA,Partidul Platforma Demnitate și Adevăr
MDA,2264,Q1811403,Christian-Democratic People's Party,,Partidul Popular Creștin Democrat
MDA,4119,Q18210808,Party of Rebirth and Conciliation of Moldova,,
MDA,2555,Q2054893,Social Democratic Party,,Partidul Social Democrat
MDA,2551,Q4430210,Socialist Party of Moldova,,
MDA,2553,Q2603304,Party of Socialists of the Republic of Moldova,PSRM,Partidul Socialiștilor din Republica Moldova
MDA,2552,Q532995,Social Liberal Party,,
MDA,8763,Q7314695,Our Party,PN,Partidul Nostru
MDA,3649,Q3027506,Centrist Union of Moldova,,Uniunea Centristă din Moldova
MCO,7137,Q19604424,Horizon Monaco,,
MCO,6389,Q16829326,Democratic Union Movement,,Mouvement Union Démocratique
MCO,6390,Q18619469,Renaissance,,
MCO,5320,Q2053150,Union for Monaco,,Union monégasque
MCO,5321,Q3929414,Rally & Issues,,Rassemblement & Enjeux
MNG,2321,Q1186234,Democratic Party,DP/English,Ардчилсан Нам
MNG,4902,Q6917539,Motherland Party,,
MNG,2468,Q945843,Civil Will-Green Party,,Иргэний Зориг–Ногоон Нам
MNG,2322,Q1127178,Mongolian People's Party,MPP/English,Монгол Ардын Нам
MNG,7623,Q6899651,Mongolian People's Revolutionary Party,MPRP/English,Монгол Ардын Хувьсгалт Нам
MNG,5872,Q6899665,Mongolian Social Democratic Party,,Монголын Социал Демократ Нам
MNG,7925,Q25632520,Mongolian Traditional United Party,MTUP/English,
MNG,8492,Q17000184,Mongolian National Democratic Party,,
MNG,7142,Q13561128,Mongolian National Democratic Party (2005),,Монгол Үндэсний Ардчилсан Нам
MNG,8823,Q16874686,Justice Coalition,,
MNE,8617,Q27949962,Albanians Decisively,,Shqiptarët të vendosur
MNE,5661,Q4709066,Albanian Alternative,,Alternativa Shqiptare
MNE,3255,Q4947380,Bosniak Party,,Bošnjačka stranka
MNE,3163,Q3323223,Coalition for a European Montenegro,,Evropska Crna Gora
MNE,6087,Q347411,Democratic Front,,Демократски фронт
MNE,5469,Q23641777,Democratic Montenegro,,Demokratska Crna Gora
MNE,6624,Q24007621,Democratic People's Party,,Demokratska narodna partija
MNE,3162,Q648211,Democratic Party of Socialists of Montenegro,ДПСЧ,Демократска партија социјалиста
MNE,5487,Q2021687,Democratic Serb Party,,Demokratska srpska stranka
MNE,3250,Q5255844,Democratic Union of Albanians,,Demokratska unija Albanaca
MNE,5467,Q23014499,DEMOS,,ДЕМОС
MNE,3254,Q5255636,Democratic League in Montenegro,,Demokratski savez u Crnoj Gori
MNE,3253,Q5187103,Croatian Civic Initiative,,Hrvatska građanska inicijativa
MNE,7624,Q28129639,Key Coalition,,Коалиција Кључ
MNE,4768,Q1266892,Liberal Party of Montenegro,,Либерална партија Црне Горе
MNE,3164,Q1279026,Liberal Alliance of Montenegro,,Liberalni savez Crne Gore
MNE,6972,Q12958667,People's Party,,Народна странка
MNE,3645,Q1264535,People's Party (Montenegro),,Narodna stranka
MNE,3251,Q4800,New Democratic Power – FORCA,,Nova demokratska snaga
MNE,3252,Q1984843,New Serb Democracy,,Нова српска демократија
MNE,4766,Q2007833,Movement for Changes,,Pokret za promjene
MNE,4767,Q3862307,Positive Montenegro,,Pozitivna Crna Gora
MNE,6974,Q7847503,True People's Party,,Права народна странка
MNE,5488,Q2625533,League of Communists of Montenegro,,Комунистичка партија Црне Горе
MNE,8410,Q641691,League of Communists of Yugoslavia,СКЮ,Савез комуниста Југославије
